Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
29	234.25551414489746	1000	31000	390.2718265810633	390.2718265810633	57	31000
30	242.1147277355194	1000	32000	390.2718265810633	292.67768270144273	58	32000
31	249.81926679611206	1000	33000	390.2718265810633	52.04060618813379	60	33000
32	257.5906238555908	1000	34000	390.2718265810633	234.25487559028608	61	34000
33	265.34288120269775	1000	35000	390.2718265810633	171.43786143266252	62	35000
34	273.0984354019165	1000	36000	390.2718265810633	204.8993505072064	65	36000
35	280.81451988220215	1000	37000	390.2718265810633	160.92919231050735	66	37000
36	288.5810127258301	1000	38000	390.2718265810633	87.0533896235246	69	38000
37	296.35174202919006	1000	39000	403.78461307362494	403.78461307362494	70	39000
38	304.1669285297394	1000	40000	403.78461307362494	10.828572342809046	73	40000
39	311.9717860221863	1000	41000	427.86368960664566	427.86368960664566	74	41000
40	319.74132895469666	1000	42000	427.86368960664566	406.40509010121855	75	42000
41	327.5186769962311	1000	43000	485.22880585382336	221.21632369866634	78	43000
42	335.3027443885803	1000	44000	485.22880585382336	347.2381866391588	79	44000
43	343.1432797908783	1000	45000	485.22880585382336	230.8540160099326	80	45000
44	350.9502534866333	1000	46000	499.1799100677762	499.1799100677762	81	46000
45	358.79052925109863	1000	47000	499.1799100677762	96.86755977697443	83	47000
46	366.5739731788635	1000	48000	499.1799100677762	126.32058121285708	87	48000
47	374.3558168411255	1000	49000	499.1799100677762	72.07641913615987	88	49000
48	382.17829036712646	1000	50000	499.1799100677762	25.99894063922831	90	50000
49	389.9382290840149	1000	51000	499.1799100677762	-19.21527591384392	91	51000
50	397.71527457237244	1000	52000	499.1799100677762	393.6756090692926	92	52000
51	405.50295543670654	1000	53000	578.3934016659616	578.3934016659616	93	53000
52	413.26707220077515	1000	54000	578.3934016659616	497.4640105095979	94	54000
53	421.0683195590973	1000	55000	578.3934016659616	510.80607919759007	95	55000
54	428.8838496208191	1000	56000	578.3934016659616	381.50191794589057	96	56000
55	436.7194962501526	1000	57000	646.5369392425437	646.5369392425437	97	57000
56	444.48544120788574	1000	58000	646.5369392425437	502.5597553544029	98	58000
57	452.2776162624359	1000	59000	716.5234441824589	716.5234441824589	99	59000
58	460.0997109413147	1000	60000	716.5234441824589	443.09570035072534	101	60000
59	467.89810395240784	1000	61000	716.5234441824589	156.10039077528592	102	61000
60	475.70873260498047	1000	62000	716.5234441824589	604.2110665562942	103	62000
61	483.5192790031433	1000	63000	716.5234441824589	679.1796562940759	104	63000
62	491.3155107498169	1000	64000	716.5234441824589	583.2100985914872	105	64000
63	499.1557698249817	1000	65000	716.5234441824589	595.7889557749852	106	65000
64	507.01994490623474	1000	66000	716.5234441824589	456.5840280244783	108	66000
65	514.7492301464081	1000	67000	716.5234441824589	406.77343907605064	109	67000
66	522.5457582473755	1000	68000	716.5234441824589	682.8443149369878	110	68000
67	530.3726677894592	1000	69000	716.5234441824589	433.2245431000515	111	69000
68	538.1438276767731	1000	70000	716.5234441824589	21.010377693867902	113	70000
69	545.9062764644623	1000	71000	716.5234441824589	436.77035047398306	114	71000
70	553.7208273410797	1000	72000	716.5234441824589	432.91065771444806	115	72000
71	561.5490853786469	1000	73000	716.5234441824589	531.9003940887463	116	73000
72	569.2832398414612	1000	74000	727.6846422853978	165.79488025489212	118	74000
73	577.0531814098358	1000	75000	727.6846422853978	378.7725562901707	120	75000
74	584.8377206325531	1000	76000	727.6846422853978	634.7128663458982	121	76000
75	592.5806822776794	1000	77000	727.6846422853978	220.90604189853514	123	77000
76	600.4049160480499	1000	78000	727.6846422853978	363.1672454251878	124	78000
77	608.2282123565674	1000	79000	727.6846422853978	395.60441605194524	125	79000
78	616.0003347396851	1000	80000	727.6846422853978	629.3088886219207	126	80000
79	623.8153188228607	1000	81000	769.4692523955913	769.4692523955913	127	81000
80	631.6366090774536	1000	82000	769.4692523955913	226.26734532494862	131	82000
81	639.4616675376892	1000	83000	769.4692523955913	287.6176573018128	132	83000
82	647.256543636322	1000	84000	769.4692523955913	61.02972585565277	133	84000
83	655.0393011569977	1000	85000	769.4692523955913	729.7092757170707	134	85000
84	662.8940744400024	1000	86000	769.4692523955913	431.65623715910283	135	86000
85	670.7241790294647	1000	87000	769.4692523955913	576.3613489973957	136	87000
86	678.5191130638123	1000	88000	769.4692523955913	307.3830785748106	139	88000
87	686.3623814582825	1000	89000	769.4692523955913	579.5000809520099	140	89000
88	694.1988303661346	1000	90000	769.4692523955913	159.66309440223617	144	90000
89	701.9522941112518	1000	91000	769.4692523955913	542.1463621296703	145	91000
90	709.6946926116943	1000	92000	769.4692523955913	528.6423276115521	146	92000
91	717.5473067760468	1000	93000	769.4692523955913	310.4284200236916	147	93000
92	725.3335402011871	1000	94000	769.4692523955913	300.161781504771	148	94000
93	733.1437163352966	1000	95000	1033.90299118139	1033.90299118139	149	95000
94	740.9230260848999	1000	96000	1033.90299118139	53.15350089633988	154	96000
95	748.749950170517	1000	97000	1033.90299118139	420.74858839924195	155	97000
96	756.5245790481567	1000	98000	1033.90299118139	702.9364065011792	157	98000
97	764.3812038898468	1000	99000	1033.90299118139	184.05657776462178	160	99000
98	772.1633455753326	1000	100000	1033.90299118139	364.83591880715846	162	100000
99	779.9769279956818	1000	101000	1033.90299118139	349.40912102859085	163	101000
100	787.7871148586273	1000	102000	1033.90299118139	41.15134797821695	165	102000
101	795.548828125	1000	103000	1033.90299118139	284.8521288263924	166	103000
102	803.3720874786377	1000	104000	1033.90299118139	132.44020671550922	168	104000
103	811.0916473865509	1000	105000	1033.90299118139	422.5935445156828	170	105000
104	818.8786137104034	1000	106000	1033.90299118139	493.66600962444977	171	106000
105	826.702219247818	1000	107000	1205.3534952835355	1205.3534952835355	172	107000
106	834.4969885349274	1000	108000	1205.3534952835355	722.5867454085629	173	108000
107	842.308450460434	1000	109000	1205.3534952835355	318.1714611120915	174	109000
108	850.1187453269958	1000	110000	1205.3534952835355	558.5203113705649	175	110000
109	857.9595756530762	1000	111000	1205.3534952835355	642.1344825694442	176	111000
110	865.7389891147614	1000	112000	1205.3534952835355	934.5684208878357	177	112000
111	873.5900671482086	1000	113000	1205.3534952835355	1192.9406910368716	178	113000
112	881.4155144691467	1000	114000	1205.3534952835355	61.68437804582318	180	114000
113	889.1832296848297	1000	115000	1205.3534952835355	934.85293637531	181	115000
114	896.9775249958038	1000	116000	1205.3534952835355	411.6205856048842	182	116000
115	904.8096294403076	1000	117000	1205.3534952835355	347.5740455947635	184	117000
116	912.6210939884186	1000	118000	1205.3534952835355	230.2774158437437	186	118000
117	920.4109613895416	1000	119000	1205.3534952835355	234.41475464282382	187	119000
118	928.2143149375916	1000	120000	1205.3534952835355	658.2993524849575	188	120000
119	936.0159184932709	1000	121000	1205.3534952835355	625.7521935436379	189	121000
120	943.7760443687439	1000	122000	1205.3534952835355	701.45102534173	190	122000
121	951.6227467060089	1000	123000	1205.3534952835355	519.9453918739692	191	123000
122	959.3613424301147	1000	124000	1205.3534952835355	416.4436994526692	193	124000
123	967.166855096817	1000	125000	1205.3534952835355	84.67951057460952	195	125000
124	974.9920175075531	1000	126000	1205.3534952835355	596.5930984026302	197	126000
125	982.8478624820709	1000	127000	1205.3534952835355	761.1058538834809	198	127000
126	990.6426527500153	1000	128000	1205.3534952835355	702.0017723980535	199	128000
127	998.4139626026154	1000	129000	1205.3534952835355	311.0291775404551	200	129000
128	1006.1830298900604	1000	130000	1205.3534952835355	752.7716045363684	202	130000
129	1013.98259973526	1000	131000	1214.4916159869836	1214.4916159869836	203	131000
130	1021.7732014656067	1000	132000	1214.4916159869836	618.7299232649218	204	132000
131	1029.6371929645538	1000	133000	1214.4916159869836	301.5137230355428	205	133000
132	1037.419153213501	1000	134000	1214.4916159869836	223.30376343511503	206	134000
133	1045.2177846431732	1000	135000	1392.9684489088495	168.651248912649	208	135000
134	1053.0368132591248	1000	136000	1392.9684489088495	212.75915291087512	209	136000
135	1060.8631834983826	1000	137000	1392.9684489088495	1297.3960532914089	210	137000
136	1068.685153722763	1000	138000	1392.9684489088495	413.483456297529	211	138000
137	1076.55948472023	1000	139000	1392.9684489088495	792.6174963367562	212	139000
138	1084.288393497467	1000	140000	1392.9684489088495	284.4188302214085	214	140000
139	1092.12588763237	1000	141000	1392.9684489088495	45.73557177631121	217	141000
140	1099.941154241562	1000	142000	1392.9684489088495	1095.0637618124317	218	142000
141	1107.7929875850677	1000	143000	1392.9684489088495	1178.1118301881145	219	143000
142	1115.4699211120605	1000	144000	1392.9684489088495	262.7127727628514	220	144000
143	1123.32026553154	1000	145000	1392.9684489088495	542.5848762273471	221	145000
144	1131.0492701530457	1000	146000	1392.9684489088495	708.7021298166914	222	146000
145	1138.8851153850555	1000	147000	1487.98987762862	1487.98987762862	223	147000
146	1146.6945960521698	1000	148000	1487.98987762862	298.9160914132037	224	148000
147	1154.5275828838348	1000	149000	1487.98987762862	843.958554018625	225	149000
148	1162.3524942398071	1000	150000	1487.98987762862	546.5059900832875	226	150000
149	1170.1926820278168	1000	151000	1487.98987762862	290.03428150869695	228	151000
150	1178.0151672363281	1000	152000	1603.1638249361022	1603.1638249361022	229	152000
151	1185.8663206100464	1000	153000	1603.1638249361022	380.7107623574624	231	153000
152	1193.6905024051666	1000	154000	1603.1638249361022	294.64661636094263	232	154000
153	1201.3830206394196	1000	155000	1603.1638249361022	493.1172553164557	233	155000
154	1209.1640191078186	1000	156000	1603.1638249361022	1029.628699832343	234	156000
155	1216.9861600399017	1000	157000	1603.1638249361022	223.97195893859956	236	157000
156	1224.8066771030426	1000	158000	1603.1638249361022	569.9432177508677	237	158000
157	1232.567135810852	1000	159000	1603.1638249361022	556.3001986126536	238	159000
158	1240.425844669342	1000	160000	1603.1638249361022	1593.9172126595527	239	160000
159	1248.2330574989319	1000	161000	1603.1638249361022	284.9242895035704	241	161000
160	1256.028969526291	1000	162000	1663.8740883172923	1663.8740883172923	242	162000
161	1263.8494544029236	1000	163000	1663.8740883172923	347.03319091617965	243	163000
162	1271.6093318462372	1000	164000	1663.8740883172923	557.0155508052186	244	164000
163	1279.426794052124	1000	165000	1663.8740883172923	1203.7822483723824	245	165000
164	1287.2889459133148	1000	166000	1663.8740883172923	1041.221480621189	246	166000
165	1295.111035823822	1000	167000	1663.8740883172923	768.7431707206019	247	167000
166	1302.8325293064117	1000	168000	1663.8740883172923	1656.2552847551533	248	168000
167	1310.6498544216156	1000	169000	1663.8740883172923	830.8441833111123	249	169000
168	1318.4497621059418	1000	170000	1663.8740883172923	1153.6638202882098	250	170000
169	1326.2764225006104	1000	171000	1663.8740883172923	233.0170657583875	253	171000
170	1334.0764491558075	1000	172000	1663.8740883172923	1520.535026422435	254	172000
171	1341.916695356369	1000	173000	1695.0348195404868	174.03121673633473	256	173000
172	1349.7091917991638	1000	174000	1695.0348195404868	351.2410659369605	257	174000
173	1357.5743293762207	1000	175000	1695.0348195404868	1620.9907585444566	258	175000
174	1365.371253490448	1000	176000	1695.0348195404868	370.4066494116962	259	176000
175	1373.1707434654236	1000	177000	1755.7631169246874	1755.7631169246874	260	177000
176	1380.9622604846954	1000	178000	1755.7631169246874	250.40767074880472	261	178000
177	1388.7184636592865	1000	179000	1755.7631169246874	574.2721249276667	263	179000
178	1396.5821421146393	1000	180000	1755.7631169246874	580.9322193139984	264	180000
179	1404.424732208252	1000	181000	1755.7631169246874	596.4868369892416	265	181000
180	1412.2067022323608	1000	182000	1755.7631169246874	422.2454340623451	266	182000
181	1420.0084228515625	1000	183000	1755.7631169246874	1537.2154608980152	267	183000
182	1427.8278787136078	1000	184000	1755.7631169246874	34.61911986904763	269	184000
183	1435.6802973747253	1000	185000	1755.7631169246874	656.7380811069461	270	185000
184	1443.414909362793	1000	186000	1755.7631169246874	518.6366132092738	272	186000
185	1451.2472240924835	1000	187000	1755.7631169246874	243.94528430010075	274	187000
186	1459.0233283042908	1000	188000	1755.7631169246874	461.31089540430014	275	188000
187	1466.854099035263	1000	189000	1769.3891449585672	1769.3891449585672	276	189000
188	1474.5939872264862	1000	190000	1769.3891449585672	1089.4281202251311	277	190000
189	1482.4567937850952	1000	191000	1769.3891449585672	1321.7941875199604	278	191000
190	1490.3147354125977	1000	192000	1769.3891449585672	389.14406398094417	279	192000
191	1498.1111142635345	1000	193000	1769.3891449585672	336.8723689072189	280	193000
192	1505.953360080719	1000	194000	1769.3891449585672	885.4715742619248	281	194000
193	1513.7866079807281	1000	195000	1769.3891449585672	763.1348301838408	282	195000
194	1521.6328313350677	1000	196000	1769.3891449585672	1579.3467201071662	283	196000
195	1529.3630549907684	1000	197000	1769.3891449585672	1645.2500173598319	284	197000
196	1537.272752046585	1000	198000	1803.773245207466	1803.773245207466	285	198000
197	1545.0898208618164	1000	199000	1803.773245207466	196.92461664125327	286	199000
198	1552.9327585697174	1000	200000	1803.773245207466	376.72358320083237	287	200000
199	1560.785807132721	1000	201000	1803.773245207466	172.02810501056658	288	201000
200	1568.6075069904327	1000	202000	1803.773245207466	568.0640922261713	291	202000
201	1576.4338624477386	1000	203000	1803.773245207466	15.092730594586767	293	203000
202	1584.2534878253937	1000	204000	1910.0400878098164	1910.0400878098164	294	204000
203	1592.1356720924377	1000	205000	1910.0400878098164	108.06849798345058	296	205000
204	1599.90629696846	1000	206000	1910.0400878098164	562.2705457243384	297	206000
205	1607.56533908844	1000	207000	1910.0400878098164	1229.6269321963753	298	207000
206	1615.3644745349884	1000	208000	1910.0400878098164	898.5703130091808	299	208000
207	1623.2561049461365	1000	209000	1910.0400878098164	185.75826053801023	301	209000
208	1631.0935280323029	1000	210000	1910.0400878098164	1755.169295946383	302	210000
209	1638.8908772468567	1000	211000	1910.0400878098164	769.2192116782719	303	211000
210	1646.7204489707947	1000	212000	1910.0400878098164	1694.134492139206	304	212000
211	1654.5235109329224	1000	213000	1910.0400878098164	1484.1484932651035	305	213000
212	1662.3076176643372	1000	214000	1910.0400878098164	341.13807645898976	306	214000
213	1670.119887828827	1000	215000	1910.0400878098164	1655.8934548228942	307	215000
214	1677.9300866127014	1000	216000	1910.0400878098164	315.0075145365072	308	216000
215	1685.7600038051605	1000	217000	1910.0400878098164	1871.267604668805	309	217000
216	1693.610143661499	1000	218000	1937.3424243784825	1937.3424243784825	310	218000
217	1701.453126192093	1000	219000	1937.3424243784825	169.93738494433512	313	219000
218	1709.2668569087982	1000	220000	1937.3424243784825	1799.2230411560213	314	220000
219	1717.0782361030579	1000	221000	1937.3424243784825	662.8933850573128	315	221000
220	1724.9031009674072	1000	222000	1937.3424243784825	619.6773347661117	318	222000
221	1732.7180571556091	1000	223000	1989.289904489911	1989.289904489911	319	223000
222	1740.5526955127716	1000	224000	1989.289904489911	195.13975836268366	320	224000
223	1748.405509710312	1000	225000	1989.289904489911	1062.499865906236	321	225000
224	1756.1848533153534	1000	226000	1989.289904489911	756.5956232872124	322	226000
225	1763.9170310497284	1000	227000	2024.5546290281436	2024.5546290281436	323	227000
226	1771.6912324428558	1000	228000	2024.5546290281436	1789.5563478011406	324	228000
227	1779.526760816574	1000	229000	2024.5546290281436	1717.937561769895	325	229000
228	1787.4012293815613	1000	230000	2024.5546290281436	668.2597809382456	326	230000
229	1795.1948201656342	1000	231000	2024.5546290281436	131.97070461817526	327	231000
230	1803.009395122528	1000	232000	2024.5546290281436	858.870961815012	328	232000
231	1810.7995405197144	1000	233000	2024.5546290281436	1714.5678987329989	329	233000
232	1818.6449480056763	1000	234000	2024.5546290281436	1980.6562067069053	330	234000
233	1826.472413778305	1000	235000	2024.5546290281436	1523.369624624522	332	235000
234	1834.2806391716003	1000	236000	2024.5546290281436	1981.9134589151831	333	236000
235	1842.122463464737	1000	237000	2024.5546290281436	472.6441705847182	334	237000
236	1849.9067318439484	1000	238000	2026.3752724908436	2026.3752724908436	335	238000
237	1857.7193870544434	1000	239000	2026.3752724908436	1111.52024498312	336	239000
238	1865.4708921909332	1000	240000	2026.3752724908436	1266.467673234874	338	240000
239	1873.2564771175385	1000	241000	2026.3752724908436	1966.6371663267971	339	241000
240	1880.960797071457	1000	242000	2026.3752724908436	596.6421120076545	340	242000
241	1888.7116451263428	1000	243000	2026.3752724908436	456.4340011476543	341	243000
242	1896.510410785675	1000	244000	2026.3752724908436	869.6358345641142	342	244000
243	1904.3330652713776	1000	245000	2026.3752724908436	477.07672152800416	343	245000
244	1912.1125733852386	1000	246000	2121.1002448271465	534.7427529377961	346	246000
245	1919.8585405349731	1000	247000	2121.1002448271465	1980.4037069956676	347	247000
246	1927.6910314559937	1000	248000	2121.1002448271465	1928.1258171054092	348	248000
247	1935.5122601985931	1000	249000	2121.1002448271465	1086.2738378039635	349	249000
248	1943.3457260131836	1000	250000	2121.1002448271465	1944.041427647328	350	250000
249	1951.1969773769379	1000	251000	2121.1002448271465	582.1720993248254	351	251000
250	1958.9915235042572	1000	252000	2121.1002448271465	360.4979231075587	353	252000
251	1966.8328850269318	1000	253000	2121.1002448271465	466.33128994350614	355	253000
252	1974.6241652965546	1000	254000	2121.1002448271465	950.2822884407794	356	254000
253	1982.4166023731232	1000	255000	2121.1002448271465	1915.835324125202	357	255000
254	1990.2122173309326	1000	256000	2121.1002448271465	1303.9251156075907	358	256000
255	1998.0422823429108	1000	257000	2121.1002448271465	2038.2248335291306	359	257000
256	2005.8389298915863	1000	258000	2121.1002448271465	634.670950748264	361	258000
257	2013.635225057602	1000	259000	2157.2782686574615	2157.2782686574615	362	259000
258	2021.4867732524872	1000	260000	2157.2782686574615	69.91418065790769	364	260000
259	2029.2510869503021	1000	261000	2157.2782686574615	171.90759638798727	365	261000
260	2037.0529971122742	1000	262000	2157.2782686574615	2039.7292915917153	366	262000
261	2044.8385610580444	1000	263000	2157.2782686574615	1076.97003900009	368	263000
262	2052.6329832077026	1000	264000	2205.7767636325075	2205.7767636325075	369	264000
263	2060.39918756485	1000	265000	2205.7767636325075	399.33713727141003	370	265000
264	2068.1696648597717	1000	266000	2205.7767636325075	987.5584631864424	371	266000
265	2075.915793657303	1000	267000	2205.7767636325075	1848.1766526196704	373	267000
266	2083.737271785736	1000	268000	2205.7767636325075	1838.0111072024533	374	268000
267	2091.5888698101044	1000	269000	2205.7767636325075	580.2350328106712	375	269000
268	2099.427085161209	1000	270000	2205.7767636325075	334.9837624637655	377	270000
269	2107.2371525764465	1000	271000	2205.7767636325075	1896.945562192395	378	271000
270	2115.0168483257294	1000	272000	2205.7767636325075	1585.573033216426	379	272000
271	2122.767630815506	1000	273000	2205.7767636325075	971.0849410082235	381	273000
272	2130.6130068302155	1000	274000	2205.7767636325075	564.7394660453714	382	274000
273	2138.4203934669495	1000	275000	2205.7767636325075	2118.5306522008314	383	275000
274	2146.2746291160583	1000	276000	2205.7767636325075	1894.497132178105	384	276000
275	2154.0269272327423	1000	277000	2205.7767636325075	2091.653140756137	385	277000
276	2161.8646636009216	1000	278000	2205.7767636325075	1975.629851836126	386	278000
277	2169.7057604789734	1000	279000	2205.7767636325075	2112.676494409865	387	279000
278	2177.536481142044	1000	280000	2205.7767636325075	152.150352597454	389	280000
279	2185.4414505958557	1000	281000	2205.7767636325075	241.08016471962767	390	281000
280	2193.2921471595764	1000	282000	2205.7767636325075	1098.450625399673	391	282000
281	2201.1251349449158	1000	283000	2205.7767636325075	392.5780970439865	392	283000
282	2208.8841898441315	1000	284000	2205.7767636325075	574.2031240084638	394	284000
283	2216.7532317638397	1000	285000	2205.7767636325075	2133.445548561577	395	285000
284	2224.5167660713196	1000	286000	2205.7767636325075	1792.9776711958605	396	286000
285	2232.3403623104095	1000	287000	2205.7767636325075	162.90584939240384	400	287000
286	2240.2173426151276	1000	288000	2205.7767636325075	978.8629255656614	401	288000
287	2248.0633924007416	1000	289000	2205.7767636325075	748.4672845542551	402	289000
288	2255.9283516407013	1000	290000	2205.7767636325075	678.4239854500624	406	290000
289	2263.7153832912445	1000	291000	2205.7767636325075	2180.8014606029415	407	291000
290	2271.552025794983	1000	292000	2205.7767636325075	1531.3694689546812	408	292000
291	2279.374925851822	1000	293000	2205.7767636325075	1950.7050397728353	409	293000
292	2287.1494767665863	1000	294000	2205.7767636325075	1321.43904034962	410	294000
293	2294.937135219574	1000	295000	2205.7767636325075	186.71461276825391	412	295000
294	2302.7650516033173	1000	296000	2205.7767636325075	1808.884018181762	413	296000
295	2310.6073248386383	1000	297000	2205.7767636325075	1557.4585855086657	415	297000
296	2318.42987203598	1000	298000	2205.7767636325075	225.3802784969113	417	298000
297	2326.3021874427795	1000	299000	2205.7767636325075	1013.0008140821868	419	299000
298	2334.061672925949	1000	300000	2205.7767636325075	554.466600305593	420	300000
299	2341.8260135650635	1000	301000	2205.7767636325075	1431.5154175223054	421	301000
300	2349.6205344200134	1000	302000	2205.7767636325075	2141.3079376523833	422	302000
301	2357.400063276291	1000	303000	2205.7767636325075	810.6374348086172	423	303000
302	2365.187726020813	1000	304000	2205.7767636325075	2148.312419390032	424	304000
303	2373.0508399009705	1000	305000	2205.7767636325075	181.5512897097692	426	305000
304	2380.7951126098633	1000	306000	2205.7767636325075	1220.9164424286544	428	306000
305	2388.6048703193665	1000	307000	2205.7767636325075	697.8484088636934	429	307000
306	2396.344578742981	1000	308000	2205.7767636325075	731.9788739439372	431	308000
307	2404.16855096817	1000	309000	2205.7767636325075	1972.728701706953	432	309000
308	2411.981053352356	1000	310000	2205.7767636325075	2025.5122894568253	433	310000
309	2419.8078439235687	1000	311000	2205.7767636325075	2183.024383458848	434	311000
310	2427.6691224575043	1000	312000	2205.7767636325075	145.03562080919494	435	312000
311	2435.4279606342316	1000	313000	2205.7767636325075	52.812295426653186	436	313000
312	2443.2286150455475	1000	314000	2205.7767636325075	406.9567335903179	438	314000
313	2451.033276796341	1000	315000	2205.7767636325075	490.2950848153503	439	315000
314	2458.8647754192352	1000	316000	2380.0003578249584	2380.0003578249584	440	316000
315	2466.669482946396	1000	317000	2380.0003578249584	899.64205846404	441	317000
316	2474.490392923355	1000	318000	2380.0003578249584	806.363202868984	442	318000
317	2482.276654481888	1000	319000	2380.0003578249584	916.3072640568859	443	319000
318	2490.046909093857	1000	320000	2380.0003578249584	2368.2836474933774	444	320000
319	2497.8345510959625	1000	321000	2380.0003578249584	667.7703211916922	445	321000
320	2505.667888879776	1000	322000	2380.0003578249584	2066.95847945389	446	322000
321	2513.4831993579865	1000	323000	2380.0003578249584	669.2748898205691	448	323000
322	2521.310800552368	1000	324000	2380.0003578249584	2285.8976675592253	449	324000
323	2529.13321852684	1000	325000	2380.0003578249584	1234.701471424954	450	325000
324	2536.8953540325165	1000	326000	2380.0003578249584	964.7530829699435	451	326000
325	2544.761340379715	1000	327000	2380.0003578249584	1266.8835230993632	452	327000
326	2552.506359100342	1000	328000	2380.0003578249584	2312.805216387682	453	328000
327	2560.289242744446	1000	329000	2380.0003578249584	2184.434110893329	454	329000
328	2568.1263036727905	1000	330000	2380.0003578249584	2322.0538656006347	455	330000
329	2575.924061536789	1000	331000	2380.0003578249584	1393.9053474432487	457	331000
330	2583.610609292984	1000	332000	2380.0003578249584	381.8665688352511	458	332000
331	2590.793714284897	1000	333000	2457.553803186772	2457.553803186772	459	333000
332	2597.896109342575	1000	334000	2457.553803186772	223.5312219905561	461	334000
333	2605.151340007782	1000	335000	2457.553803186772	2314.123578120842	462	335000
334	2612.3654611110687	1000	336000	2457.553803186772	488.32380721949266	464	336000
335	2619.483147382736	1000	337000	2457.553803186772	1671.6551999570104	465	337000
336	2626.8458952903748	1000	338000	2457.553803186772	213.28427967100572	467	338000
337	2634.0086188316345	1000	339000	2457.553803186772	440.9493665748754	468	339000
338	2641.212771654129	1000	340000	2457.553803186772	1292.59984308709	470	340000
339	2648.479009628296	1000	341000	2457.553803186772	2335.5098529843085	471	341000
340	2655.6625683307648	1000	342000	2457.553803186772	2167.9746709853916	472	342000
341	2662.774971961975	1000	343000	2457.553803186772	2092.9241016360265	473	343000
342	2669.999609708786	1000	344000	2457.553803186772	731.1366139928396	475	344000
343	2677.192531108856	1000	345000	2457.553803186772	2101.5542498699315	476	345000
344	2684.45422911644	1000	346000	2457.553803186772	1007.7416149931523	477	346000
345	2691.509263277054	1000	347000	2457.553803186772	24.69278882859938	479	347000
346	2698.645845890045	1000	348000	2457.553803186772	425.9168920926365	481	348000
347	2705.890228033066	1000	349000	2457.553803186772	1741.4007486442808	482	349000
348	2713.1204402446747	1000	350000	2457.553803186772	505.74043860922785	483	350000
349	2720.231799840927	1000	351000	2457.553803186772	2093.6236172876143	484	351000
350	2727.574593067169	1000	352000	2457.553803186772	2267.9619977873886	485	352000
351	2734.836856365204	1000	353000	2457.553803186772	162.49278747239407	487	353000
352	2742.0853424072266	1000	354000	2457.553803186772	473.3229094808995	489	354000
353	2749.3255388736725	1000	355000	2457.553803186772	718.0822176201751	490	355000
354	2756.4596815109253	1000	356000	2457.553803186772	2430.256238385273	491	356000
355	2763.7842292785645	1000	357000	2457.553803186772	453.50355147728806	493	357000
356	2771.0201699733734	1000	358000	2461.228104681487	2461.228104681487	494	358000
357	2778.23463845253	1000	359000	2461.228104681487	1353.4210769420074	495	359000
358	2785.4576890468597	1000	360000	2480.400297608742	2480.400297608742	496	360000
359	2792.661166191101	1000	361000	2480.400297608742	1139.1253159641558	498	361000
360	2799.9688742160797	1000	362000	2480.400297608742	2279.503336166752	499	362000
361	2807.141574382782	1000	363000	2480.400297608742	368.634011754539	500	363000
362	2814.305559873581	1000	364000	2480.400297608742	1653.0455077875483	503	364000
