Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.395439386367798	0	-0.4286022	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409629	-0.020409629	-0.01835144672827968	-0.01835144672827968	1008	1008
3.263416051864624	1	-0.40657583	0.08666255	-0.22348067	-0.6892742	21.0	0.0	-0.019360753	-0.019360753	-0.017798277460937883	-0.017798277460937883	1008	2016
3.875462055206299	2	-0.4255329	0.09743592	-0.18883258	-0.69618255	21.0	0.0	-0.02026347	-0.02026347	-0.018572466418029673	-0.018572466418029673	1008	3024
4.4908788204193115	3	-0.4260436	0.08174769	-0.24571253	-0.6253396	21.0	0.0	-0.02028779	-0.02028779	-0.018905828484603673	-0.018905828484603673	1008	4032
5.098168134689331	4	-0.42520106	0.08559303	-0.26257017	-0.63861394	21.0	0.0	-0.020247672	-0.020247672	-0.018789894838222524	-0.018789894838222524	1008	5040
5.7337868213653564	5	-0.39974573	0.06949396	-0.2904557	-0.57281613	21.0	0.0	-0.019035513	-0.019035513	-0.017343773542176304	-0.017343773542176304	1008	6048
6.350046396255493	6	-0.41821566	0.100357234	-0.18245281	-0.66014713	21.0	0.0	-0.01991503	-0.01991503	-0.018606531676575177	-0.018606531676575177	1008	7056
6.961987733840942	7	-0.41071764	0.09578365	-0.19212796	-0.6433447	21.0	0.0	-0.019557983	-0.019557983	-0.017867651504097467	-0.017867651504097467	1008	8064
7.603226184844971	8	-0.43918052	0.12059542	-0.25101954	-0.7972602	21.0	0.0	-0.020913359	-0.020913359	-0.01911939976488901	-0.01911939976488901	1008	9072
8.241662740707397	9	-0.4555985	0.106634974	-0.21967271	-0.7496653	21.0	0.0	-0.021695169	-0.021695169	-0.019849039914728684	-0.019849039914728684	1008	10080
8.861532211303711	10	-0.44230255	0.10555238	-0.27373475	-0.7588491	21.0	0.0	-0.021062026	-0.021062026	-0.0191267890678443	-0.0191267890678443	1008	11088
9.485405206680298	11	-0.4562532	0.10489713	-0.30098778	-0.7154296	21.0	0.0	-0.021726344	-0.021726344	-0.020035417903594668	-0.020035417903594668	1008	12096
10.105334758758545	12	-0.45805982	0.102158256	-0.2867089	-0.7981365	21.0	0.0	-0.021812374	-0.021812374	-0.020232943355869382	-0.020232943355869382	1008	13104
10.716224908828735	13	-0.5349211	0.11456583	-0.2689592	-0.7901948	21.0	0.0	-0.025472436	-0.025472436	-0.023611218872634	-0.023611218872634	1008	14112
11.336215019226074	14	1.1520855	6.5186853	29.298492	-0.7999674	21.0	0.0	0.054861218	0.054861218	0.05649698730825895	0.05649698730825895	1008	15120
11.945361852645874	15	-0.34000757	1.4183227	9.349203	-0.83439964	21.0	0.0	-0.016190836	-0.016190836	-0.014519033602815864	-0.014519033602815864	1008	16128
12.5387864112854	16	3.5620205	9.239996	39.193447	-0.7163355	21.0	0.0	0.16962005	0.16962005	0.1713235210332561	0.1713235210332561	1008	17136
13.160842418670654	17	5.6276965	13.104942	59.117126	-0.87776625	21.0	0.0	0.26798552	0.26798552	0.2695629228816062	0.2695629228816062	1008	18144
13.79515552520752	18	16.583115	19.768934	58.989098	-0.7223461	21.0	0.0	0.78967214	0.78967214	0.7913550751620619	0.7913550751620619	1008	19152
14.428497076034546	19	15.773061	21.22179	79.19375	-0.77293456	21.0	0.0	0.75109816	0.75109816	0.7527364284158923	0.7527364284158923	1008	20160
15.058684587478638	20	18.879	19.916958	59.310146	-0.8422326	21.0	0.0	0.89899987	0.89899987	0.9003975280161328	0.9003975280161328	1008	21168
15.681963682174683	21	31.696863	25.034515	89.02859	-0.8610836	21.0	0.0	1.5093745	1.5093745	1.510731719591489	1.510731719591489	1008	22176
16.312487840652466	22	39.376495	26.589497	88.89343	-0.7836956	21.0	0.0	1.8750712	1.8750712	1.8764386952574528	1.8764386952574528	1008	23184
16.93817901611328	23	47.210953	22.800343	89.11151	-0.86421365	21.0	0.0	2.2481403	2.2481403	2.2493504574893737	2.2493504574893737	1008	24192
17.54825258255005	24	47.18629	26.375648	88.91197	-0.86729693	21.0	0.0	2.246966	2.246966	2.248142696781989	2.248142696781989	1008	25200
18.177260398864746	25	49.84723	22.396334	88.83682	-0.7112728	21.0	0.0	2.3736773	2.3736773	2.3747747859354824	2.3747747859354824	1008	26208
18.789156198501587	26	55.426617	23.698158	98.77164	-0.6672658	21.0	0.0	2.6393626	2.6393626	2.6404387387372217	2.6404387387372217	1008	27216
19.412763833999634	27	65.54335	26.48528	128.37262	-0.92717975	21.0	0.0	3.121112	3.121112	3.1220777281546117	3.1220777281546117	1008	28224
20.040472507476807	28	62.235798	25.093395	98.85307	-0.8807719	21.0	0.0	2.9636095	2.9636095	2.9645462043337742	2.9645462043337742	1008	29232
20.67943525314331	29	69.40919	25.111658	118.54459	9.162183	21.0	0.0	3.3051996	3.3051996	3.3061385284817097	3.3061385284817097	1008	30240
21.286543369293213	30	66.90586	25.474619	108.86604	-0.9582299	21.0	0.0	3.1859937	3.1859937	3.186898191300221	3.186898191300221	1008	31248
21.91695547103882	31	79.929634	21.728704	118.86337	19.021431	21.0	0.0	3.806173	3.806173	3.8069174604574756	3.8069174604574756	1008	32256
22.553012371063232	32	80.096664	17.689312	118.42381	38.77088	21.0	0.0	3.8141267	3.8141267	3.814872939821696	3.814872939821696	1008	33264
23.19254159927368	33	80.92203	18.641277	128.63947	28.556183	21.0	0.0	3.8534296	3.8534296	3.854154449121004	3.854154449121004	1008	34272
23.824047565460205	34	83.15813	19.604239	118.360596	28.838202	21.0	0.0	3.9599106	3.9599106	3.96057991152693	3.96057991152693	1008	35280
24.448862314224243	35	88.06073	19.846546	128.36362	48.78412	21.0	0.0	4.193368	4.193368	4.194025322624386	4.194025322624386	1008	36288
25.068254947662354	36	89.081505	19.088963	118.5327	28.871067	21.0	0.0	4.2419763	4.2419763	4.242614029488386	4.242614029488386	1008	37296
25.718977689743042	37	89.28238	20.325272	127.988754	39.120544	21.0	0.0	4.251542	4.251542	4.252182191611059	4.252182191611059	1008	38304
26.352202892303467	38	95.66328	15.2547035	118.35909	48.726414	21.0	0.0	4.555394	4.555394	4.555970858060611	4.555970858060611	1008	39312
26.97893524169922	39	91.173584	13.690753	118.31693	58.840317	21.0	0.0	4.3416	4.3416	4.342172083316997	4.342172083316997	1008	40320
27.596282958984375	40	91.53637	20.364193	128.3984	38.549774	21.0	0.0	4.3588743	4.3588743	4.359508591082093	4.359508591082093	1008	41328
28.235929250717163	41	93.11335	20.089315	128.0795	38.961082	21.0	0.0	4.4339695	4.4339695	4.434559600241685	4.434559600241685	1008	42336
28.858709573745728	42	93.3637	21.735895	137.96239	-1.0416672	21.0	0.0	4.4458904	4.4458904	4.446492729177194	4.446492729177194	1008	43344
29.492084980010986	43	95.41208	16.145384	128.21506	58.75803	21.0	0.0	4.543432	4.543432	4.543980150695324	4.543980150695324	1008	44352
30.119368314743042	44	92.298454	18.389902	128.32863	48.58865	21.0	0.0	4.395165	4.395165	4.395727625744647	4.395727625744647	1008	45360
30.754478454589844	45	91.334984	15.511798	128.1883	58.85727	21.0	0.0	4.349284	4.349284	4.3498391643920264	4.3498391643920264	1008	46368
31.38306713104248	46	93.91488	15.558716	118.16699	38.310146	21.0	0.0	4.4721375	4.4721375	4.472677915657486	4.472677915657486	1008	47376
32.01452970504761	47	97.831474	23.124971	138.17001	38.722214	21.0	0.0	4.6586413	4.6586413	4.6591665656321775	4.6591665656321775	1008	48384
32.640536308288574	48	98.27472	14.716621	127.95568	68.487045	21.0	0.0	4.6797485	4.6797485	4.680248096963214	4.680248096963214	1008	49392
33.27184247970581	49	97.63263	17.915854	127.97315	38.372406	21.0	0.0	4.649173	4.649173	4.649683714807201	4.649683714807201	1008	50400
33.88360619544983	50	97.5723	15.946651	137.5863	58.36768	21.0	0.0	4.6463003	4.6463003	4.646787201866515	4.646787201866515	1008	51408
34.52223753929138	51	94.938965	17.038248	137.60225	48.984665	21.0	0.0	4.520903	4.520903	4.5213845939713915	4.5213845939713915	1008	52416
35.16043496131897	52	94.532295	16.515633	118.49346	58.369686	21.0	0.0	4.501538	4.501538	4.502038576977919	4.502038576977919	1008	53424
35.77838969230652	53	102.79745	11.070721	128.33417	78.08271	21.0	0.0	4.8951163	4.8951163	4.895572071696328	4.895572071696328	1008	54432
36.39417624473572	54	101.92066	13.931627	128.27788	58.651817	21.0	0.0	4.853365	4.853365	4.853812688819809	4.853812688819809	1008	55440
37.00989365577698	55	102.91821	13.998192	137.68745	68.48896	21.0	0.0	4.9008675	4.9008675	4.901308991714112	4.901308991714112	1008	56448
37.64448428153992	56	97.78956	16.652916	137.29265	58.293606	21.0	0.0	4.6566453	4.6566453	4.657110670753618	4.657110670753618	1008	57456
38.27386164665222	57	102.053566	14.086284	128.21306	68.518974	21.0	0.0	4.859694	4.859694	4.8601208646898515	4.8601208646898515	1008	58464
38.90785527229309	58	106.432526	12.343449	127.911224	78.24728	21.0	0.0	5.0682154	5.0682154	5.068630498454959	5.068630498454959	1008	59472
39.54450297355652	59	103.099754	14.87619	137.86856	58.73623	21.0	0.0	4.9095116	4.9095116	4.909935484149776	4.909935484149776	1008	60480
40.189451456069946	60	104.09927	16.769424	128.17084	38.692844	21.0	0.0	4.9571085	4.9571085	4.957533374431026	4.957533374431026	1008	61488
40.81908464431763	61	105.5871	12.515086	128.26405	78.33242	21.0	0.0	5.027957	5.027957	5.028359228949512	5.028359228949512	1008	62496
41.447457790374756	62	104.10789	15.874206	128.22821	58.754093	21.0	0.0	4.9575186	4.9575186	4.957932853811823	4.957932853811823	1008	63504
42.0672070980072	63	105.77526	13.14272	127.994484	78.51137	21.0	0.0	5.0369167	5.0369167	5.037321912930942	5.037321912930942	1008	64512
42.70472550392151	64	108.465065	13.189646	137.58607	78.32225	21.0	0.0	5.1650033	5.1650033	5.1653897559511615	5.1653897559511615	1008	65520
43.35452342033386	65	105.56879	15.185965	137.66792	78.19475	21.0	0.0	5.027085	5.027085	5.027483877830299	5.027483877830299	1008	66528
43.98893976211548	66	104.691956	18.468761	137.87836	48.43261	21.0	0.0	4.985331	4.985331	4.985727017441709	4.985727017441709	1008	67536
44.626237630844116	67	106.576454	14.560772	137.8151	68.45992	21.0	0.0	5.0750694	5.0750694	5.0754399165224955	5.0754399165224955	1008	68544
45.25393223762512	68	108.67041	15.713769	137.92642	68.27575	21.0	0.0	5.174781	5.174781	5.175148391163381	5.175148391163381	1008	69552
45.899935483932495	69	106.53652	20.208586	147.26335	38.27584	21.0	0.0	5.073168	5.073168	5.073545900405898	5.073545900405898	1008	70560
46.54359745979309	70	104.882996	13.762417	137.79619	68.072205	21.0	0.0	4.994428	4.994428	4.994809157544735	4.994809157544735	1008	71568
47.17200994491577	71	113.31269	16.272577	148.02565	48.601177	21.0	0.0	5.3958426	5.3958426	5.396209929713635	5.396209929713635	1008	72576
47.80926561355591	72	108.15604	16.090876	137.33308	58.12526	21.0	0.0	5.150287	5.150287	5.1506624332737125	5.1506624332737125	1008	73584
48.43841338157654	73	110.59536	12.675262	137.43724	78.57705	21.0	0.0	5.266446	5.266446	5.266812532033852	5.266812532033852	1008	74592
49.06014156341553	74	111.42212	12.381798	137.65816	77.88779	21.0	0.0	5.305815	5.305815	5.30616564908847	5.30616564908847	1008	75600
49.676451683044434	75	111.22284	11.803706	127.97472	87.88298	21.0	0.0	5.2963257	5.2963257	5.296689877565801	5.296689877565801	1008	76608
50.32744598388672	76	109.99642	15.106297	137.49727	68.24814	21.0	0.0	5.2379246	5.2379246	5.238264230616424	5.238264230616424	1008	77616
50.94426488876343	77	109.16209	13.158999	137.48729	78.14825	21.0	0.0	5.1981945	5.1981945	5.198536021248292	5.198536021248292	1008	78624
51.574045181274414	78	111.20898	15.003804	137.67865	68.35072	21.0	0.0	5.2956657	5.2956657	5.296026140489407	5.296026140489407	1008	79632
52.22574543952942	79	112.82263	11.201977	137.57533	88.1557	21.0	0.0	5.372506	5.372506	5.372839231357476	5.372839231357476	1008	80640
52.8925564289093	80	109.75411	15.847305	137.79454	68.41223	21.0	0.0	5.226386	5.226386	5.226723831410651	5.226723831410651	1008	81648
53.55051803588867	81	110.982124	13.656876	137.70755	78.49167	21.0	0.0	5.2848635	5.2848635	5.285204997566462	5.285204997566462	1008	82656
54.17726922035217	82	113.23803	13.863902	137.51318	78.39287	21.0	0.0	5.3922863	5.3922863	5.392617432154111	5.392617432154111	1008	83664
54.814438819885254	83	113.54983	12.195286	137.5778	78.20532	21.0	0.0	5.407135	5.407135	5.407461122915099	5.407461122915099	1008	84672
55.44996237754822	84	112.28888	13.55778	137.3493	68.22342	21.0	0.0	5.3470893	5.3470893	5.347416955462867	5.347416955462867	1008	85680
56.07293128967285	85	112.74247	11.74135	127.75578	78.374344	21.0	0.0	5.3686886	5.3686886	5.36902214700839	5.36902214700839	1008	86688
56.71885871887207	86	113.37418	14.540731	147.61562	68.343956	21.0	0.0	5.398771	5.398771	5.399089473870328	5.399089473870328	1008	87696
57.324562549591064	87	111.24984	14.748543	137.41557	68.117325	21.0	0.0	5.297611	5.297611	5.297921417065045	5.297921417065045	1008	88704
57.96118354797363	88	111.0895	15.571865	137.59798	77.80628	21.0	0.0	5.289976	5.289976	5.29029428947842	5.29029428947842	1008	89712
58.576658964157104	89	111.88122	13.326633	137.19974	58.78499	21.0	0.0	5.327677	5.327677	5.327987941036425	5.327987941036425	1008	90720
59.21669888496399	90	114.70452	13.077193	137.67444	78.05209	21.0	0.0	5.4621196	5.4621196	5.462431837316538	5.462431837316538	1008	91728
59.85071873664856	91	113.03558	11.362679	127.662285	87.729385	21.0	0.0	5.382647	5.382647	5.382953905499389	5.382953905499389	1008	92736
60.483134746551514	92	120.646034	11.7183485	147.13803	88.09338	21.0	0.0	5.7450495	5.7450495	5.745342346183921	5.745342346183921	1008	93744
61.10136318206787	93	118.53613	11.214374	137.41916	88.3938	21.0	0.0	5.644578	5.644578	5.644875116503833	5.644875116503833	1008	94752
61.727707386016846	94	117.562164	14.042724	137.49246	68.25658	21.0	0.0	5.5981984	5.5981984	5.598501530747112	5.598501530747112	1008	95760
62.36033582687378	95	119.95123	10.153253	147.03758	97.500145	21.0	0.0	5.7119637	5.7119637	5.712244801673532	5.712244801673532	1008	96768
62.9755961894989	96	118.53701	10.905512	137.58385	97.551216	21.0	0.0	5.64462	5.64462	5.644911723615876	5.644911723615876	1008	97776
63.611775398254395	97	120.0162	10.594578	137.76898	87.56706	21.0	0.0	5.715057	5.715057	5.715340503918175	5.715340503918175	1008	98784
64.25114345550537	98	114.82656	13.134402	137.27875	68.058624	21.0	0.0	5.4679313	5.4679313	5.468232723093212	5.468232723093212	1008	99792
64.87408375740051	99	119.16123	9.322855	137.22351	97.70254	21.0	0.0	5.6743445	5.6743445	5.674623152207556	5.674623152207556	1008	100800
