Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.5193283557891846	0	-0.4286022	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409629	-0.020409629	-0.01688655	-0.01688655	1008	1008
3.4577674865722656	1	-0.40660775	0.086677015	-0.22355294	-0.68927515	21.0	0.0	-0.019362273	-0.019362273	-0.015441214	-0.015441214	1008	2016
4.1454761028289795	2	-0.42563394	0.09746085	-0.18879065	-0.696098	21.0	0.0	-0.020268284	-0.020268284	-0.015206494	-0.015206494	1008	3024
4.869441509246826	3	-0.42614564	0.08181984	-0.24581781	-0.62626934	21.0	0.0	-0.020292649	-0.020292649	-0.015520257	-0.015520257	1008	4032
5.628542423248291	4	-0.4253118	0.08558688	-0.26286554	-0.63874674	21.0	0.0	-0.020252941	-0.020252941	-0.014987726	-0.014987726	1008	5040
6.4080970287323	5	-0.39985633	0.06948018	-0.29062974	-0.5744689	21.0	0.0	-0.019040778	-0.019040778	-0.012028725	-0.012028725	1008	6048
7.235513925552368	6	-0.41842413	0.10043446	-0.18269455	-0.6611451	21.0	0.0	-0.01992496	-0.01992496	-0.013797145	-0.013797145	1008	7056
8.058436155319214	7	-0.41112986	0.096125096	-0.1929445	-0.64481705	21.0	0.0	-0.019577613	-0.019577613	-0.011514009	-0.011514009	1008	8064
8.89713716506958	8	-0.43957892	0.12083998	-0.2502892	-0.79958785	21.0	0.0	-0.02093233	-0.02093233	-0.011434712	-0.011434712	1008	9072
9.775579452514648	9	-0.45647344	0.10699038	-0.22001414	-0.75280505	21.0	0.0	-0.02173683	-0.02173683	-0.010846461	-0.010846461	1008	10080
10.661243438720703	10	-0.44350457	0.10601629	-0.2733121	-0.76071936	21.0	0.0	-0.021119265	-0.021119265	-0.009515857	-0.009515857	1008	11088
11.585586547851562	11	-0.45706224	0.10530977	-0.3000796	-0.71749467	21.0	0.0	-0.021764869	-0.021764869	-0.01040152	-0.01040152	1008	12096
12.513611555099487	12	-0.4565321	0.101369165	-0.28655505	-0.7937161	21.0	0.0	-0.021739624	-0.021739624	-0.010361004	-0.010361004	1008	13104
13.471176624298096	13	-0.5255969	0.11160063	-0.26719502	-0.7733215	21.0	0.0	-0.02502843	-0.02502843	-0.011061874	-0.011061874	1008	14112
14.429320335388184	14	0.54393417	4.164455	19.33117	-0.7752196	21.0	0.0	0.025901629	0.025901629	0.039173573	0.039173573	1008	15120
15.424477100372314	15	-0.522199	0.114227846	-0.2340676	-0.7984749	21.0	0.0	-0.024866618	-0.024866618	-0.0114408	-0.0114408	1008	16128
16.411017417907715	16	1.1076998	5.4789705	19.396307	-0.79917306	21.0	0.0	0.052747596	0.052747596	0.067796014	0.067796014	1008	17136
17.381083250045776	17	2.3548288	8.115457	39.415062	-0.8014644	21.0	0.0	0.11213471	0.11213471	0.12683764	0.12683764	1008	18144
18.405790328979492	18	6.8736205	12.422816	49.109913	-0.75004536	21.0	0.0	0.32731524	0.32731524	0.34386322	0.34386322	1008	19152
19.542239665985107	19	5.860754	12.740298	49.311825	-0.81943494	21.0	0.0	0.27908355	0.27908355	0.29521373	0.29521373	1008	20160
