Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
10.471938133239746	0	-291.95346746836987	-15.095159842773816	46.05207928224188	-154.71222134927282	-441.362121596908	20.0	0.0	252	10080	-293.58903700123267	-15.323846770685487
19.923548460006714	1	-288.35492815559337	-14.73907549747343	45.43482681952779	-153.1365195200623	-430.39762816970165	20.0	0.0	252	20160	-294.9896427383652	-14.738190834822438
29.092104196548462	2	-286.3415069613703	-14.525865391008637	46.15582525997671	-174.10021727495513	-451.7814796041955	20.0	0.0	252	30240	-295.18628200285684	-15.66245194073236
38.2768828868866	3	-290.8271806731744	-14.895054705680707	44.45708989596397	-163.04259355641	-462.97517844004625	20.0	0.0	252	40320	-284.8572579890368	-13.998113349426475
47.3315908908844	4	-287.0210570288127	-14.543664103772274	43.83343094365668	-159.40848833096388	-404.9002020669511	20.0	0.0	252	50400	-286.59404772698844	-14.223771851158176
56.374077796936035	5	-287.58131881962055	-14.694739086823624	45.43378680202619	-129.09298390624872	-413.954194505447	20.0	0.0	252	60480	-286.1866494515288	-14.396765841236865
65.56360149383545	6	-284.8410768326465	-14.16566109833425	44.02464565596443	-172.10874026588584	-397.5595007402447	20.0	0.0	252	70560	-276.2159907218557	-13.89713299136664
74.639883518219	7	-281.03708520996605	-14.140872234961806	43.81376324419508	-140.1051734274099	-429.2793531704708	20.0	0.0	252	80640	-282.25933553411613	-14.172786226758783
83.75493454933167	8	-279.3656427037228	-13.694957806467569	41.06142118794269	-159.6652480320186	-378.24212585565067	20.0	0.0	252	90720	-276.1796319726763	-14.075917134660136
92.90572929382324	9	-272.91941385481454	-13.333941182623652	42.0006870125834	-144.76165729887703	-381.0947493099149	20.0	0.0	252	100800	-258.99404987918825	-12.0498036392384
101.97382140159607	10	-267.8839303051059	-12.818603246505079	40.408577964427785	-115.31180082989914	-404.2467744619769	20.0	0.0	252	110880	-256.78970989108296	-12.02325862307758
111.12206411361694	11	-260.1576418010635	-12.000651052802933	46.072943921342805	-122.48675681981004	-394.1707805653873	20.0	0.0	252	120960	-240.63413633711966	-10.669114770228802
120.2704758644104	12	-249.83240554965374	-11.287578569607952	46.626428504099806	-119.80035572498372	-388.9987012730612	20.0	0.0	252	131040	-249.47674312660402	-11.353730525275742
129.4500343799591	13	-248.3567764137994	-11.078802908475518	47.382819047501265	-110.28880746349536	-391.9632440124268	20.0	0.0	252	141120	-242.58217475463644	-10.234512009526792
138.53987455368042	14	-240.57365017408932	-10.414276874197691	50.560383717060986	-98.79003056405578	-369.15199340686104	20.0	0.0	252	151200	-226.27587771921256	-9.10270057317485
147.56170797348022	15	-230.60369865182577	-9.61647121063579	47.45569445626003	-101.88586639523457	-359.0330103584609	20.0	0.0	252	161280	-214.76798579800098	-8.12517265713168
156.68129014968872	16	-222.07626490882055	-8.974574514766353	48.616591449035774	-112.3066959861653	-357.1549047972404	20.0	0.0	252	171360	-216.96055313348106	-7.918502543444686
165.73851490020752	17	-212.29176387885732	-8.093071812212084	51.96134059922838	-82.74228574424463	-368.32298290753357	20.0	0.0	252	181440	-187.9442468839112	-6.121057154941545
174.83318185806274	18	-199.255984306221	-7.150813854074617	50.0078209716602	-93.71243048236413	-345.85727882978404	20.0	0.0	252	191520	-199.00362370797504	-6.582208132275024
183.95897793769836	19	-191.55297851875756	-6.814412495297914	52.230610287789425	-89.45035572312922	-328.4632264504187	20.0	0.0	252	201600	-187.7080873308538	-6.913177607735263
193.05470418930054	20	-187.08602380764654	-6.681450643859519	53.43370922131636	-78.30860227546319	-334.1248204949019	19.991666666666667	0.1823839052353274	252	211680	-174.46371805607885	-6.276567215121061
202.21169662475586	21	-181.7497445672875	-6.3945555880670035	53.36830999594552	-88.69753726752656	-359.66721203397105	20.0	0.0	252	221760	-172.04545770745003	-5.81527481706889
211.27968335151672	22	-168.68488729855486	-5.45889603262964	48.19884240052716	-72.81519505304075	-302.1182076194778	20.0	0.0	252	231840	-173.50889388453152	-5.5766490272855185
220.40959930419922	23	-164.12278782621445	-5.41653851834295	50.33768486223754	-70.04834335313721	-310.95403944143857	20.0	0.0	252	241920	-157.95838275474236	-5.146820034707413
229.34119033813477	24	-158.6205280295752	-5.356238410289829	48.76502440943912	-81.40109827323845	-367.1411321104197	20.0	0.0	252	252000	-149.72257734310145	-4.385371352496003
238.45357203483582	25	-149.99648457470252	-4.925363175937545	46.11811200676205	-75.25536384432898	-327.66762431381744	20.0	0.0	252	262080	-141.442841720249	-4.429195905913766
247.57228136062622	26	-142.29580896542276	-4.414850701269766	44.005687376723834	-64.98299480347228	-298.27185283922813	20.0	0.0	252	272160	-134.45557203006788	-4.324102019623305
256.70165371894836	27	-139.14719567528215	-4.314631207026258	43.650297394123626	-68.75644500402777	-322.63084852932775	20.0	0.0	252	282240	-128.21449393379473	-3.787060471402329
265.8642394542694	28	-134.67673106215352	-4.194211767944032	38.50391270229573	-63.78230245027551	-268.42005003435366	20.0	0.0	252	292320	-123.5213127382313	-3.5316123195392257
274.9169352054596	29	-127.13457714064049	-3.799555707872703	38.02927158995874	-64.97599905924137	-278.85426185017866	20.0	0.0	252	302400	-131.36045255299857	-3.657816107771312
283.9468152523041	30	-120.22506038512157	-3.480168100582416	40.1449120280498	-63.59844915762371	-292.62850955205914	20.0	0.0	252	312480	-119.14949839703702	-3.325637977025116
293.0769507884979	31	-119.62001466438842	-3.4320885369521608	36.835134562279734	-61.55524956856141	-260.2735718599032	20.0	0.0	252	322560	-120.98455764083754	-3.373760931500012
302.2059168815613	32	-111.75671006196717	-3.052308123544687	35.18295057217002	-63.02035010915613	-342.20502806372104	20.0	0.0	252	332640	-106.64875250856369	-2.6213970531131725
311.2722613811493	33	-110.67442491529164	-2.870186206204406	36.86674548619634	-57.86604230807226	-310.2928512571045	20.0	0.0	252	342720	-100.62489974149814	-2.6472436116090106
320.3611190319061	34	-105.0762375395366	-2.6852696643797307	32.32420040212472	-57.68236964452489	-262.7666035217723	20.0	0.0	252	352800	-98.93594371423985	-2.2276871237710263
329.4703571796417	35	-100.70921128567191	-2.436232666462257	32.87665740053373	-56.26874230704151	-328.06557065263297	19.983333333333334	0.36476781047065476	252	362880	-95.80121471098268	-2.537246104117209
338.53666138648987	36	-96.49685794200508	-2.477868112199808	32.01148541289004	-50.800327208404035	-360.21991823921223	20.0	0.0	252	372960	-93.3055843061228	-2.1338624141774853
347.6260416507721	37	-94.81106653535814	-2.1694175471525763	31.550726269118297	-50.923886662715596	-286.778848888216	20.0	0.0	252	383040	-96.77164273139321	-2.435458956594916
356.80180072784424	38	-88.57625878075196	-2.098556031140507	25.82440464114894	-49.151205465922956	-312.8689669821531	20.0	0.0	252	393120	-82.26368931460402	-1.6129477508302728
365.976726770401	39	-85.75177848265336	-1.92106340012533	24.57450823971765	-49.089302089926385	-197.58983685814982	20.0	0.0	252	403200	-81.00284314388806	-2.0248355441479027
375.05670857429504	40	-80.88924460782331	-1.9146428088344007	20.27205098885343	-47.90407239023688	-209.92913926421323	20.0	0.0	252	413280	-80.55573980451875	-1.9063863775858223
384.1581656932831	41	-80.72817175939441	-1.7182299355582065	23.124418047352428	-48.43447706547343	-269.2804828125802	19.983333333333334	0.36476781047065476	252	423360	-83.3890746823321	-1.6695190580714676
393.2632796764374	42	-77.17608056078885	-1.6973319326127239	19.323574053337975	-44.78389463103438	-217.37552038626006	19.983333333333334	0.36476781047065476	252	433440	-74.35869847971169	-1.7195070863750666
402.3716104030609	43	-76.45761260579044	-1.6065270576132178	21.78349283483623	-43.93921936932025	-224.35653863224084	20.0	0.0	252	443520	-72.22846723335975	-1.5119038226139263
411.46993684768677	44	-71.30803337140954	-1.5172504668247258	16.659502481550007	-42.52286337730196	-134.66686638898966	20.0	0.0	252	453600	-73.96552182897976	-1.3567989120554407
420.60134506225586	45	-71.57439968298125	-1.4512159660540505	19.427577342014324	-42.21706630659323	-165.77397091714695	20.0	0.0	252	463680	-70.90610445902928	-1.405346527759903
429.73485136032104	46	-69.61583293721145	-1.4561897851356838	18.2025640585381	-39.00651558581829	-238.6300304902217	20.0	0.0	252	473760	-69.97466687084365	-1.5591753324204791
438.8175776004791	47	-67.48441778959798	-1.4218520335572473	17.339116762847052	-38.823669471926	-212.43177568841617	20.0	0.0	252	483840	-63.91790785209247	-1.41038874448759
447.9271812438965	48	-66.3489007142261	-1.35406360189825	17.430202278611738	-39.03162572464644	-183.29658512643675	20.0	0.0	252	493920	-61.75644708313439	-1.0292770570754028
457.0069682598114	49	-63.220036697791066	-1.26432527699138	14.793289840880512	-38.3176474729891	-207.18266782942788	19.997916666666665	0.04559597630883185	252	504001	-60.19898467031167	-1.288909537283302
466.0558817386627	50	-62.57730538629714	-1.240172878123059	15.628760340279314	-38.048961525782296	-167.13165645016392	19.985416666666666	0.3191718341618229	252	514081	-68.62975055153773	-1.1446910722638368
475.19377160072327	51	-61.86106988783236	-1.141105414271983	17.446314684717052	-39.744609186298284	-234.3165817945722	20.0	0.0	252	524161	-60.41495238423326	-1.0557391341044742
484.3229568004608	52	-59.19796648384736	-1.129394589261284	12.591236474324376	-38.533656688711744	-151.24622946167977	20.0	0.0	252	534241	-61.19148294225536	-1.0467928250812133
493.4938237667084	53	-57.561095155276085	-1.0836677139455102	13.303335835195282	-37.62169427306189	-200.92156399189273	19.989583333333332	0.22797988154415924	252	544321	-55.179764822449584	-1.050173295023234
502.65541553497314	54	-56.98572280965648	-1.0405241216249517	14.253471319043301	-36.579199422272396	-181.6381670938622	20.0	0.0	252	554401	-55.19258326092591	-1.0749421310689322
511.71035861968994	55	-54.80633785531075	-1.007448420812702	11.885468364820296	-35.777896139055684	-130.07317932572067	19.977083333333333	0.5015557393971504	252	564481	-52.42700362983919	-0.9583318831643152
520.8888754844666	56	-54.870403837495665	-0.9589454407335184	13.276262836120587	-34.836050708376455	-137.40355259081997	19.958333333333332	0.6939720615573961	252	574561	-52.532909197634446	-0.8418214271338368
530.0090663433075	57	-53.63598068579424	-0.9120828506031006	12.677678206901316	-34.5857737148043	-169.38268133486872	19.970833333333335	0.5195985362651524	252	584641	-53.1907508205177	-0.9751022812179347
539.1743590831757	58	-51.6104635227134	-0.8926909468527157	11.919784817539927	-33.89570746649144	-194.10368036059432	19.95625	0.6832539333951908	252	594721	-49.80979603434971	-0.7635605830229594
548.3778612613678	59	-50.71652654009834	-0.8586769927028044	9.653834238951431	-35.12091911357156	-111.89430985424094	19.960416666666667	0.6773845483836259	252	604801	-50.85924212738729	-0.852125149013049
557.4346029758453	60	-49.95128203356899	-0.7695752050978152	9.230783069160587	-32.31247284152763	-115.91658069891066	19.975	0.5471517157059824	252	614881	-48.90035930759429	-0.8457576246657982
566.6249792575836	61	-49.98625972198804	-0.8138914735171421	12.249624393303185	-29.12706219391453	-142.8879244362416	19.96875	0.6839396446324778	252	624961	-47.896709224510744	-0.6660319273869924
575.7180149555206	62	-47.880105264433176	-0.7890581228562308	8.108094074122073	-34.71318882398569	-96.84724937657539	20.0	0.0	252	635041	-48.810251044051256	-0.7439594507891177
584.8871085643768	63	-47.47166005850974	-0.731173351352038	10.033267582150037	-31.765056178119867	-130.56579834324666	20.0	0.0	252	645121	-48.60316440771675	-0.7262767766214528
594.0577409267426	64	-46.91342246474844	-0.7079392239811949	9.940559741694603	-30.04634679752913	-115.23319465710657	19.9625	0.6346340809211767	252	655201	-46.65032922221932	-0.7084970543007776
603.1146075725555	65	-47.747227740902595	-0.8322475581343589	22.406966884422115	-27.386837574597447	-425.64451837515514	19.970833333333335	0.6383436683236458	252	665281	-42.64413210618889	-0.6519569958176573
612.337732553482	66	-45.4934247467105	-0.6525441083405454	7.541159406600652	-33.082640231859	-84.34298674797387	20.0	0.0	252	675361	-46.266155034870145	-0.593102542421605
621.3860409259796	67	-46.0427121301673	-0.6390991778737355	14.015762634441325	-29.220010552531487	-262.88427770860227	19.985416666666666	0.27725558555639984	252	685442	-44.404878372152574	-0.6485543069540259
630.4893670082092	68	-44.65014720917466	-0.6639662910196199	9.228335593150177	-30.050840716485265	-170.16983336575242	19.99375	0.13678792892649558	252	695522	-44.675840951428256	-0.7069593217653023
639.654688835144	69	-42.90345854680183	-0.638363821771707	6.18415425437382	-31.79842346222719	-71.02262228476116	20.0	0.0	252	705602	-42.321059477237235	-0.5262612284079521
648.7763185501099	70	-43.11266741884944	-0.5895010053333026	9.689711479555708	-31.078463055192003	-189.82923235034983	19.95625	0.645628327677775	252	715683	-42.22596541393014	-0.658479859496271
657.8449194431305	71	-42.43673591907497	-0.6331650357725008	7.453541100873844	-30.316658503346535	-100.65257418204644	19.985416666666666	0.3191718341618229	252	725763	-42.93946046857739	-0.6009766007722425
666.844220161438	72	-42.60085480722585	-0.61188604202535	9.11634364717845	-29.220085966458587	-164.3999420807053	19.983333333333334	0.36476781047065476	252	735843	-40.810094367178756	-0.4863580253884618
676.0381410121918	73	-42.15432341290181	-0.5662340390043036	6.666184434739431	-28.90262624717435	-88.11913123259735	19.977083333333333	0.4581391634160471	252	745924	-40.026705874007426	-0.5342426294061093
685.1319291591644	74	-41.26684404749853	-0.5959269696119248	6.095913458296382	-28.316039073929247	-80.14173405940792	19.9875	0.2735758578529913	252	756004	-40.400685340315725	-0.6376013323114624
694.2698037624359	75	-40.268286819008345	-0.5455697248505996	6.47426145175172	-29.369377834451004	-81.55577031850838	19.979166666666668	0.2950694362725869	252	766085	-40.75534742998849	-0.4935806127676699
703.3507459163666	76	-39.81810419191986	-0.5277103959377826	6.211409860906726	-28.829713738889566	-69.14122447831467	19.979166666666668	0.34698603077869805	252	776165	-39.62755241082131	-0.5428990680139792
712.4756224155426	77	-39.446607827009	-0.5146682049059926	5.448073169271046	-26.94012874998645	-61.29075127732797	19.958333333333332	0.5648869110027444	252	786245	-38.71229556734592	-0.5516387573887067
721.5587871074677	78	-38.823795518835304	-0.45873863994403796	6.3352116017400615	-28.208698649853616	-86.65192321748157	19.9625	0.5270298062412283	252	796325	-37.47783846191358	-0.41202799111017024
