Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
22.873936653137207	0	-145.18196	42.9732	-44.543518	-279.7143	151.0	0.0	-0.9614699	-0.9614699	-0.9614654	-0.9614654	-0.6923478	0.033923764	0.0023706828	0.00095504464	0.69258493	30049	30049
44.22706460952759	1	-117.94587	39.156372	-24.719456	-223.70963	151.0	0.0	-0.7810984	-0.7810984	-0.7810966	-0.7810966	-0.695909	0.029449703	0.001742371	0.00056787254	0.69608325	30049	60098
64.51521801948547	2	-93.08666	34.553795	-13.200217	-186.34312	151.0	0.0	-0.616468	-0.616468	-0.61646885	-0.61646885	-0.69374746	0.047925927	0.002072283	0.002543069	0.6939547	30049	90147
84.88738751411438	3	-84.90122	32.15366	15.511431	-190.42285	151.0	0.0	-0.5622598	-0.5622598	-0.5622206	-0.5622206	-0.6917351	0.08172779	0.032935485	0.030489236	0.69502866	30049	120196
105.16714143753052	4	-75.78083	31.36122	16.80711	-171.34396	151.0	0.0	-0.5018598	-0.5018598	-0.5018536	-0.5018536	-0.6973704	0.03836593	0.005934341	0.004941023	0.69796383	30049	150245
125.33181929588318	5	-70.24739	30.995075	-1.4625473	-153.78314	151.0	0.0	-0.4652145	-0.4652145	-0.46518433	-0.46518433	-0.6909505	0.06594249	0.029481055	0.03179585	0.6938987	30049	180294
145.67867636680603	6	-64.08377	28.47882	33.747078	-146.61351	151.0	0.0	-0.4243958	-0.4243958	-0.42438695	-0.42438695	-0.69409406	0.021839147	0.0012529013	0.001602259	0.69421935	30049	210343
165.86035442352295	7	-61.844692	28.700903	-0.42930984	-142.80771	151.0	0.0	-0.4095675	-0.4095675	-0.40957505	-0.40957505	-0.6918341	0.020233031	0.0006816583	0.00059988175	0.6919022	30049	240392
186.0436828136444	8	-54.711296	26.0261	28.897562	-180.95993	151.0	0.0	-0.36232644	-0.36232644	-0.36231792	-0.36231792	-0.69341284	0.0028591428	7.168738e-05	5.9750266e-05	0.69341993	30049	270441
206.25394463539124	9	-52.84737	25.709137	18.6559	-137.80511	151.0	0.0	-0.34998256	-0.34998256	-0.34998146	-0.34998146	-0.6932231	0.001550493	9.598856e-06	3.3098142e-06	0.6932241	30049	300490
