Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
7.082422733306885	0	-0.4286022	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409629	-0.020409629	-0.020565785	-0.020565785	-0.69016695	0.037687104	0.0001668113	4.1452477e-05	0.69018364	1008	1008
12.90773892402649	1	-0.40657648	0.08666313	-0.22347535	-0.6892742	21.0	0.0	-0.019360786	-0.019360786	-0.019376036	-0.019376036	-0.69841963	0.035030447	0.00012716671	3.9591636e-05	0.6984323	1008	2016
17.511132955551147	2	-0.42552376	0.09743154	-0.18879838	-0.6961064	21.0	0.0	-0.020263037	-0.020263037	-0.020071393	-0.020071393	-0.6937685	0.022380758	0.00026042335	0.00021481518	0.6937946	1008	3024
22.0882511138916	3	-0.42605147	0.08173965	-0.24546695	-0.6255388	21.0	0.0	-0.020288166	-0.020288166	-0.02024455	-0.02024455	-0.69300354	0.019538332	0.00011869416	4.455632e-05	0.69301534	1008	4032
26.65324115753174	4	-0.42510533	0.08551203	-0.26261944	-0.636908	21.0	0.0	-0.020243112	-0.020243112	-0.02028664	-0.02028664	-0.6949346	0.019120965	0.00038767542	0.0005485334	0.69497335	1008	5040
31.224729776382446	5	-0.39944544	0.06902485	-0.29007712	-0.57123345	21.0	0.0	-0.019021211	-0.019021211	-0.019093283	-0.019093283	-0.69408995	0.018697897	0.0007037127	0.000762166	0.69416034	1008	6048
35.83619976043701	6	-0.41787884	0.10052993	-0.18120472	-0.65982026	21.0	0.0	-0.01989899	-0.01989899	-0.019903008	-0.019903008	-0.69386	0.024468122	0.0011155135	0.0020200687	0.6939715	1008	7056
40.46294903755188	7	-0.40964362	0.09551993	-0.19143398	-0.641603	21.0	0.0	-0.019506836	-0.019506836	-0.019688586	-0.019688586	-0.6916621	0.025916314	0.00054751115	0.0008200003	0.6917168	1008	8064
45.05900049209595	8	-0.43649235	0.119441114	-0.25180575	-0.7878697	21.0	0.0	-0.02078535	-0.02078535	-0.020340638	-0.020340638	-0.6913397	0.08078017	0.029086225	0.0312529	0.69424826	1008	9072
49.61457824707031	9	-0.45262066	0.10530009	-0.21696118	-0.74245447	21.0	0.0	-0.021553366	-0.021553366	-0.014587814	-0.014587814	-0.6674268	0.2354274	0.24373701	0.20570719	0.6918006	1008	10080
54.193716526031494	10	-0.43762287	0.104424074	-0.27316624	-0.7555696	21.0	0.0	-0.020839185	-0.020839185	-0.016995147	-0.016995147	-0.6427329	0.20407113	0.23054697	0.20376636	0.66578764	1008	11088
58.801217794418335	11	-0.45212838	0.10294077	-0.30621338	-0.70150185	21.0	0.0	-0.021529922	-0.021529922	-0.018193357	-0.018193357	-0.7016785	0.15512323	0.11942349	0.10784336	0.7136208	1008	12096
63.41625642776489	12	-0.45082554	0.1011342	-0.2818614	-0.78666323	21.0	0.0	-0.021467883	-0.021467883	-0.020753141	-0.020753141	-0.68983066	0.085204184	0.04971108	0.055907704	0.6948018	1008	13104
68.0125744342804	13	-0.5205057	0.11010141	-0.27154797	-0.77147126	21.0	0.0	-0.024785988	-0.024785988	-0.021756975	-0.021756975	-0.669531	0.20951906	0.2289001	0.18898402	0.69242096	1008	14112
72.64261889457703	14	-0.29040334	1.4079852	9.330131	-0.77730423	21.0	0.0	-0.013828729	-0.013828729	-0.006912487	-0.006912487	-0.67558265	0.29208633	0.2538613	0.16762285	0.70096874	1008	15120
77.25165963172913	15	-0.5298287	0.11642865	-0.24150631	-0.79937744	21.0	0.0	-0.025229936	-0.025229936	-0.018680947	-0.018680947	-0.6803745	0.25142917	0.19573167	0.16256593	0.6999477	1008	16128
81.84314203262329	16	0.8799413	4.95513	19.379452	-0.86694366	21.0	0.0	0.04190197	0.04190197	0.048782725	0.048782725	-0.67157245	0.320215	0.32344088	0.30306444	0.7039165	1008	17136
86.44812607765198	17	1.4915053	6.058328	29.168653	-0.84283745	21.0	0.0	0.07102407	0.07102407	0.0780831	0.0780831	-0.7022394	0.24977262	0.23218983	0.19889785	0.7254584	1008	18144
91.01411628723145	18	8.704675	15.784823	59.042202	-0.8174087	21.0	0.0	0.41450834	0.41450834	0.42478082	0.42478082	-0.6252219	0.31539062	0.34389603	0.3113546	0.65961146	1008	19152
95.65314745903015	19	8.51991	16.831358	59.247326	-0.91030866	21.0	0.0	0.40571	0.40571	0.4140991	0.4140991	-0.66775393	0.2454662	0.2702521	0.2100455	0.69477916	1008	20160
100.24696469306946	20	10.588168	16.345642	59.299538	-0.8070435	21.0	0.0	0.5041985	0.5041985	0.52226436	0.52226436	-0.64299136	0.33708647	0.4180057	0.34217185	0.6847919	1008	21168
104.85218000411987	21	19.661924	21.512863	69.087944	-0.9348936	21.0	0.0	0.93628216	0.93628216	0.95286685	0.95286685	-0.5997561	0.3276001	0.4391517	0.28247687	0.6436713	1008	22176
109.46164727210999	22	31.510828	25.872768	79.138626	-0.88766795	21.0	0.0	1.5005157	1.5005157	1.522646	1.522646	-0.5832826	0.34579498	0.5197964	0.3170552	0.63526213	1008	23184
114.1059718132019	23	41.432114	23.397186	89.16574	-0.8194809	21.0	0.0	1.9729578	1.9729578	2.0039325	2.0039325	-0.5434723	0.43963456	0.69549704	0.34764263	0.61302197	1008	24192
118.68112111091614	24	42.65644	25.730125	88.98259	-0.81212324	21.0	0.0	2.0312593	2.0312593	2.0571227	2.0571227	-0.528605	0.39848375	0.7798286	0.35282403	0.60658777	1008	25200
123.32195568084717	25	46.56781	23.54757	88.89732	-0.66812724	21.0	0.0	2.2175148	2.2175148	2.252652	2.252652	-0.60118365	0.5642159	1.1382535	0.412715	0.715009	1008	26208
127.90824961662292	26	51.524708	23.611198	98.83079	-0.62348056	21.0	0.0	2.4535575	2.4535575	2.4988723	2.4988723	-0.4913933	0.45243135	1.2934959	0.5045066	0.6207429	1008	27216
132.49938297271729	27	63.934803	26.147007	128.4477	-0.87503135	21.0	0.0	3.0445147	3.0445147	3.0886607	3.0886607	-0.42643946	0.4018423	1.3924181	0.48119482	0.5656813	1008	28224
137.12540197372437	28	56.875946	24.301174	88.83381	-0.85437846	21.0	0.0	2.7083783	2.7083783	2.7463558	2.7463558	-0.53712076	0.5303565	1.4129163	0.46173698	0.6784124	1008	29232
141.77092099189758	29	66.96804	25.706446	118.61079	9.212111	21.0	0.0	3.188954	3.188954	3.2310972	3.2310972	-0.45348465	0.3864238	1.4551482	0.5102932	0.5989995	1008	30240
146.37759256362915	30	65.2974	25.213287	108.921906	-0.90671426	21.0	0.0	3.1094003	3.1094003	3.1558845	3.1558845	-0.48653883	0.43016836	1.5132772	0.5135668	0.6378665	1008	31248
150.89161014556885	31	78.11472	22.168108	118.91809	19.06985	21.0	0.0	3.7197483	3.7197483	3.7702992	3.7702992	-0.46771955	0.46563816	1.7103896	0.56770927	0.63875854	1008	32256
155.52122402191162	32	77.86535	19.46315	118.48885	38.763695	21.0	0.0	3.7078736	3.7078736	3.749637	3.749637	-0.51264703	0.5009078	1.6578376	0.5123105	0.6784308	1008	33264
160.1727192401886	33	77.85614	18.261986	128.70116	28.615414	21.0	0.0	3.7074351	3.7074351	3.7514536	3.7514536	-0.44199234	0.5195534	1.6707542	0.41222656	0.60906774	1008	34272
164.79792428016663	34	79.88471	20.100964	118.42558	28.88048	21.0	0.0	3.8040335	3.8040335	3.846534	3.846534	-0.46360898	0.4912025	1.8353817	0.5136176	0.6471472	1008	35280
