Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
23.207229375839233	0	-132.85103	33.967052	-47.19226	-252.54636	151.0	0.0	-0.8798082	-0.8798082	-0.879814	-0.879814	-0.6957879	0.036873847	0.0020412065	0.000967167	0.69599205	30049	30049
44.99699139595032	1	-94.07661	36.209778	6.9505863	-204.33148	151.0	0.0	-0.62302387	-0.62302387	-0.6230312	-0.6230312	-0.69621164	0.032703117	0.0017075018	0.0007782235	0.6963824	30049	60098
65.46991920471191	2	-97.22256	39.867664	-6.360551	-211.35904	151.0	0.0	-0.64385796	-0.64385796	-0.6438205	-0.6438205	-0.69449395	0.028970066	0.0010159167	0.0007857596	0.6945956	30049	90147
85.8449056148529	3	-86.935165	34.34363	11.906645	-186.49603	151.0	0.0	-0.5757295	-0.5757295	-0.57573974	-0.57573974	-0.6942953	0.03233435	0.0022454513	0.001639914	0.6945199	30049	120196
106.25139045715332	4	-77.68741	34.691635	23.782406	-224.87001	151.0	0.0	-0.5144862	-0.5144862	-0.51449287	-0.51449287	-0.69291186	0.023531253	0.00095418334	0.00086238125	0.69300723	30049	150245
126.64813423156738	5	-66.005196	30.295488	41.997482	-164.01425	151.0	0.0	-0.43712047	-0.43712047	-0.43712854	-0.43712854	-0.6934658	0.005652064	6.5249755e-05	5.4676802e-05	0.6934724	30049	180294
146.97040104866028	6	-63.87187	31.406359	34.074303	-186.54094	151.0	0.0	-0.42299256	-0.42299256	-0.42299333	-0.42299333	-0.69313884	0.003778181	7.780187e-05	2.4320156e-05	0.69314665	30049	210343
167.39545726776123	7	-60.776962	28.70104	52.301865	-155.22986	151.0	0.0	-0.40249646	-0.40249646	-0.40249252	-0.40249252	-0.69342625	0.0071858773	9.4791125e-05	4.3130673e-05	0.6934357	30049	240392
187.75571179389954	8	-57.912903	26.088118	-3.4434261	-133.99335	151.0	0.0	-0.38352916	-0.38352916	-0.3835263	-0.3835263	-0.6932799	0.0035512657	0.0001513164	7.551758e-05	0.6932951	30049	270441
208.18288946151733	9	-49.695538	24.097168	30.495708	-115.27778	151.0	0.0	-0.32910955	-0.32910955	-0.3291155	-0.3291155	-0.6947706	0.015654342	0.00052914914	0.0004127995	0.69482344	30049	300490
228.39511346817017	10	-46.41226	22.56407	18.458212	-104.54991	151.0	0.0	-0.30736592	-0.30736592	-0.3073664	-0.3073664	-0.6931199	0.00056392525	1.7465436e-06	3.6020595e-07	0.6931201	30049	330539
248.6863694190979	11	-41.390133	26.635838	14.157755	-125.55908	151.0	0.0	-0.27410686	-0.27410686	-0.27410793	-0.27410793	-0.6931446	0.0014432267	1.2707985e-06	3.7723274e-07	0.69314474	30049	360588
269.0192024707794	12	-36.310112	25.06433	24.117878	-157.79684	151.0	0.0	-0.2404643	-0.2404643	-0.24046226	-0.24046226	-0.6931315	0.004197399	0.00015633585	5.901913e-05	0.6931472	30049	390637
289.35851764678955	13	-37.25396	23.78177	37.107407	-112.7174	151.0	0.0	-0.24671496	-0.24671496	-0.24670695	-0.24670695	-0.6933869	0.0024900346	5.945734e-06	1.490022e-06	0.69338745	30049	420686
309.62022948265076	14	-36.634537	25.991526	23.224728	-149.0629	151.0	0.0	-0.24261281	-0.24261281	-0.24261336	-0.24261336	-0.69302464	0.0024734826	1.3065911e-05	2.7419771e-06	0.69302595	30049	450735
329.7167477607727	15	-34.63487	26.932213	31.980457	-133.03096	151.0	0.0	-0.22937	-0.22937	-0.22937149	-0.22937149	-0.69315964	0.0010071953	1.479468e-05	3.4197235e-06	0.6931611	30049	480784
349.89643478393555	16	-32.597977	26.877691	36.287262	-127.78819	151.0	0.0	-0.21588065	-0.21588065	-0.21589953	-0.21589953	-0.69320285	0.016659746	0.003022214	0.0011231987	0.6935051	30049	510833
370.02299427986145	17	-32.37067	24.630035	17.254364	-132.2652	151.0	0.0	-0.2143753	-0.2143753	-0.21437196	-0.21437196	-0.6939184	0.0048690015	6.2175546e-05	2.4557012e-05	0.6939246	30049	540882
390.1101567745209	18	-29.608093	21.72367	33.259552	-135.58765	151.0	0.0	-0.19608009	-0.19608009	-0.19607928	-0.19607928	-0.69314075	0.00064105255	1.0503418e-05	2.5550344e-06	0.6931417	30049	570931
410.22753286361694	19	-24.415525	18.365047	25.259945	-79.54803	151.0	0.0	-0.1616922	-0.1616922	-0.1617141	-0.1617141	-0.6929453	0.010490026	0.0005348205	0.00021378843	0.69299877	30049	600980
430.2414388656616	20	-21.760105	18.603874	27.297344	-80.289566	151.0	0.0	-0.14410667	-0.14410667	-0.14411208	-0.14411208	-0.69326854	0.0029780392	5.2703137e-05	2.1838341e-05	0.6932738	30049	631029
450.36004757881165	21	-23.749744	17.200407	19.689594	-77.3533	151.0	0.0	-0.15728307	-0.15728307	-0.15727828	-0.15727828	-0.6930074	0.009622747	0.00011756626	5.252712e-05	0.69301915	30049	661078
470.4173321723938	22	-21.067831	15.646499	27.45791	-104.07457	151.0	0.0	-0.13952205	-0.13952205	-0.13952628	-0.13952628	-0.69261026	0.00550857	0.00032934442	0.00011574001	0.6926432	30049	691127
490.5672583580017	23	-14.977676	14.957373	18.191502	-58.291763	151.0	0.0	-0.09918991	-0.09918991	-0.09918766	-0.09918766	-0.69278216	0.0030100243	0.000102619975	4.4490323e-05	0.69279253	30049	721176
510.5232858657837	24	-11.253693	14.3804035	20.770145	-52.083046	151.0	0.0	-0.07452777	-0.07452777	-0.074521124	-0.074521124	-0.6927792	0.006658244	0.00061364	0.00021277946	0.6928406	30049	751225
