Timestep	MeanReward100Episodes	BestMeanReward	Episodes	Exploration	LearningRate	RunningTime
10210000	20.58	20.79	5649	0.01	5e-05	0.6429108421007792
10220000	20.56	20.79	5655	0.01	5e-05	0.6414558053016662
10230000	20.53	20.79	5661	0.01	5e-05	0.6428092082341512
10240000	20.55	20.79	5667	0.01	5e-05	0.6414143403371175
10250000	20.59	20.79	5673	0.01	5e-05	0.6423381884892782
10260000	20.59	20.79	5679	0.01	5e-05	0.6401316165924072
10270000	20.54	20.79	5685	0.01	5e-05	0.6406214356422424
10280000	20.53	20.79	5691	0.01	5e-05	0.644900365670522
10290000	20.53	20.79	5697	0.01	5e-05	0.6421136736869812
10300000	20.56	20.79	5703	0.01	5e-05	0.6411361495653788
10310000	20.56	20.79	5709	0.01	5e-05	0.6424018184343974
10320000	20.58	20.79	5716	0.01	5e-05	0.6426836848258972
10330000	20.57	20.79	5722	0.01	5e-05	0.6397281964619954
10340000	20.59	20.79	5728	0.01	5e-05	0.6400953133900961
10350000	20.6	20.79	5734	0.01	5e-05	0.6421147425969441
10360000	20.6	20.79	5741	0.01	5e-05	0.6412440816561381
10370000	20.61	20.79	5747	0.01	5e-05	0.6434447725613912
10380000	20.61	20.79	5753	0.01	5e-05	0.6397756377855937
10390000	20.66	20.79	5759	0.01	5e-05	0.636918059984843
10400000	20.64	20.79	5765	0.01	5e-05	0.6378979722658793
10410000	20.64	20.79	5771	0.01	5e-05	0.6401812752087911
10420000	20.69	20.79	5777	0.01	5e-05	0.6384435415267944
10430000	20.73	20.79	5784	0.01	5e-05	0.6403977950414022
10440000	20.73	20.79	5790	0.01	5e-05	0.6410149494806926
10450000	20.73	20.79	5796	0.01	5e-05	0.6431511799494426
10460000	20.73	20.79	5802	0.01	5e-05	0.6374886552492778
10470000	20.75	20.79	5808	0.01	5e-05	0.6406700611114502
10480000	20.73	20.79	5814	0.01	5e-05	0.641829538345337
10490000	20.72	20.79	5820	0.01	5e-05	0.6403300881385803
10500000	20.73	20.79	5826	0.01	5e-05	0.6395535031954448
10510000	20.71	20.79	5833	0.01	5e-05	0.6401616096496582
10520000	20.7	20.79	5839	0.01	5e-05	0.6439966440200806
10530000	20.72	20.79	5845	0.01	5e-05	0.6397183815638224
10540000	20.74	20.79	5851	0.01	5e-05	0.6412381450335185
10550000	20.75	20.79	5857	0.01	5e-05	0.6379391630490621
10560000	20.76	20.79	5863	0.01	5e-05	0.6441428422927856
10570000	20.74	20.79	5869	0.01	5e-05	0.6401416420936584
10580000	20.74	20.79	5875	0.01	5e-05	0.640476405620575
10590000	20.71	20.79	5881	0.01	5e-05	0.640047017733256
10600000	20.7	20.79	5888	0.01	5e-05	0.6390949567159017
10610000	20.67	20.79	5894	0.01	5e-05	0.6403213540712992
10620000	20.67	20.79	5900	0.01	5e-05	0.6398622353871664
10630000	20.68	20.79	5906	0.01	5e-05	0.6429959456125895
10640000	20.67	20.79	5912	0.01	5e-05	0.6398171186447144
10650000	20.66	20.79	5918	0.01	5e-05	0.642461101214091
10660000	20.62	20.79	5925	0.01	5e-05	0.6421255350112915
10670000	20.62	20.79	5931	0.01	5e-05	0.6409644405047099
10680000	20.58	20.79	5936	0.01	5e-05	0.6400378147761027
10690000	20.6	20.79	5942	0.01	5e-05	0.6406316320101421
10700000	20.59	20.79	5948	0.01	5e-05	0.6401987393697103
10710000	20.56	20.79	5954	0.01	5e-05	0.638812243938446
10720000	20.55	20.79	5960	0.01	5e-05	0.6376719395319621
10730000	20.54	20.79	5966	0.01	5e-05	0.639871072769165
10740000	20.52	20.79	5971	0.01	5e-05	0.6390041669209798
10750000	20.52	20.79	5978	0.01	5e-05	0.6380330721537272
10760000	20.53	20.79	5983	0.01	5e-05	0.6399347901344299
10770000	20.53	20.79	5989	0.01	5e-05	0.6430375615755717
10780000	20.57	20.79	5995	0.01	5e-05	0.641382348537445
10790000	20.53	20.79	6001	0.01	5e-05	0.6649970690409343
10800000	20.56	20.79	6008	0.01	5e-05	0.6409687280654908
10810000	20.52	20.79	6013	0.01	5e-05	0.6402365247408549
10820000	20.57	20.79	6020	0.01	5e-05	0.6414967695871989
10830000	20.62	20.79	6026	0.01	5e-05	0.639460829893748
10840000	20.63	20.79	6032	0.01	5e-05	0.641713269551595
10850000	20.63	20.79	6038	0.01	5e-05	0.643629256884257
10860000	20.63	20.79	6044	0.01	5e-05	0.6399964412053426
10870000	20.66	20.79	6051	0.01	5e-05	0.638790492216746
10880000	20.66	20.79	6057	0.01	5e-05	0.6422944068908691
10890000	20.66	20.79	6063	0.01	5e-05	0.6407675782839457
10900000	20.68	20.79	6069	0.01	5e-05	0.6427216490109762
10910000	20.72	20.79	6075	0.01	5e-05	0.6423433423042297
10920000	20.76	20.79	6081	0.01	5e-05	0.6399641990661621
10930000	20.76	20.79	6087	0.01	5e-05	0.6401896754900614
10940000	20.74	20.79	6094	0.01	5e-05	0.6396514773368835
10950000	20.75	20.79	6100	0.01	5e-05	0.6415292779604594
10960000	20.76	20.79	6106	0.01	5e-05	0.6386957009633382
10970000	20.79	20.79	6112	0.01	5e-05	0.6408827582995097
10980000	20.78	20.79	6118	0.01	5e-05	0.6408003648122151
10990000	20.76	20.79	6124	0.01	5e-05	0.6414623777071635
11000000	20.75	20.79	6130	0.01	5e-05	0.6394044876098632
11010000	20.73	20.79	6136	0.01	5e-05	0.6465877532958985
11020000	20.71	20.79	6142	0.01	5e-05	0.641977830727895
11030000	20.71	20.79	6148	0.01	5e-05	0.6408936421076457
11040000	20.68	20.79	6154	0.01	5e-05	0.6387938419977824
11050000	20.7	20.79	6160	0.01	5e-05	0.6396028598149618
11060000	20.72	20.79	6167	0.01	5e-05	0.6382427096366883
11070000	20.71	20.79	6173	0.01	5e-05	0.639841357866923
11080000	20.68	20.79	6179	0.01	5e-05	0.6384652773539226
11090000	20.67	20.79	6185	0.01	5e-05	0.6399790207544963
11100000	20.66	20.79	6191	0.01	5e-05	0.64326966603597
11110000	20.63	20.79	6197	0.01	5e-05	0.6405972957611084
11120000	20.64	20.79	6203	0.01	5e-05	0.6394948482513427
11130000	20.62	20.79	6209	0.01	5e-05	0.637540872891744
11140000	20.61	20.79	6215	0.01	5e-05	0.6384148438771565
11150000	20.62	20.79	6221	0.01	5e-05	0.6412435849507649
11160000	20.64	20.79	6228	0.01	5e-05	0.6471283038457235
11170000	20.64	20.79	6234	0.01	5e-05	0.6380862673123677
11180000	20.62	20.79	6240	0.01	5e-05	0.6399091521898905
11190000	20.62	20.79	6246	0.01	5e-05	0.6427044153213501
11200000	20.62	20.79	6252	0.01	5e-05	0.6403426965077718
11210000	20.61	20.79	6258	0.01	5e-05	0.642163356145223
11220000	20.62	20.79	6264	0.01	5e-05	0.642945917447408
11230000	20.59	20.79	6271	0.01	5e-05	0.6387930631637573
11240000	20.57	20.79	6276	0.01	5e-05	0.643786903222402
11250000	20.59	20.79	6283	0.01	5e-05	0.6407742102940878
11260000	20.55	20.79	6289	0.01	5e-05	0.6423424919446309
11270000	20.57	20.79	6295	0.01	5e-05	0.6435826857884724
11280000	20.56	20.79	6301	0.01	5e-05	0.6423055450121562
11290000	20.54	20.79	6307	0.01	5e-05	0.6440015157063802
11300000	20.56	20.79	6313	0.01	5e-05	0.6429406642913819
11310000	20.55	20.79	6320	0.01	5e-05	0.6387095848719279
11320000	20.58	20.79	6326	0.01	5e-05	0.6396809458732605
11330000	20.58	20.79	6332	0.01	5e-05	0.6412272890408833
11340000	20.61	20.79	6338	0.01	5e-05	0.6397912859916687
11350000	20.61	20.79	6344	0.01	5e-05	0.6422812978426615
11360000	20.63	20.79	6350	0.01	5e-05	0.6403480172157288
11370000	20.64	20.79	6356	0.01	5e-05	0.6410707910855611
11380000	20.64	20.79	6363	0.01	5e-05	0.639480455716451
11390000	20.66	20.79	6369	0.01	5e-05	0.6443236192067464
11400000	20.67	20.79	6375	0.01	5e-05	0.638479228814443
11410000	20.69	20.79	6381	0.01	5e-05	0.639754037062327
11420000	20.68	20.79	6387	0.01	5e-05	0.6379054506619771
11430000	20.67	20.79	6394	0.01	5e-05	0.6417410413424174
11440000	20.7	20.79	6400	0.01	5e-05	0.6413343667984008
11450000	20.7	20.79	6406	0.01	5e-05	0.638558832804362
11460000	20.69	20.79	6412	0.01	5e-05	0.6403170625368754
11470000	20.66	20.79	6417	0.01	5e-05	0.6434854825337728
11480000	20.62	20.79	6423	0.01	5e-05	0.6396743734677632
11490000	20.56	20.79	6429	0.01	5e-05	0.641695483525594
11500000	20.55	20.79	6435	0.01	5e-05	0.6419602115948995
11510000	20.47	20.79	6440	0.01	5e-05	0.640064557393392
11520000	20.49	20.79	6446	0.01	5e-05	0.6412826736768087
11530000	20.5	20.79	6452	0.01	5e-05	0.6396358489990235
11540000	20.45	20.79	6458	0.01	5e-05	0.6401723702748616
11550000	20.43	20.79	6465	0.01	5e-05	0.6395487030347188
11560000	20.4	20.79	6471	0.01	5e-05	0.6418096383412679
11570000	20.4	20.79	6477	0.01	5e-05	0.6385770122210185
11580000	20.37	20.79	6483	0.01	5e-05	0.6421666940053304
11590000	20.36	20.79	6489	0.01	5e-05	0.638341240088145
11600000	20.37	20.79	6495	0.01	5e-05	0.6408131082852682
11610000	20.35	20.79	6501	0.01	5e-05	0.6411383628845215
11620000	20.34	20.79	6507	0.01	5e-05	0.6410429279009501
11630000	20.41	20.79	6513	0.01	5e-05	0.6371694167455038
11640000	20.41	20.79	6519	0.01	5e-05	0.6413120269775391
11650000	20.49	20.79	6526	0.01	5e-05	0.6404837807019551
11660000	20.53	20.79	6532	0.01	5e-05	0.6415945887565613
11670000	20.62	20.79	6538	0.01	5e-05	0.6375341057777405
11680000	20.62	20.79	6544	0.01	5e-05	0.6442307074864705
11690000	20.62	20.79	6550	0.01	5e-05	0.6405314087867737
11700000	20.6	20.79	6556	0.01	5e-05	0.6419644633928935
11710000	20.65	20.79	6562	0.01	5e-05	0.6560941894849142
11720000	20.65	20.79	6569	0.01	5e-05	0.6498601953188579
11730000	20.65	20.79	6575	0.01	5e-05	0.6396754582722982
11740000	20.66	20.79	6581	0.01	5e-05	0.6413288235664367
11750000	20.69	20.79	6587	0.01	5e-05	0.6408860047658285
11760000	20.7	20.79	6593	0.01	5e-05	0.6432735522588094
11770000	20.72	20.79	6599	0.01	5e-05	0.6408948540687561
11780000	20.73	20.79	6606	0.01	5e-05	0.6405426541964213
11790000	20.74	20.79	6612	0.01	5e-05	0.6412702838579813
11800000	20.76	20.79	6618	0.01	5e-05	0.6402098774909973
11810000	20.74	20.79	6624	0.01	5e-05	0.6394860784212748
11820000	20.75	20.79	6631	0.01	5e-05	0.6364618102709453
11830000	20.74	20.79	6637	0.01	5e-05	0.6417727748552958
11840000	20.71	20.79	6643	0.01	5e-05	0.6399111390113831
11850000	20.69	20.79	6649	0.01	5e-05	0.6397768457730612
11860000	20.69	20.79	6655	0.01	5e-05	0.6393212874730428
11870000	20.72	20.79	6661	0.01	5e-05	0.6414111216862997
11880000	20.72	20.79	6667	0.01	5e-05	0.641736912727356
11890000	20.74	20.79	6673	0.01	5e-05	0.6407205621401469
11900000	20.73	20.79	6679	0.01	5e-05	0.6376980344454447
11910000	20.74	20.79	6686	0.01	5e-05	0.6413477182388305
11920000	20.76	20.79	6692	0.01	5e-05	0.6418477892875671
11930000	20.76	20.79	6698	0.01	5e-05	0.6402623613675436
11940000	20.75	20.79	6704	0.01	5e-05	0.6408228198687236
11950000	20.7	20.79	6710	0.01	5e-05	0.6394206523895264
11960000	20.69	20.79	6717	0.01	5e-05	0.6384364287058513
11970000	20.69	20.79	6723	0.01	5e-05	0.6391857425371806
11980000	20.67	20.79	6729	0.01	5e-05	0.6410307010014852
11990000	20.66	20.79	6735	0.01	5e-05	0.642178475856781
12000000	20.65	20.79	6741	0.01	5e-05	0.641792110602061
12010000	20.65	20.79	6747	0.01	5e-05	0.6413331667582194
12020000	20.63	20.79	6753	0.01	5e-05	0.640769366423289
12030000	20.66	20.79	6760	0.01	5e-05	0.6389188369115194
12040000	20.68	20.79	6766	0.01	5e-05	0.6371228575706482
12050000	20.66	20.79	6772	0.01	5e-05	0.6415893316268921
12060000	20.68	20.79	6778	0.01	5e-05	0.6417327523231506
12070000	20.68	20.79	6784	0.01	5e-05	0.6377124985059103
12080000	20.67	20.79	6790	0.01	5e-05	0.6388423244158427
12090000	20.68	20.79	6796	0.01	5e-05	0.6389886657396953
12100000	20.68	20.79	6803	0.01	5e-05	0.640644911924998
12110000	20.71	20.79	6809	0.01	5e-05	0.6403392910957336
12120000	20.73	20.79	6815	0.01	5e-05	0.6427604397137959
12130000	20.75	20.79	6821	0.01	5e-05	0.6387682716051738
12140000	20.74	20.79	6827	0.01	5e-05	0.6377261400222778
12150000	20.73	20.79	6833	0.01	5e-05	0.6422699451446533
12160000	20.77	20.79	6839	0.01	5e-05	0.6419131557146708
12170000	20.72	20.79	6845	0.01	5e-05	0.640712583065033
12180000	20.76	20.79	6852	0.01	5e-05	0.643536388874054
12190000	20.76	20.79	6858	0.01	5e-05	0.6398640791575114
12200000	20.74	20.79	6864	0.01	5e-05	0.6400071461995442
12210000	20.74	20.79	6870	0.01	5e-05	0.6404554804166158
12220000	20.77	20.79	6876	0.01	5e-05	0.6413828730583191
12230000	20.76	20.79	6883	0.01	5e-05	0.6408597111701966
12240000	20.76	20.79	6889	0.01	5e-05	0.640817403793335
12250000	20.75	20.79	6895	0.01	5e-05	0.6407757957776388
12260000	20.76	20.79	6901	0.01	5e-05	0.6404430627822876
12270000	20.77	20.79	6907	0.01	5e-05	0.6406214634577433
12280000	20.76	20.79	6914	0.01	5e-05	0.6425400932629903
12290000	20.75	20.79	6919	0.01	5e-05	0.6420950134595235
12300000	20.72	20.79	6926	0.01	5e-05	0.6411118308703104
12310000	20.72	20.79	6932	0.01	5e-05	0.6447593212127686
12320000	20.73	20.79	6938	0.01	5e-05	0.5763046065966289
12330000	20.75	20.79	6944	0.01	5e-05	0.5327397386233012
12340000	20.76	20.79	6950	0.01	5e-05	0.5406949718793234
12350000	20.77	20.79	6956	0.01	5e-05	0.5421687722206116
12360000	20.77	20.79	6962	0.01	5e-05	0.5431481242179871
12370000	20.77	20.79	6968	0.01	5e-05	0.5457478602727254
12380000	20.75	20.79	6974	0.01	5e-05	0.5445176402727763
12390000	20.77	20.79	6981	0.01	5e-05	0.5478480339050293
12400000	20.74	20.79	6987	0.01	5e-05	0.5498258988062541
12410000	20.69	20.79	6993	0.01	5e-05	0.5432068149248759
12420000	20.69	20.79	6999	0.01	5e-05	0.5502770900726318
12430000	20.66	20.79	7005	0.01	5e-05	0.5778849244117736
12440000	20.65	20.79	7011	0.01	5e-05	0.5517143964767456
12450000	20.65	20.79	7017	0.01	5e-05	0.5461783091227214
12460000	20.69	20.79	7023	0.01	5e-05	0.5482209086418152
