Timestep	MeanReward100Episodes	BestMeanReward	Episodes	Exploration	LearningRate	RunningTime
3580000	18.19	18.7	1646	0.05577142857142857	7.67e-05	0.6268293778101603
3590000	18.16	18.7	1650	0.0556	7.66e-05	0.6223270575205485
3600000	18.2	18.7	1655	0.055428571428571424	7.65e-05	0.6241409023602803
3610000	18.19	18.7	1660	0.05525714285714286	7.64e-05	0.6219159007072449
3620000	18.17	18.7	1665	0.055085714285714286	7.630000000000001e-05	0.6249411702156067
3630000	18.17	18.7	1669	0.054914285714285714	7.620000000000001e-05	0.6283136526743571
3640000	18.23	18.7	1674	0.05474285714285714	7.61e-05	0.6267221768697103
3650000	18.31	18.7	1680	0.054571428571428576	7.6e-05	0.6262802044550578
3660000	18.32	18.7	1684	0.0544	7.59e-05	0.6226638952891032
3670000	18.24	18.7	1689	0.05422857142857143	7.58e-05	0.6255324681599935
3680000	18.21	18.7	1694	0.05405714285714285	7.57e-05	0.6286990483601888
3690000	18.17	18.7	1699	0.05388571428571429	7.560000000000001e-05	0.6233791510264078
3700000	18.19	18.7	1705	0.05371428571428572	7.55e-05	0.6210781931877136
3710000	18.15	18.7	1710	0.05354285714285714	7.54e-05	0.624050255616506
3720000	18.22	18.7	1715	0.05337142857142858	7.53e-05	0.6222180008888245
3730000	18.38	18.7	1720	0.0532	7.520000000000001e-05	0.6248362978299459
3740000	18.39	18.7	1725	0.05302857142857143	7.510000000000001e-05	0.6250329812367758
3750000	18.39	18.7	1729	0.05285714285714285	7.500000000000001e-05	0.6242067654927571
3760000	18.44	18.7	1734	0.05268571428571429	7.49e-05	0.6268739779790242
3770000	18.38	18.7	1739	0.05251428571428571	7.48e-05	0.6231719732284546
3780000	18.5	18.7	1744	0.05234285714285714	7.47e-05	0.6245227098464966
3790000	18.54	18.7	1749	0.05217142857142857	7.46e-05	0.6257164955139161
3800000	18.53	18.7	1755	0.052	7.45e-05	0.6231929500897725
3810000	18.54	18.7	1760	0.051828571428571425	7.44e-05	0.6253002842267354
3820000	18.6	18.7	1764	0.05165714285714286	7.43e-05	0.6259259025255839
3830000	18.68	18.7	1769	0.05148571428571429	7.42e-05	0.6214685161908468
3840000	18.72	18.72	1775	0.051314285714285715	7.41e-05	0.6231439073880514
3850000	18.73	18.73	1779	0.05114285714285715	7.400000000000001e-05	0.6223339279492696
3860000	18.87	18.87	1785	0.05097142857142857	7.390000000000001e-05	0.6243474602699279
3870000	18.97	18.97	1790	0.050800000000000005	7.38e-05	0.6274344166119893
3880000	19.02	19.02	1795	0.050628571428571426	7.37e-05	0.6225290179252625
3890000	19.05	19.05	1801	0.05045714285714286	7.36e-05	0.6252537091573079
3900000	19.14	19.14	1806	0.05028571428571428	7.35e-05	0.6267744461695354
3910000	19.14	19.15	1811	0.050114285714285715	7.34e-05	0.6237374782562256
3920000	19.13	19.21	1817	0.049942857142857136	7.33e-05	0.6256789167722067
3930000	19.21	19.21	1822	0.04977142857142857	7.32e-05	0.622819725672404
3940000	19.28	19.28	1827	0.0496	7.31e-05	0.6273538827896118
3950000	19.31	19.31	1832	0.049428571428571426	7.3e-05	0.6248123526573182
3960000	19.35	19.35	1837	0.04925714285714286	7.29e-05	0.6235014200210571
3970000	19.28	19.36	1842	0.04908571428571428	7.280000000000001e-05	0.6280204772949218
3980000	19.38	19.38	1848	0.048914285714285716	7.27e-05	0.6228694200515748
3990000	19.44	19.44	1853	0.04874285714285714	7.26e-05	0.6300435463587443
4000000	19.42	19.44	1858	0.04857142857142857	7.25e-05	0.6264983455340067
4010000	19.43	19.45	1863	0.0484	7.24e-05	0.6268594702084859
4020000	19.49	19.5	1869	0.04822857142857143	7.23e-05	0.6231554945309957
4030000	19.44	19.51	1873	0.048057142857142854	7.219999999999999e-05	0.627539849281311
4040000	19.47	19.51	1879	0.04788571428571429	7.21e-05	0.6273918787638346
4050000	19.46	19.51	1884	0.04771428571428571	7.2e-05	0.6258370240529378
4060000	19.42	19.51	1889	0.047542857142857144	7.19e-05	0.6246669848759969
4070000	19.35	19.51	1894	0.047371428571428564	7.180000000000001e-05	0.6236212094624837
4080000	19.32	19.51	1900	0.0472	7.170000000000001e-05	0.6224755843480428
4090000	19.29	19.51	1905	0.04702857142857143	7.16e-05	0.6230405688285827
4100000	19.36	19.51	1910	0.046857142857142854	7.15e-05	0.6270002444585164
4110000	19.39	19.51	1916	0.04668571428571429	7.14e-05	0.6248132387797037
4120000	19.36	19.51	1921	0.04651428571428571	7.13e-05	0.6257097244262695
4130000	19.34	19.51	1926	0.046342857142857144	7.120000000000001e-05	0.6328762014706929
4140000	19.38	19.51	1932	0.046171428571428565	7.110000000000001e-05	0.626015039285024
4150000	19.37	19.51	1937	0.046	7.1e-05	0.6254300753275553
4160000	19.48	19.51	1942	0.04582857142857143	7.09e-05	0.6262663722038269
4170000	19.36	19.51	1946	0.045657142857142854	7.080000000000001e-05	0.6245362043380738
4180000	19.38	19.51	1951	0.04548571428571428	7.070000000000001e-05	0.6267943819363911
4190000	19.49	19.51	1957	0.04531428571428572	7.060000000000001e-05	0.6237233241399129
4200000	19.48	19.51	1962	0.04514285714285714	7.05e-05	0.626590104897817
4210000	19.44	19.51	1967	0.04497142857142857	7.04e-05	0.6263121763865153
4220000	19.4	19.51	1972	0.044800000000000006	7.03e-05	0.6253424088160197
4230000	19.34	19.51	1976	0.04462857142857143	7.02e-05	0.6235142866770427
4240000	19.29	19.51	1982	0.04445714285714286	7.01e-05	0.6231682419776916
4250000	19.33	19.51	1987	0.04428571428571428	7.000000000000001e-05	0.6250990509986878
4260000	19.42	19.51	1992	0.04411428571428572	6.99e-05	0.6283339540163676
4270000	19.5	19.51	1998	0.04394285714285714	6.98e-05	0.6297224521636963
4280000	19.54	19.56	2003	0.04377142857142857	6.97e-05	0.6499539534250895
4290000	19.52	19.56	2008	0.04359999999999999	6.960000000000001e-05	0.6285187681516011
4300000	19.47	19.56	2013	0.04342857142857143	6.950000000000001e-05	0.6256931185722351
4310000	19.51	19.56	2019	0.043257142857142855	6.94e-05	0.6276289304097493
4320000	19.57	19.57	2025	0.04308571428571428	6.93e-05	0.630173369248708
4330000	19.55	19.57	2030	0.04291428571428572	6.92e-05	0.6265389521916708
4340000	19.56	19.57	2035	0.04274285714285714	6.91e-05	0.6257235884666443
4350000	19.57	19.57	2041	0.04257142857142857	6.9e-05	0.6272082448005676
4360000	19.63	19.63	2046	0.0424	6.89e-05	0.6304652531941731
4370000	19.66	19.68	2051	0.04222857142857143	6.88e-05	0.6286047856012981
4380000	19.65	19.68	2056	0.042057142857142855	6.87e-05	0.6282873431841532
4390000	19.59	19.68	2062	0.04188571428571429	6.86e-05	0.6289990981419881
4400000	19.63	19.68	2067	0.04171428571428571	6.850000000000001e-05	0.627718734741211
4410000	19.75	19.75	2073	0.041542857142857145	6.840000000000001e-05	0.6258580366770427
4420000	19.87	19.87	2078	0.041371428571428566	6.83e-05	0.6303269227345785
4430000	19.9	19.9	2084	0.0412	6.82e-05	0.6312690575917562
4440000	19.91	19.92	2089	0.04102857142857142	6.81e-05	0.6256237268447876
4450000	19.9	19.92	2094	0.040857142857142856	6.8e-05	0.62859974304835
4460000	19.86	19.92	2099	0.04068571428571429	6.79e-05	0.6288967490196228
4470000	19.89	19.92	2105	0.04051428571428571	6.78e-05	0.6309797763824463
4480000	19.9	19.92	2110	0.040342857142857146	6.769999999999999e-05	0.6259942889213562
4490000	19.9	19.94	2115	0.040171428571428566	6.76e-05	0.6297303477923075
4500000	19.93	19.94	2120	0.04	6.75e-05	0.6272277394930522
4510000	19.93	19.94	2126	0.03982857142857143	6.740000000000001e-05	0.6265196959177654
4520000	19.94	19.94	2131	0.039657142857142856	6.730000000000001e-05	0.6367554624875387
4530000	19.97	19.97	2137	0.039485714285714284	6.720000000000001e-05	0.6256056189537048
4540000	19.93	19.97	2142	0.03931428571428571	6.71e-05	0.6254792372385661
4550000	19.94	19.97	2147	0.03914285714285714	6.7e-05	0.6258744557698568
4560000	19.92	19.97	2153	0.038971428571428574	6.69e-05	0.6283422787984212
4570000	19.97	19.97	2158	0.038799999999999994	6.68e-05	0.6242659529050191
4580000	19.98	19.98	2164	0.03862857142857143	6.67e-05	0.6284964481989542
4590000	19.96	19.98	2169	0.03845714285714286	6.659999999999999e-05	0.6257320006688436
4600000	19.99	19.99	2175	0.038285714285714284	6.65e-05	0.6300324161847433
4610000	19.98	20.0	2180	0.03811428571428572	6.64e-05	0.6284724593162536
4620000	20.02	20.03	2186	0.03794285714285714	6.63e-05	0.6303461352984111
4630000	20.04	20.05	2192	0.037771428571428574	6.620000000000001e-05	0.6290950775146484
4640000	20.03	20.05	2197	0.037599999999999995	6.610000000000001e-05	0.6284196098645528
4650000	19.98	20.05	2202	0.037428571428571436	6.6e-05	0.6282956163088481
4660000	20.02	20.05	2207	0.03725714285714285	6.59e-05	0.6331643104553223
4670000	20.05	20.05	2213	0.03708571428571429	6.58e-05	0.6300734718640645
4680000	20.06	20.09	2218	0.036914285714285705	6.57e-05	0.6294856588045756
4690000	20.09	20.09	2224	0.03674285714285715	6.560000000000001e-05	0.6288494427998861
4700000	20.08	20.09	2229	0.03657142857142856	6.55e-05	0.6290756940841675
4710000	20.1	20.1	2235	0.0364	6.54e-05	0.6297279715538024
4720000	20.11	20.11	2241	0.03622857142857143	6.530000000000002e-05	0.6281372865041097
4730000	20.09	20.11	2246	0.03605714285714286	6.520000000000001e-05	0.6287541548411052
4740000	20.09	20.11	2251	0.035885714285714285	6.510000000000001e-05	0.6292649189631144
4750000	20.08	20.11	2257	0.03571428571428571	6.500000000000001e-05	0.6277338147163392
4760000	20.12	20.13	2262	0.03554285714285714	6.49e-05	0.6286926190058391
4770000	20.12	20.14	2268	0.03537142857142857	6.48e-05	0.6346686522165934
4780000	20.07	20.14	2273	0.035199999999999995	6.47e-05	0.6280526081720988
4790000	20.07	20.14	2278	0.03502857142857142	6.46e-05	0.6284156521161397
4800000	20.02	20.14	2283	0.03485714285714285	6.45e-05	0.634281059106191
4810000	19.97	20.14	2288	0.03468571428571428	6.440000000000001e-05	0.6302470167477926
4820000	19.88	20.14	2293	0.03451428571428572	6.43e-05	0.6313004652659099
4830000	19.92	20.14	2298	0.03434285714285713	6.42e-05	0.6272528688112895
4840000	19.94	20.14	2304	0.034171428571428575	6.410000000000001e-05	0.624717632929484
4850000	19.9	20.14	2309	0.034	6.400000000000001e-05	0.6297668377558391
4860000	19.88	20.14	2315	0.03382857142857143	6.390000000000001e-05	0.6295417547225952
4870000	19.87	20.14	2320	0.03365714285714286	6.38e-05	0.6286803960800171
4880000	19.87	20.14	2325	0.033485714285714285	6.37e-05	0.6278506755828858
4890000	19.88	20.14	2330	0.03331428571428571	6.36e-05	0.6303617238998414
4900000	19.88	20.14	2336	0.03314285714285714	6.35e-05	0.6307625452677409
4910000	19.93	20.14	2341	0.03297142857142857	6.34e-05	0.6288594921429952
4920000	19.97	20.14	2346	0.032799999999999996	6.33e-05	0.6298951466878255
4930000	19.99	20.14	2351	0.03262857142857142	6.32e-05	0.6269657810529073
4940000	19.93	20.14	2356	0.03245714285714285	6.31e-05	0.6297984520594279
4950000	19.84	20.14	2361	0.03228571428571428	6.300000000000001e-05	0.6276135245958964
4960000	19.79	20.14	2367	0.032114285714285706	6.290000000000001e-05	0.6281650265057882
4970000	19.81	20.14	2372	0.031942857142857134	6.280000000000001e-05	0.6307445367177328
4980000	19.79	20.14	2377	0.031771428571428575	6.27e-05	0.6313186804453532
4990000	19.81	20.14	2383	0.0316	6.26e-05	0.6293730696042379
5000000	19.87	20.14	2388	0.03142857142857143	6.25e-05	0.6293593804041545
5010000	19.95	20.14	2393	0.03125714285714286	6.24e-05	0.6293335437774659
5020000	19.97	20.14	2399	0.031085714285714286	6.23e-05	0.6293895681699117
5030000	19.99	20.14	2404	0.030914285714285714	6.22e-05	0.6337175965309143
5040000	20.07	20.14	2410	0.03074285714285714	6.21e-05	0.6314837574958801
5050000	20.07	20.14	2415	0.03057142857142857	6.2e-05	0.628782840569814
5060000	20.08	20.14	2421	0.030399999999999996	6.19e-05	0.6336642543474833
5070000	20.09	20.14	2426	0.030228571428571424	6.180000000000001e-05	0.6300382415453593
5080000	20.05	20.14	2431	0.03005714285714285	6.170000000000001e-05	0.6301061709721884
5090000	20.04	20.14	2436	0.02988571428571428	6.16e-05	0.6302057067553203
5100000	19.98	20.14	2441	0.029714285714285707	6.15e-05	0.6286566932996114
5110000	19.96	20.14	2447	0.02954285714285715	6.14e-05	0.6298614184061686
5120000	19.95	20.14	2452	0.029371428571428562	6.13e-05	0.6275505820910136
5130000	20.0	20.14	2457	0.029200000000000004	6.12e-05	0.6256627798080444
5140000	20.04	20.14	2462	0.029028571428571417	6.11e-05	0.6309849460919698
5150000	20.0	20.14	2468	0.02885714285714286	6.1e-05	0.629950221379598
5160000	20.02	20.14	2473	0.028685714285714287	6.09e-05	0.6314632256825765
5170000	20.05	20.14	2479	0.028514285714285714	6.08e-05	0.6339250485102336
5180000	20.03	20.14	2484	0.028342857142857142	6.07e-05	0.6334622263908386
5190000	20.0	20.14	2489	0.02817142857142857	6.06e-05	0.6319219589233398
5200000	19.96	20.14	2495	0.027999999999999997	6.05e-05	0.6298431913057964
5210000	19.97	20.14	2500	0.027828571428571425	6.04e-05	0.632504407564799
5220000	19.95	20.14	2505	0.027657142857142852	6.03e-05	0.627082359790802
5230000	19.92	20.14	2511	0.02748571428571428	6.02e-05	0.6316112836201986
5240000	19.91	20.14	2516	0.02731428571428572	6.0100000000000004e-05	0.6305617570877076
5250000	19.96	20.14	2522	0.027142857142857135	6e-05	0.6291824301083883
5260000	19.9	20.14	2527	0.026971428571428577	5.99e-05	0.6321060578028361
5270000	19.88	20.14	2533	0.02679999999999999	5.9800000000000003e-05	0.6283621907234191
5280000	19.91	20.14	2538	0.026628571428571432	5.97e-05	0.6299177447954813
5290000	19.89	20.14	2543	0.026457142857142846	5.96e-05	0.6291277289390564
5300000	19.92	20.14	2549	0.026285714285714287	5.95e-05	0.6338454922040303
5310000	19.92	20.14	2554	0.0261142857142857	5.94e-05	0.6335792581240336
5320000	19.96	20.14	2559	0.025942857142857143	5.9300000000000005e-05	0.6328985492388407
5330000	19.97	20.14	2564	0.02577142857142857	5.92e-05	0.6360188603401185
5340000	19.99	20.14	2570	0.025599999999999998	5.910000000000001e-05	0.6309685826301574
5350000	20.02	20.14	2575	0.025428571428571425	5.9000000000000004e-05	0.6305259068806967
5360000	20.05	20.14	2581	0.025257142857142853	5.89e-05	0.6322556972503662
5370000	20.01	20.14	2586	0.02508571428571428	5.8800000000000006e-05	0.6311526377995809
5380000	20.02	20.14	2592	0.024914285714285708	5.8700000000000004e-05	0.6300569295883178
5390000	19.89	20.14	2596	0.02474285714285715	5.860000000000001e-05	0.6290226181348165
5400000	19.95	20.14	2602	0.024571428571428564	5.8500000000000006e-05	0.6297842899958292
5410000	19.86	20.14	2606	0.024400000000000005	5.84e-05	0.6320116559664408
5420000	19.74	20.14	2612	0.02422857142857142	5.830000000000001e-05	0.6296413779258728
5430000	19.67	20.14	2617	0.02405714285714286	5.8200000000000005e-05	0.6314744909604391
5440000	19.72	20.14	2623	0.023885714285714274	5.81e-05	0.6290469249089559
5450000	19.77	20.14	2629	0.023714285714285716	5.800000000000001e-05	0.6311005036036174
5460000	19.8	20.14	2635	0.02354285714285713	5.7900000000000005e-05	0.6313252687454224
5470000	19.75	20.14	2640	0.02337142857142857	5.78e-05	0.6325774669647217
5480000	19.77	20.14	2646	0.0232	5.7700000000000007e-05	0.6321347832679749
5490000	19.78	20.14	2651	0.023028571428571426	5.7600000000000004e-05	0.6310755133628845
5500000	19.71	20.14	2657	0.022857142857142854	5.75e-05	0.6299639503161113
5510000	19.71	20.14	2662	0.02268571428571428	5.7400000000000006e-05	0.6335944732030233
5520000	19.69	20.14	2668	0.02251428571428571	5.7300000000000004e-05	0.6285590569178263
5530000	19.68	20.14	2673	0.022342857142857137	5.72e-05	0.6293496727943421
5540000	19.55	20.14	2678	0.022171428571428564	5.7100000000000006e-05	0.6329847733179729
5550000	19.28	20.14	2683	0.021999999999999992	5.7e-05	0.6305237054824829
5560000	19.31	20.14	2687	0.021828571428571433	5.69e-05	0.6298801859219869
5570000	19.29	20.14	2693	0.021657142857142847	5.6800000000000005e-05	0.6309803366661072
5580000	19.42	20.14	2698	0.02148571428571429	5.67e-05	0.630230172475179
5590000	19.43	20.14	2704	0.021314285714285702	5.66e-05	0.6306342800458272
5600000	19.66	20.14	2710	0.021142857142857144	5.6500000000000005e-05	0.6303802371025086
5610000	19.65	20.14	2715	0.02097142857142857	5.64e-05	0.6304810881614685
5620000	19.66	20.14	2721	0.0208	5.63e-05	0.6334118167559306
5630000	19.66	20.14	2726	0.020628571428571427	5.6200000000000004e-05	0.6321236451466878
5640000	19.66	20.14	2732	0.020457142857142854	5.61e-05	0.6323581417401631
5650000	19.75	20.14	2738	0.020285714285714282	5.6e-05	0.6299177328745524
5660000	19.74	20.14	2744	0.02011428571428571	5.5900000000000004e-05	0.6334361394246419
5670000	19.72	20.14	2750	0.019942857142857137	5.58e-05	0.6312816619873047
5680000	19.78	20.14	2756	0.019771428571428565	5.5700000000000005e-05	0.629304567972819
5690000	19.88	20.14	2762	0.019599999999999992	5.56e-05	0.6310009201367696
5700000	19.91	20.14	2768	0.01942857142857142	5.55e-05	0.6323790788650513
5710000	19.93	20.14	2773	0.019257142857142848	5.5400000000000005e-05	0.633384637037913
5720000	20.1	20.14	2779	0.019085714285714275	5.53e-05	0.6356534997622172
5730000	20.43	20.43	2785	0.018914285714285717	5.52e-05	0.6363804141680399
5740000	20.43	20.45	2791	0.018742857142857144	5.5100000000000004e-05	0.6353458166122437
5750000	20.46	20.46	2797	0.018571428571428572	5.5e-05	0.629110864798228
5760000	20.48	20.48	2803	0.0184	5.49e-05	0.6309250195821127
5770000	20.48	20.49	2808	0.018228571428571427	5.4800000000000004e-05	0.6351749300956726
5780000	20.5	20.5	2814	0.018057142857142855	5.47e-05	0.6334284385045369
5790000	20.49	20.53	2820	0.017885714285714283	5.46e-05	0.6346027692159016
5800000	20.48	20.53	2825	0.01771428571428571	5.45e-05	0.6309593717257181
5810000	20.49	20.53	2831	0.017542857142857138	5.44e-05	0.6330034494400024
5820000	20.35	20.53	2836	0.017371428571428565	5.43e-05	0.6301038265228271
5830000	20.35	20.53	2842	0.017199999999999993	5.42e-05	0.6355057954788208
5840000	20.38	20.53	2848	0.01702857142857142	5.41e-05	0.6346441904703776
5850000	20.4	20.53	2854	0.01685714285714285	5.4e-05	0.6392656683921814
5860000	20.37	20.53	2860	0.016685714285714276	5.39e-05	0.6321568051973979
5870000	20.38	20.53	2866	0.016514285714285717	5.38e-05	0.6332596103350322
5880000	20.39	20.53	2872	0.01634285714285713	5.37e-05	0.629548950990041
5890000	20.39	20.53	2878	0.016171428571428573	5.36e-05	0.6326037963231405
5900000	20.38	20.53	2884	0.016	5.35e-05	0.6302320281664531
5910000	20.38	20.53	2890	0.015828571428571428	5.34e-05	0.6298781077067057
5920000	20.39	20.53	2896	0.015657142857142856	5.33e-05	0.6324729402860005
5930000	20.34	20.53	2902	0.015485714285714283	5.32e-05	0.6326965888341268
5940000	20.32	20.53	2907	0.01531428571428571	5.31e-05	0.6328650951385498
5950000	20.28	20.53	2913	0.015142857142857138	5.300000000000001e-05	0.6331963102022807
5960000	20.23	20.53	2919	0.014971428571428566	5.2900000000000005e-05	0.6327651341756185
5970000	20.23	20.53	2924	0.014799999999999994	5.28e-05	0.6314024845759074
5980000	20.21	20.53	2930	0.014628571428571421	5.270000000000001e-05	0.6271014928817749
5990000	20.36	20.53	2937	0.014457142857142849	5.2600000000000005e-05	0.6323136409123739
6000000	20.34	20.53	2942	0.01428571428571429	5.25e-05	0.6306036512056986
6010000	20.36	20.53	2949	0.014114285714285704	5.2400000000000007e-05	0.6350973089536031
6020000	20.34	20.53	2954	0.013942857142857146	5.2300000000000004e-05	0.633893609046936
6030000	20.35	20.53	2960	0.01377142857142856	5.22e-05	0.6337523460388184
6040000	20.36	20.53	2966	0.013600000000000001	5.2100000000000006e-05	0.6304654479026794
6050000	20.33	20.53	2973	0.013428571428571429	5.2000000000000004e-05	0.6336359143257141
6060000	20.31	20.53	2979	0.013257142857142856	5.19e-05	0.6384582877159118
6070000	20.34	20.53	2985	0.013085714285714284	5.1800000000000005e-05	0.6295587460199992
6080000	20.34	20.53	2991	0.012914285714285711	5.17e-05	0.6369975288709004
6090000	20.34	20.53	2997	0.012742857142857139	5.16e-05	0.6335665106773376
6100000	20.35	20.53	3003	0.012571428571428567	5.1500000000000005e-05	0.6540251612663269
6110000	20.45	20.53	3009	0.012399999999999994	5.14e-05	0.6337930043538411
6120000	20.44	20.53	3015	0.012228571428571422	5.130000000000001e-05	0.6343722740809122
6130000	20.5	20.53	3021	0.012057142857142863	5.1200000000000004e-05	0.6318456729253134
6140000	20.46	20.53	3027	0.011885714285714277	5.11e-05	0.6353926102320353
6150000	20.46	20.53	3032	0.011714285714285719	5.1000000000000006e-05	0.6367355505625407
6160000	20.45	20.53	3038	0.011542857142857132	5.0900000000000004e-05	0.6340229233105977
6170000	20.47	20.53	3044	0.011371428571428574	5.08e-05	0.6328672409057617
6180000	20.49	20.53	3050	0.011199999999999988	5.0700000000000006e-05	0.6363011598587036
6190000	20.49	20.53	3056	0.01102857142857143	5.0600000000000003e-05	0.6358609596888224
6200000	20.51	20.53	3062	0.010857142857142843	5.05e-05	0.633357310295105
6210000	20.54	20.54	3069	0.010685714285714284	5.0400000000000005e-05	0.6366782029469807
6220000	20.56	20.56	3075	0.010514285714285712	5.03e-05	0.6331061124801636
6230000	20.58	20.58	3081	0.01034285714285714	5.02e-05	0.6359449744224548
6240000	20.56	20.58	3087	0.010171428571428567	5.0100000000000005e-05	0.6349505066871644
6250000	20.55	20.58	3093	0.01	5e-05	0.6348018646240234
6260000	20.48	20.58	3098	0.01	5e-05	0.6356381416320801
6270000	20.48	20.58	3104	0.01	5e-05	0.6330913583437602
6280000	20.45	20.58	3111	0.01	5e-05	0.6348872462908427
6290000	20.43	20.58	3117	0.01	5e-05	0.6348383784294128
6300000	20.48	20.58	3123	0.01	5e-05	0.6336708664894104
6310000	20.52	20.58	3129	0.01	5e-05	0.6343617955843608
6320000	20.55	20.58	3135	0.01	5e-05	0.6333133021990458
6330000	20.55	20.58	3141	0.01	5e-05	0.6340184966723125
6340000	20.51	20.58	3147	0.01	5e-05	0.6336061358451843
6350000	20.47	20.58	3153	0.01	5e-05	0.6344991405804952
6360000	20.47	20.58	3159	0.01	5e-05	0.6339558919270833
6370000	20.45	20.58	3164	0.01	5e-05	0.6336936275164287
6380000	20.46	20.58	3170	0.01	5e-05	0.6334001421928406
6390000	20.45	20.58	3176	0.01	5e-05	0.6338891665140788
6400000	20.44	20.58	3183	0.01	5e-05	0.6375793099403382
6410000	20.43	20.58	3189	0.01	5e-05	0.637785005569458
6420000	20.5	20.58	3195	0.01	5e-05	0.6382759769757589
6430000	20.57	20.58	3201	0.01	5e-05	0.6351626833279927
6440000	20.56	20.58	3207	0.01	5e-05	0.6337047656377156
6450000	20.57	20.59	3213	0.01	5e-05	0.6340997854868571
6460000	20.59	20.6	3219	0.01	5e-05	0.6325330257415771
6470000	20.6	20.6	3225	0.01	5e-05	0.6368074417114258
6480000	20.58	20.6	3231	0.01	5e-05	0.6327459891637166
6490000	20.56	20.6	3236	0.01	5e-05	0.6351769685745239
6500000	20.58	20.6	3242	0.01	5e-05	0.6376753409703573
6510000	20.61	20.61	3249	0.01	5e-05	0.6360270222028096
6520000	20.66	20.66	3255	0.01	5e-05	0.6369031071662903
6530000	20.67	20.67	3261	0.01	5e-05	0.6359201391537984
6540000	20.67	20.69	3267	0.01	5e-05	0.63796892563502
6550000	20.69	20.7	3273	0.01	5e-05	0.6393205602963765
6560000	20.68	20.7	3279	0.01	5e-05	0.6354824542999268
6570000	20.7	20.71	3285	0.01	5e-05	0.6358229319254557
6580000	20.73	20.73	3291	0.01	5e-05	0.638045593102773
6590000	20.73	20.73	3297	0.01	5e-05	0.6359948873519897
6600000	20.7	20.73	3303	0.01	5e-05	0.6378492673238119
6610000	20.72	20.73	3309	0.01	5e-05	0.6352450132369996
6620000	20.72	20.73	3315	0.01	5e-05	0.6339536309242249
6630000	20.71	20.73	3321	0.01	5e-05	0.6303153951962789
6640000	20.7	20.73	3327	0.01	5e-05	0.6324582258860271
6650000	20.7	20.73	3333	0.01	5e-05	0.635940686861674
6660000	20.71	20.73	3339	0.01	5e-05	0.6355716784795126
6670000	20.67	20.73	3345	0.01	5e-05	0.6374505877494812
6680000	20.67	20.73	3351	0.01	5e-05	0.6362102548281352
6690000	20.64	20.73	3357	0.01	5e-05	0.632231871287028
6700000	20.63	20.73	3363	0.01	5e-05	0.6331787347793579
6710000	20.63	20.73	3369	0.01	5e-05	0.6347314556439717
6720000	20.63	20.73	3375	0.01	5e-05	0.6347701827685038
6730000	20.62	20.73	3381	0.01	5e-05	0.6341451327006022
6740000	20.61	20.73	3387	0.01	5e-05	0.6363885561625163
6750000	20.6	20.73	3393	0.01	5e-05	0.6380157391230266
6760000	20.62	20.73	3399	0.01	5e-05	0.6346285223960877
6770000	20.65	20.73	3405	0.01	5e-05	0.6366642435391744
6780000	20.64	20.73	3411	0.01	5e-05	0.6366369048754374
6790000	20.64	20.73	3417	0.01	5e-05	0.6329727212587992
6800000	20.64	20.73	3423	0.01	5e-05	0.6374522725741069
6810000	20.66	20.73	3429	0.01	5e-05	0.637157924969991
6820000	20.65	20.73	3435	0.01	5e-05	0.6355673432350158
6830000	20.65	20.73	3441	0.01	5e-05	0.6385810494422912
6840000	20.67	20.73	3447	0.01	5e-05	0.6339212695757548
6850000	20.68	20.73	3454	0.01	5e-05	0.6362782796223958
6860000	20.65	20.73	3460	0.01	5e-05	0.6339227596918742
6870000	20.68	20.73	3466	0.01	5e-05	0.6331772724787395
6880000	20.67	20.73	3472	0.01	5e-05	0.6415694952011108
6890000	20.67	20.73	3478	0.01	5e-05	0.6361658811569214
6900000	20.65	20.73	3484	0.01	5e-05	0.6338470538457235
6910000	20.65	20.73	3490	0.01	5e-05	0.636446217695872
6920000	20.65	20.73	3497	0.01	5e-05	0.6337439537048339
6930000	20.64	20.73	3503	0.01	5e-05	0.6366109013557434
6940000	20.64	20.73	3509	0.01	5e-05	0.6330622037251791
6950000	20.65	20.73	3515	0.01	5e-05	0.6351224382718405
6960000	20.65	20.73	3521	0.01	5e-05	0.633461574713389
6970000	20.63	20.73	3527	0.01	5e-05	0.635401181379954
6980000	20.64	20.73	3533	0.01	5e-05	0.6351900855700175
6990000	20.62	20.73	3539	0.01	5e-05	0.6344151576360066
7000000	20.66	20.73	3545	0.01	5e-05	0.6339992682139078
7010000	20.66	20.73	3551	0.01	5e-05	0.6328340530395508
7020000	20.64	20.73	3557	0.01	5e-05	0.6337220946947734
7030000	20.66	20.73	3563	0.01	5e-05	0.6314464767773946
7040000	20.67	20.73	3569	0.01	5e-05	0.6339323043823242
7050000	20.67	20.73	3576	0.01	5e-05	0.6332849065462748
7060000	20.67	20.73	3582	0.01	5e-05	0.6366735657056173
7070000	20.69	20.73	3588	0.01	5e-05	0.6356813351313273
7080000	20.7	20.73	3594	0.01	5e-05	0.6345983902613322
7090000	20.68	20.73	3600	0.01	5e-05	0.6357760508855184
7100000	20.69	20.73	3606	0.01	5e-05	0.6340018033981323
7110000	20.7	20.73	3612	0.01	5e-05	0.6338703910509745
7120000	20.71	20.73	3618	0.01	5e-05	0.6336029291152954
7130000	20.74	20.74	3624	0.01	5e-05	0.6343600153923035
7140000	20.72	20.74	3630	0.01	5e-05	0.6342914581298829
