Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
10.433261632919312	0	-293.08040379018604	-15.09885812100694	44.91749170849819	-169.5104921737287	-438.7981728080057	20.0	0.0	252	10080	-295.8839629564399	-14.981533500218754
19.866520404815674	1	-292.7134035846309	-14.97432568129862	48.92238104391653	-145.38533333717513	-426.26531636397357	20.0	0.0	252	20160	-272.84082397487526	-13.820683178443803
28.90913152694702	2	-293.37408343425864	-15.267457631110528	46.957526777633724	-160.11839481887634	-431.05271049174974	20.0	0.0	252	30240	-296.21281806552935	-15.2903096243749
37.867279052734375	3	-288.3579208467221	-14.740882910959415	49.95127672288379	-158.71997590572772	-442.08310366352737	20.0	0.0	252	40320	-280.26824345649254	-14.104521608239642
46.96309971809387	4	-284.82319967642894	-14.469025618780654	50.688031054475424	-101.10740997194026	-443.95339535354367	20.0	0.0	252	50400	-284.2803618154857	-14.768483328995785
55.97384166717529	5	-283.76067240766935	-14.208127904614537	49.95171797341618	-129.65314361735545	-444.8850732370027	20.0	0.0	252	60480	-275.99038553277825	-13.251766523476268
65.02025318145752	6	-282.0549442549201	-14.02212940212382	49.56660520253681	-121.15012205432198	-429.53519397145794	20.0	0.0	252	70560	-275.52133291769496	-13.490570009937535
74.19447302818298	7	-277.4268852286156	-13.769831066763846	49.272249039440275	-122.2821842613635	-399.71177390867166	20.0	0.0	252	80640	-273.7752595652826	-14.07575417885746
83.19943022727966	8	-274.4520642611097	-13.318334943446889	45.906023374717364	-107.08323968863412	-416.690636462929	20.0	0.0	252	90720	-260.72585537271266	-12.449180170766502
92.36249041557312	9	-264.26650042930925	-12.553333909133533	49.01285954875462	-137.10233541979707	-426.5157011369135	20.0	0.0	252	100800	-262.2379751224232	-12.693715445616936
101.42573308944702	10	-258.66565955827105	-11.925208584352587	46.79438196266828	-132.653565065646	-383.745375349625	20.0	0.0	252	110880	-247.30914303248633	-11.011381006571455
110.53728294372559	11	-249.42387374738857	-11.337252313626811	49.477048552649805	-109.20940977628196	-374.64191834904454	20.0	0.0	252	120960	-235.43149199525192	-10.487132454188599
119.6477963924408	12	-244.85421231043426	-10.70418679183962	48.345345115322985	-127.90824860908216	-431.05068124661705	20.0	0.0	252	131040	-236.91781342571753	-10.271270532619354
128.80896282196045	13	-236.20048256583718	-10.158516638576327	47.77339528705197	-108.64730776031132	-384.0129806616882	20.0	0.0	252	141120	-227.60370124613905	-9.269977296679716
137.90377068519592	14	-228.55613019797147	-9.388722837301861	48.38899915506323	-114.84950775657195	-390.4927360507036	20.0	0.0	252	151200	-210.88609688922335	-8.29506067638748
146.95399260520935	15	-213.86238281021556	-8.372740436635548	45.94836040345693	-109.21610709660173	-373.2885401103532	20.0	0.0	252	161280	-199.61886172602718	-7.387542249619993
156.19547629356384	16	-202.98706519863492	-7.507845610053751	45.43506567859742	-91.43307254410323	-403.59949251096873	20.0	0.0	252	171360	-188.67840830291945	-6.44797360824822
165.25039291381836	17	-193.11845470831577	-7.143666794551357	43.80206114255717	-95.97176295760538	-350.5725961846893	20.0	0.0	252	181440	-184.5194284442127	-6.55751399400551
