Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
10.601573944091797	0	-169.4012987350467	-9.52115908737287	64.7318912700987	-27.816228986945568	-341.3548243948742	20.0	0.0	1020	10020	-142.83576730149338	-7.721381515039135
20.02863073348999	1	-169.85534726077393	-9.05977899874586	68.28687147787096	-24.39038871199313	-373.8640700709694	20.0	0.0	1020	20040	-134.96630251779305	-6.970723241972433
29.118387937545776	2	-163.48575227892997	-8.885495300679263	63.818586049280746	-38.62134164436203	-340.5429079193006	20.0	0.0	1020	30060	-178.47589998341212	-9.940666683517268
38.43320894241333	3	-155.36959453427326	-8.348698151165854	67.6251767085794	-32.82369735431881	-344.1291792334371	20.0	0.0	1020	40080	-164.57643619803804	-8.751217079323773
47.66924738883972	4	-169.38483533603127	-8.89434152876038	66.28585465753508	-27.794598740530937	-347.4057259071648	20.0	0.0	1020	50100	-167.14803707145776	-8.402624947191155
56.834768772125244	5	-164.64080577672692	-8.692574988284914	66.08593857227895	-28.083739553328805	-385.2073844094217	20.0	0.0	1020	60120	-134.2538988634247	-6.809509343235493
65.93626379966736	6	-167.42069375586092	-8.81854442653144	66.98679203470297	-31.79197815847154	-337.1436458009964	20.0	0.0	1020	70140	-166.63239167748463	-8.888492216013882
75.08350157737732	7	-163.01215001407678	-8.508322845272534	65.53109874015463	-25.28762535419457	-330.98516028816476	20.0	0.0	1020	80160	-160.1477590766089	-7.887853893796146
84.27382159233093	8	-165.54476753744086	-8.596581009156859	62.98691254269107	-23.62875345687346	-361.49725133798813	20.0	0.0	1020	90180	-140.50202947150478	-7.297265177583008
93.4395649433136	9	-156.5913184077308	-8.051699484492744	65.59572036824484	-21.089215170945984	-327.68070462249494	20.0	0.0	1020	100200	-174.51630276602953	-9.516501308613403
102.71409726142883	10	-143.87539209662734	-7.292908600865683	64.12561710267784	-24.83026776021271	-344.6827593425375	20.0	0.0	1020	110220	-174.22089428273688	-9.14109053118438
111.8752830028534	11	-161.6944621265746	-8.286710465352485	66.15120695676568	-23.68807716345817	-346.78266316598257	20.0	0.0	1020	120240	-168.51599466747268	-8.238919074627896
