Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
523.6183557510376	0	-168.41466940469732	-9.396037233925126	64.33233264266181	-35.63142898177874	-376.7055089949614	20.0	0.0	1020	10020	-166.86516773461364	-8.849753466861557
1048.7490818500519	1	-165.63191998211602	-8.975370250216896	64.28259708088073	-42.24172730325123	-336.7767728398714	20.0	0.0	1020	20040	-162.977034625053	-8.854834540755272
1573.6157221794128	2	-166.48531869557004	-9.074522844144727	68.17372821043433	-38.04827278812086	-350.7153554115427	20.0	0.0	1020	30060	-165.45219481304707	-8.599579145225846
2097.2449407577515	3	-170.333634058957	-8.924952854787076	62.962026044408525	-36.56694618556171	-332.2066802160894	20.0	0.0	1020	40080	-175.53236775887908	-8.276243660285528
2622.0918691158295	4	-161.51824190488367	-8.548759713485316	66.97350819985085	-27.018316088277267	-352.8167296129155	20.0	0.0	1020	50100	-172.91010206152094	-8.38734088070044
3145.277157306671	5	-155.7006457503948	-8.25066184587702	65.91098495128641	-29.162185568770234	-328.3634533476693	20.0	0.0	1020	60120	-153.332828397188	-7.758410184203505
3669.693819999695	6	-156.80941929506443	-8.07535398601151	67.49857977247966	-28.32240528093028	-353.05301044800365	20.0	0.0	1020	70140	-160.73676808043112	-8.083025814298342
4194.092631578445	7	-155.52826573408376	-7.88800903384844	59.4407369607743	-27.92264385408186	-323.5096779558099	20.0	0.0	1020	80160	-155.64585347969978	-7.970362274760369
4718.417887926102	8	-162.63879756914437	-7.694191730700787	63.090290602265384	-27.112066816910495	-349.5479453421452	20.0	0.0	1020	90180	-139.1082093804541	-7.0497825311275335
5241.313135385513	9	-156.154402829596	-7.475826140049628	62.487321419781985	-29.10553928227158	-316.67291691894866	20.0	0.0	1020	100200	-141.50962230452834	-6.508527750303634
5766.113242864609	10	-158.01309858833997	-7.6364901938693155	62.12494753325024	-22.63148620359075	-309.6853190875878	20.0	0.0	1020	110220	-133.8628040554506	-5.959909731372981
6289.357572078705	11	-148.4951279533136	-6.844111734465073	59.52382397276163	-21.736463821094542	-316.31634019994095	20.0	0.0	1020	120240	-163.08697188251338	-7.520212396671956
6812.404133081436	12	-149.0082929634191	-6.73450689508933	61.46967320353201	-29.84366250866951	-376.9478960660064	20.0	0.0	1020	130260	-158.55102094590526	-7.715658002110971
7336.421004295349	13	-141.81756731197692	-6.289086242731014	59.88832274682389	-24.123439074406978	-336.3453790476514	20.0	0.0	1020	140280	-173.78493847906813	-7.261902420185113
7859.293485403061	14	-144.1725233473365	-6.311393156857359	54.95668702239384	-33.0798607088916	-316.6944700558164	20.0	0.0	1020	150300	-124.2761288359502	-5.814220543416726
8382.90742611885	15	-137.46800523739606	-5.593718325128171	61.206939007830606	-24.637562254114947	-336.37221261072784	20.0	0.0	1020	160320	-138.4202573608141	-6.406190661002135
8906.225061655045	16	-137.79564009669411	-5.657972021204164	60.209801325268955	-27.027547825368124	-360.9297693674577	20.0	0.0	1020	170340	-123.49852198975775	-5.042020775781608
9427.847246408463	17	-134.00918141577708	-5.34480022642903	57.87902140875027	-17.656457729153125	-400.0344051542363	20.0	0.0	1020	180360	-135.99569597731562	-5.4627192056586225
9951.640090942383	18	-132.4580209172535	-5.497634973844778	62.00398422071809	-26.168027027444904	-485.01010920469975	20.0	0.0	1020	190380	-142.80943430151615	-5.7040169206521565
10474.318603515625	19	-136.19367858089382	-5.524746912600891	64.57814151664248	-24.931007861660866	-346.2357827580049	20.0	0.0	1020	200400	-129.0514681838804	-4.938667941908282
10995.86152291298	20	-129.45969964186492	-5.0403605082490355	64.2320388767975	-24.775523059408844	-372.5579756449351	20.0	0.0	1020	210420	-109.68267511902195	-5.239018404655416
11519.168050050735	21	-128.77948407709107	-4.723920778458092	64.85465935436605	-17.870647360225824	-390.9696589660185	20.0	0.0	1020	220440	-103.7546140052779	-4.308670138007244
12041.09610247612	22	-122.69882710636834	-4.530107070820387	57.434701635419145	-29.13516942574129	-359.5175930784601	20.0	0.0	1020	230460	-120.9609022466273	-4.297926471456153
12562.829213619232	23	-122.05505310859212	-4.645932005500756	57.91593609921981	-24.773816398995294	-523.2491851238706	20.0	0.0	1020	240480	-98.09415648397368	-3.4916033033652134
13085.856537103653	24	-124.4155636788531	-4.6249421915016615	57.95432739953572	-27.024016202508328	-338.41054520044946	20.0	0.0	1020	250500	-100.72270793008889	-3.686719460962696
13607.763290643692	25	-119.19746975728546	-4.454778139190328	53.68144505413106	-37.17178275171783	-400.7052132326313	20.0	0.0	1020	260520	-112.29824500833269	-3.839023136186017
14129.474124908447	26	-116.64582166796117	-4.342084760551746	57.63362784730778	-23.279508478427385	-446.8743262013299	20.0	0.0	1020	270540	-92.92985679286971	-3.1006498664614517
14651.614383459091	27	-117.69601966178551	-4.269513822518023	65.43384551394095	-29.647975607739124	-496.58789507863077	20.0	0.0	1020	280560	-110.5144483108897	-3.3675081792378703
15172.464360713959	28	-108.08654164369179	-3.9162171819644227	56.259558479323125	-23.070004229184487	-497.73910910384063	20.0	0.0	1020	290580	-115.88596232644488	-4.35630285011365
15694.530038118362	29	-111.02400143564365	-4.14278803294609	53.980832239301705	-21.975842797532536	-429.8920575624421	20.0	0.0	1020	300600	-102.31862662429819	-3.799402793522924
16215.888018369675	30	-107.60581706451994	-3.9410349978563417	53.36349735288479	-17.75720720588795	-350.9638627439975	20.0	0.0	1020	310620	-120.70047254970171	-4.686603179338793
16737.141877889633	31	-111.17138137595555	-4.221410827606188	61.62173966440969	-20.94639341661024	-412.55551027525644	20.0	0.0	1020	320640	-105.7454101756521	-3.5513350517153524
17258.900271177292	32	-111.02714415447313	-4.0634902484518065	57.912219603335586	-23.15323850616942	-457.22028761577826	20.0	0.0	1020	330660	-101.43199391913944	-4.015648826203396
17780.409847974777	33	-105.1025621562771	-4.08531497283565	53.839075579020765	-19.95876935405845	-462.9947770944838	20.0	0.0	1020	340680	-94.9326896400727	-3.1251248412206114
