Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
17.77700448036194	0	-145.18196	42.9732	-44.543518	-279.7143	151.0	0.0	-0.9614699	-0.9614699	-0.9614699	-0.9614699	30049	30049
33.91975784301758	1	-117.24643	39.214565	-11.891436	-231.3732	151.0	0.0	-0.77646655	-0.77646655	-0.77646655	-0.77646655	30049	60098
49.898146867752075	2	-89.27532	34.069202	7.899928	-187.88602	151.0	0.0	-0.59122723	-0.59122723	-0.59122723	-0.59122723	30049	90147
65.91860699653625	3	-88.09114	32.720097	38.662415	-188.751	151.0	0.0	-0.58338505	-0.58338505	-0.58338505	-0.58338505	30049	120196
81.94711232185364	4	-75.87098	28.289278	-1.2887487	-157.95102	151.0	0.0	-0.50245684	-0.50245684	-0.50245684	-0.50245684	30049	150245
97.90409088134766	5	-71.97662	31.518526	74.82727	-174.19135	151.0	0.0	-0.4766663	-0.4766663	-0.4766663	-0.4766663	30049	180294
113.80849480628967	6	-66.03672	28.988499	44.29386	-184.44315	151.0	0.0	-0.43732926	-0.43732926	-0.43732926	-0.43732926	30049	210343
129.91244339942932	7	-60.157043	25.87693	5.521825	-135.12695	151.0	0.0	-0.3983911	-0.3983911	-0.3983911	-0.3983911	30049	240392
145.99903559684753	8	-56.329166	29.847708	36.972233	-174.87619	151.0	0.0	-0.37304088	-0.37304088	-0.37304088	-0.37304088	30049	270441
161.93465209007263	9	-55.929848	28.807673	28.037737	-172.64616	151.0	0.0	-0.37039635	-0.37039635	-0.37039635	-0.37039635	30049	300490
177.94349074363708	10	-49.30827	26.08004	39.052616	-157.00262	151.0	0.0	-0.32654482	-0.32654482	-0.32654482	-0.32654482	30049	330539
193.78491640090942	11	-45.500732	27.365887	27.806423	-139.44165	151.0	0.0	-0.3013293	-0.3013293	-0.3013293	-0.3013293	30049	360588
209.79314875602722	12	-42.272682	22.595806	16.134357	-107.25281	151.0	0.0	-0.27995154	-0.27995154	-0.27995154	-0.27995154	30049	390637
225.78748106956482	13	-42.777138	25.460442	20.833767	-133.11818	151.0	0.0	-0.2832923	-0.2832923	-0.2832923	-0.2832923	30049	420686
241.78123903274536	14	-41.29778	27.544605	23.336515	-155.04337	151.0	0.0	-0.27349523	-0.27349523	-0.27349523	-0.27349523	30049	450735
257.79967212677	15	-36.027973	26.194796	28.302391	-119.7883	151.0	0.0	-0.23859584	-0.23859584	-0.23859584	-0.23859584	30049	480784
273.88733673095703	16	-33.921528	23.809982	25.457008	-105.90959	151.0	0.0	-0.2246459	-0.2246459	-0.2246459	-0.2246459	30049	510833
289.90895533561707	17	-32.773476	23.63001	40.900425	-104.79787	151.0	0.0	-0.21704292	-0.21704292	-0.21704292	-0.21704292	30049	540882
305.99869441986084	18	-33.16374	21.886938	26.23045	-140.017	151.0	0.0	-0.2196274	-0.2196274	-0.2196274	-0.2196274	30049	570931
322.15887212753296	19	-26.636162	21.025797	62.979267	-83.27431	151.0	0.0	-0.17639843	-0.17639843	-0.17639843	-0.17639843	30049	600980
338.218487739563	20	-28.870201	17.535816	28.980427	-77.17836	151.0	0.0	-0.1911934	-0.1911934	-0.1911934	-0.1911934	30049	631029
354.2021780014038	21	-25.062098	19.437513	20.166615	-124.09892	151.0	0.0	-0.16597416	-0.16597416	-0.16597416	-0.16597416	30049	661078
370.1269676685333	22	-20.621212	18.990295	34.09617	-96.92554	151.0	0.0	-0.13656431	-0.13656431	-0.13656431	-0.13656431	30049	691127
386.22876262664795	23	-16.470842	15.676682	26.580193	-76.6797	151.0	0.0	-0.10907843	-0.10907843	-0.10907843	-0.10907843	30049	721176
402.2606534957886	24	-18.763416	15.631919	33.091167	-60.9597	151.0	0.0	-0.12426104	-0.12426104	-0.12426104	-0.12426104	30049	751225
418.3293948173523	25	-18.871994	16.457523	13.254861	-78.1342	151.0	0.0	-0.12498009	-0.12498009	-0.12498009	-0.12498009	30049	781274
434.27626371383667	26	-15.046019	15.33512	21.746983	-56.456406	151.0	0.0	-0.0996425	-0.0996425	-0.0996425	-0.0996425	30049	811323
450.280207157135	27	-8.3269415	13.409294	34.84038	-43.384758	151.0	0.0	-0.055145305	-0.055145305	-0.055145305	-0.055145305	30049	841372
466.2937476634979	28	-6.1149106	14.143477	25.756388	-44.844475	151.0	0.0	-0.040496096	-0.040496096	-0.040496096	-0.040496096	30049	871421
482.4029664993286	29	-2.2843974	14.095809	29.162474	-46.137222	151.0	0.0	-0.015128461	-0.015128461	-0.015128461	-0.015128461	30049	901470
498.4744498729706	30	-1.3421465	13.818785	33.808094	-54.38691	151.0	0.0	-0.008888387	-0.008888387	-0.008888387	-0.008888387	30049	931519
514.561133146286	31	-0.8998489	13.347238	29.68663	-60.20549	151.0	0.0	-0.0059592635	-0.0059592635	-0.0059592635	-0.0059592635	30049	961568
530.5124061107635	32	3.3295224	14.797549	38.497856	-87.271774	151.0	0.0	0.022049813	0.022049813	0.022049813	0.022049813	30049	991617
546.4946789741516	33	8.137186	15.3874445	43.24688	-38.579838	151.0	0.0	0.05388865	0.05388865	0.05388865	0.05388865	30049	1021666
562.5669903755188	34	16.335318	15.3590765	53.01021	-45.75954	151.0	0.0	0.10818091	0.10818091	0.10818091	0.10818091	30049	1051715
578.4491355419159	35	15.237676	19.100096	53.07833	-51.06643	151.0	0.0	0.10091176	0.10091176	0.10091176	0.10091176	30049	1081764
594.4309439659119	36	21.57443	19.261604	68.42655	-44.37561	151.0	0.0	0.142877	0.142877	0.142877	0.142877	30049	1111813
610.3820521831512	37	23.920143	17.786036	75.829216	-35.058296	151.0	0.0	0.15841152	0.15841152	0.15841152	0.15841152	30049	1141862
626.4095866680145	38	20.362207	17.326159	66.955734	-28.747593	151.0	0.0	0.13484906	0.13484906	0.13484906	0.13484906	30049	1171911
642.4019038677216	39	35.187172	15.72781	87.034164	-16.126965	151.0	0.0	0.2330276	0.2330276	0.2330276	0.2330276	30049	1201960
658.4471244812012	40	44.731823	19.760096	85.89389	-61.193787	151.0	0.0	0.29623726	0.29623726	0.29623726	0.29623726	30049	1232009
674.4693427085876	41	50.53608	17.66163	100.54148	-7.751629	151.0	0.0	0.33467603	0.33467603	0.33467603	0.33467603	30049	1262058
690.4151442050934	42	52.660583	24.04123	93.76582	-44.33525	151.0	0.0	0.34874555	0.34874555	0.34874555	0.34874555	30049	1292107
706.3534736633301	43	53.108696	19.750593	100.0064	-11.367075	151.0	0.0	0.35171324	0.35171324	0.35171324	0.35171324	30049	1322156
722.2553913593292	44	59.444664	19.610968	104.5309	-15.432201	151.0	0.0	0.3936733	0.3936733	0.3936733	0.3936733	30049	1352205
738.1761755943298	45	67.185036	23.258108	119.069244	-21.742798	151.0	0.0	0.444934	0.444934	0.444934	0.444934	30049	1382254
754.2224202156067	46	70.318535	28.107586	113.08559	-50.29664	151.0	0.0	0.4656856	0.4656856	0.4656856	0.4656856	30049	1412303
770.1612558364868	47	70.94409	30.024832	122.42592	-33.984383	151.0	0.0	0.46982846	0.46982846	0.46982846	0.46982846	30049	1442352
786.1344668865204	48	59.886654	29.388086	130.5297	-42.865974	151.0	0.0	0.39660034	0.39660034	0.39660034	0.39660034	30049	1472401
802.1965796947479	49	57.04452	26.925894	110.24355	-29.428974	151.0	0.0	0.37777823	0.37777823	0.37777823	0.37777823	30049	1502450
818.1673374176025	50	67.66503	22.732393	106.06613	0.034967422	151.0	0.0	0.44811288	0.44811288	0.44811288	0.44811288	30049	1532499
834.067774772644	51	77.52834	16.127796	113.55935	13.872868	151.0	0.0	0.5134327	0.5134327	0.5134327	0.5134327	30049	1562548
850.1135394573212	52	83.73355	22.07513	141.31598	-49.34494	151.0	0.0	0.55452687	0.55452687	0.55452687	0.55452687	30049	1592597
865.93359375	53	97.88084	24.344545	156.63635	-12.371184	151.0	0.0	0.64821756	0.64821756	0.64821756	0.64821756	30049	1622646
881.9398036003113	54	96.33952	22.9674	130.94327	11.652144	151.0	0.0	0.6380101	0.6380101	0.6380101	0.6380101	30049	1652695
897.8814299106598	55	99.32253	22.581331	147.4568	-14.923707	151.0	0.0	0.65776503	0.65776503	0.65776503	0.65776503	30049	1682744
913.7692496776581	56	98.06813	22.115023	148.36865	-7.667923	151.0	0.0	0.6494578	0.6494578	0.6494578	0.6494578	30049	1712793
929.7312250137329	57	95.407684	22.608849	135.13773	10.490854	151.0	0.0	0.631839	0.631839	0.631839	0.631839	30049	1742842
945.7302663326263	58	104.503334	21.20862	139.71545	13.544888	151.0	0.0	0.6920751	0.6920751	0.6920751	0.6920751	30049	1772891
961.7285284996033	59	109.219406	21.794453	147.02417	3.1672935	151.0	0.0	0.72330725	0.72330725	0.72330725	0.72330725	30049	1802940
977.5965557098389	60	104.53819	17.439985	147.73355	19.102879	151.0	0.0	0.69230586	0.69230586	0.69230586	0.69230586	30049	1832989
993.5188615322113	61	98.37797	16.136269	137.79724	46.08201	151.0	0.0	0.6515097	0.6515097	0.6515097	0.6515097	30049	1863038
1009.4716742038727	62	109.82906	15.603994	148.4686	58.246826	151.0	0.0	0.72734475	0.72734475	0.72734475	0.72734475	30049	1893087
1025.3805708885193	63	118.22367	19.2786	154.3299	0.0066599846	151.0	0.0	0.7829382	0.7829382	0.7829382	0.7829382	30049	1923136
1041.3622410297394	64	120.92883	20.479767	161.36395	9.841326	151.0	0.0	0.80085313	0.80085313	0.80085313	0.80085313	30049	1953185
1057.3136126995087	65	124.840706	18.554813	168.82602	17.811049	151.0	0.0	0.82675964	0.82675964	0.82675964	0.82675964	30049	1983234
1073.2446746826172	66	121.610916	18.438644	167.01299	41.676003	151.0	0.0	0.8053702	0.8053702	0.8053702	0.8053702	30049	2013283
1089.2827174663544	67	113.428566	18.118862	160.14015	52.011475	151.0	0.0	0.7511826	0.7511826	0.7511826	0.7511826	30049	2043332
1105.2390305995941	68	111.96946	19.55269	158.61806	3.1094246	151.0	0.0	0.7415196	0.7415196	0.7415196	0.7415196	30049	2073381
1121.0477588176727	69	110.728935	17.792526	148.20209	51.22647	151.0	0.0	0.73330426	0.73330426	0.73330426	0.73330426	30049	2103430
