Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
417.48216342926025	89	100.914246	13.640309	118.386116	58.618454	21.0	0.0	4.8054404	4.8054404	4.847515	4.847515	-0.41595033	0.42820126	2.0320253	0.6177378	0.61915284	1008	90720
422.05656385421753	90	103.16943	14.844577	128.3327	58.678513	21.0	0.0	4.9128304	4.9128304	4.956781	4.956781	-0.43045896	0.5243588	2.0281096	0.5788157	0.6332699	1008	91728
426.7003598213196	91	103.138374	13.637983	128.33179	68.45671	21.0	0.0	4.9113517	4.9113517	4.9564385	4.9564385	-0.5418184	0.57170135	1.8691118	0.5454074	0.7287296	1008	92736
431.30245089530945	92	102.35214	13.527095	128.09831	68.63885	21.0	0.0	4.8739114	4.8739114	4.910916	4.910916	-0.47911614	0.4393636	1.9369442	0.5576822	0.67281055	1008	93744
435.9100296497345	93	100.05201	14.788491	128.60672	58.62355	21.0	0.0	4.7643814	4.7643814	4.8057647	4.8057647	-0.49530974	0.5245765	1.9421281	0.49415556	0.6895225	1008	94752
440.48385071754456	94	103.62603	14.631168	128.4817	68.63213	21.0	0.0	4.934572	4.934572	4.9777675	4.9777675	-0.41564953	0.43969777	1.9978886	0.49211663	0.61543834	1008	95760
445.0712950229645	95	101.315155	18.531778	128.13692	28.828167	21.0	0.0	4.824531	4.824531	4.8703628	4.8703628	-0.41440347	0.41613305	1.9788098	0.5587566	0.6122844	1008	96768
449.6490650177002	96	105.251015	15.4463	137.9321	68.15029	21.0	0.0	5.0119534	5.0119534	5.0571513	5.0571513	-0.50005823	0.49337083	2.0445976	0.59593123	0.704518	1008	97776
454.17146348953247	97	100.91135	16.355436	138.06723	49.06382	21.0	0.0	4.805302	4.805302	4.8493834	4.8493834	-0.4676809	0.46699807	1.9064989	0.515403	0.6583308	1008	98784
458.7537178993225	98	102.35559	15.904007	128.60104	58.900856	21.0	0.0	4.8740754	4.8740754	4.914824	4.914824	-0.5105113	0.47180623	1.9046667	0.5274125	0.700978	1008	99792
463.3803074359894	99	101.55505	13.288091	127.741646	58.849434	21.0	0.0	4.835955	4.835955	4.8783274	4.8783274	-0.47745532	0.46437263	1.9828517	0.63434744	0.67574054	1008	100800
