Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
61.17599296569824	0	-145.18196	42.9732	-44.543518	-279.7143	151.0	0.0	-0.9614699	-0.9614699	-0.96146965	-0.96146965	-0.6932167	0.010428659	0.00032222885	0.00016061722	0.6932489	30049	30049
121.1832628250122	1	-116.31185	39.754402	-18.980019	-202.98389	151.0	0.0	-0.77027714	-0.77027714	-0.77027786	-0.77027786	-0.6933139	0.007129618	0.0016976332	0.0006235765	0.6934836	30049	60098
180.2990207672119	2	-89.71184	34.750072	36.378727	-171.73161	151.0	0.0	-0.5941182	-0.5941182	-0.59411764	-0.59411764	-0.69219226	0.016570369	0.0006444437	0.00034396557	0.6922567	30049	90147
239.187029838562	3	-86.32834	31.538822	-5.3164616	-188.9231	151.0	0.0	-0.57171094	-0.57171094	-0.5717108	-0.5717108	-0.6931966	0.002226533	1.8576826e-05	3.4373886e-06	0.6931985	30049	120196
298.11832070350647	4	-77.69956	30.58114	-5.607897	-193.29605	151.0	0.0	-0.5145667	-0.5145667	-0.51456666	-0.51456666	-0.69320333	0.00073059933	6.092711e-05	2.3430937e-05	0.69320947	30049	150245
357.29462122917175	5	-69.04995	30.35355	1.3426619	-169.12823	151.0	0.0	-0.45728442	-0.45728442	-0.4572846	-0.4572846	-0.6931527	0.00043237978	1.694477e-05	6.067722e-06	0.69315445	30049	180294
416.4483256340027	6	-67.057014	32.806885	34.792717	-213.31757	151.0	0.0	-0.44408616	-0.44408616	-0.4440862	-0.4440862	-0.6931469	0.0014152003	1.31602355e-05	2.3139326e-06	0.69314814	30049	210343
475.61230516433716	7	-60.866463	27.93702	5.426813	-150.21165	151.0	0.0	-0.40308914	-0.40308914	-0.40308914	-0.40308914	-0.6931472	1.3635065e-05	3.7023078e-06	2.453722e-07	0.69314766	30049	240392
534.8567235469818	8	-55.908997	27.781172	28.224993	-154.02512	151.0	0.0	-0.37025824	-0.37025824	-0.37025833	-0.37025833	-0.69314754	0.0011674959	1.18902165e-07	3.6854772e-07	0.6931477	30049	270441
593.9252271652222	9	-57.15777	24.564663	-12.9393635	-154.99489	151.0	0.0	-0.37852827	-0.37852827	-0.37852803	-0.37852803	-0.6931069	0.001385841	6.541041e-05	1.17596455e-05	0.6931133	30049	300490
653.1583354473114	10	-46.04994	23.186079	45.04611	-117.09743	151.0	0.0	-0.30496648	-0.30496648	-0.30496672	-0.30496672	-0.69338566	0.0026988827	0.0007282523	0.00023543544	0.6934586	30049	330539
712.3521518707275	11	-41.186096	22.940708	18.021616	-113.02742	151.0	0.0	-0.2727556	-0.2727556	-0.27275518	-0.27275518	-0.6934223	0.0042064073	0.00012535085	4.3604305e-05	0.69343483	30049	360588
771.3915305137634	12	-42.065376	26.580328	13.622411	-152.60904	151.0	0.0	-0.27857864	-0.27857864	-0.27857807	-0.27857807	-0.69316006	0.0027199571	3.6957736e-06	4.7120272e-07	0.6931604	30049	390637
830.495180606842	13	-38.028236	23.302826	28.504843	-105.3288	151.0	0.0	-0.25184265	-0.25184265	-0.25184184	-0.25184184	-0.6933715	0.0044305013	0.00025930553	9.0171874e-05	0.69339746	30049	420686
889.735901594162	14	-33.01065	22.584133	44.922195	-125.19755	151.0	0.0	-0.21861356	-0.21861356	-0.21861352	-0.21861352	-0.69314724	0.00026538817	2.2168071e-05	5.312544e-06	0.69314957	30049	450735
948.8272676467896	15	-33.62997	21.868307	25.862413	-109.00503	151.0	0.0	-0.22271504	-0.22271504	-0.22271481	-0.22271481	-0.6931481	0.003860078	0.00014639655	2.488438e-05	0.69316256	30049	480784
1008.0886559486389	16	-31.233358	22.920065	49.568443	-89.72102	151.0	0.0	-0.20684345	-0.20684345	-0.20684338	-0.20684338	-0.6934155	0.0030303076	3.6339778e-05	7.507085e-06	0.6934192	30049	510833
1067.2412359714508	17	-28.150827	21.386124	50.03134	-93.74909	151.0	0.0	-0.18642934	-0.18642934	-0.18642883	-0.18642883	-0.6931453	0.003925631	0.00044677913	0.00015285234	0.6931901	30049	540882
1126.0411808490753	18	-28.06962	19.475208	29.906513	-88.828445	151.0	0.0	-0.18589155	-0.18589155	-0.1858888	-0.1858888	-0.6932828	0.016447332	0.00074327237	0.00015031993	0.6933572	30049	570931
1185.2676947116852	19	-28.971582	17.327147	30.306696	-74.13309	151.0	0.0	-0.19186477	-0.19186477	-0.19186519	-0.19186519	-0.69303596	0.0038831334	0.00013729876	3.9478782e-05	0.6930496	30049	600980
1244.2947177886963	20	-30.366848	18.016972	38.46926	-84.02661	151.0	0.0	-0.20110495	-0.20110495	-0.20110467	-0.20110467	-0.6931485	0.001550655	-5.169622e-08	2.1554714e-09	0.6931484	30049	631029
1302.9605524539948	21	-24.08116	15.424619	23.15758	-75.14337	151.0	0.0	-0.15947789	-0.15947789	-0.1594775	-0.1594775	-0.6932751	0.0014184155	3.6822716e-05	1.2133313e-05	0.6932788	30049	661078
1361.8370640277863	22	-23.627935	17.63132	31.580826	-114.74826	151.0	0.0	-0.15647638	-0.15647638	-0.15647633	-0.15647633	-0.6931502	0.0010509609	0.0001972095	5.279017e-05	0.69316995	30049	691127
1420.6513135433197	23	-19.223202	15.935047	15.978266	-78.87883	151.0	0.0	-0.12730598	-0.12730598	-0.12730539	-0.12730539	-0.6928463	0.0059962017	0.0056884256	0.0021670854	0.69341516	30049	721176
1479.5478744506836	24	-17.826931	15.120575	35.535698	-70.971085	151.0	0.0	-0.118059136	-0.118059136	-0.118059315	-0.118059315	-0.6931518	0.0023016047	0.00013914582	7.130103e-05	0.6931658	30049	751225
1538.2135498523712	25	-17.94319	16.475945	20.129805	-76.60591	151.0	0.0	-0.11882907	-0.11882907	-0.11882896	-0.11882896	-0.69315034	0.001043748	1.7437837e-06	8.691682e-07	0.6931504	30049	781274
1596.8730051517487	26	-15.793649	14.893215	23.481064	-64.98514	151.0	0.0	-0.1045937	-0.1045937	-0.1045931	-0.1045931	-0.6931529	0.00336805	4.5857196e-05	1.5908445e-05	0.69315743	30049	811323
1655.5707993507385	27	-13.623869	14.399459	18.672337	-70.73311	151.0	0.0	-0.090224296	-0.090224296	-0.09022674	-0.09022674	-0.69317436	0.0073326994	0.010207432	0.003516444	0.69419503	30049	841372
1714.295758008957	28	-9.803055	13.943161	25.167137	-50.876663	151.0	0.0	-0.0649209	-0.0649209	-0.064919926	-0.064919926	-0.6931543	0.003754914	7.03659e-05	2.9479446e-05	0.69316125	30049	871421
1772.7218227386475	29	-9.166678	12.171504	29.502472	-39.509403	151.0	0.0	-0.060706485	-0.060706485	-0.060706567	-0.060706567	-0.6932025	0.0023133294	0.0047633867	0.002949586	0.69367886	30049	901470
1831.1105275154114	30	-4.37681	13.110984	30.824438	-44.99877	151.0	0.0	-0.028985502	-0.028985502	-0.028986715	-0.028986715	-0.6907039	0.016572868	0.0105400765	0.0052478625	0.69175804	30049	931519
1889.5482802391052	31	-2.5740001	13.849179	29.193405	-45.219692	151.0	0.0	-0.01704636	-0.01704636	-0.017045438	-0.017045438	-0.6921599	0.012066944	0.0010046675	0.0004839146	0.6922604	30049	961568
1947.51651096344	32	3.0364218	14.186874	34.409863	-48.06562	151.0	0.0	0.020108754	0.020108754	0.02010879	0.02010879	-0.69313574	0.00020907613	8.6152635e-05	3.4726687e-05	0.6931443	30049	991617
2005.0797672271729	33	6.3595285	14.030085	44.1671	-27.911594	151.0	0.0	0.042116087	0.042116087	0.042118497	0.042118497	-0.69417787	0.020744815	0.007936437	0.003505053	0.69497156	30049	1021666
2062.5674827098846	34	6.9273567	15.157335	42.607105	-40.28013	151.0	0.0	0.045876537	0.045876537	0.04587637	0.04587637	-0.6931472	0.00029070102	8.91768e-05	2.6633898e-05	0.69315624	30049	1051715
2120.0031464099884	35	8.370111	18.415337	44.731007	-55.523666	151.0	0.0	0.0554312	0.0554312	0.055431362	0.055431362	-0.6931534	0.0035113166	8.845412e-05	2.2235823e-05	0.69316214	30049	1081764
2177.544554233551	36	12.932382	19.34755	63.31411	-52.269707	151.0	0.0	0.08564491	0.08564491	0.08564542	0.08564542	-0.6931564	0.004299433	0.006912697	0.003767033	0.69384766	30049	1111813
2235.1726479530334	37	20.67515	16.639277	68.27271	-43.48175	151.0	0.0	0.13692153	0.13692153	0.13692138	0.13692138	-0.69312376	0.0019586727	0.0008560142	0.00029510728	0.6932094	30049	1141862
