Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
10.380424737930298	0	-290.7462481208014	-14.90112913343756	49.76890365702829	-150.1491915016805	-419.27126349185966	20.0	0.0	252	10080	-295.40220924684655	-15.783277575710398
19.7871413230896	1	-290.62269384896393	-14.99354647651392	47.3062751342266	-134.560394819872	-427.1511764568774	20.0	0.0	252	20160	-273.93629504362883	-13.376416459338012
28.878326416015625	2	-287.6006288294397	-14.77790668286792	46.74275363887047	-145.36370322061194	-404.38161297344334	20.0	0.0	252	30240	-305.3508384999036	-16.020654989061583
37.924147605895996	3	-283.2286607659573	-14.336985819688376	48.58954089178172	-151.0852841315434	-436.88247685412	20.0	0.0	252	40320	-292.9748546936315	-15.246996786539958
47.04743432998657	4	-284.2469347585795	-14.164731023868576	44.452755539666796	-133.39062103663682	-422.72954715297266	20.0	0.0	252	50400	-277.92261733875785	-13.810188934639195
56.133827209472656	5	-280.79536792189555	-13.955919782913352	48.8043490585195	-135.5802812272454	-445.7517821410228	20.0	0.0	252	60480	-273.7405504095798	-13.012894094734555
65.28533172607422	6	-270.4927652427326	-13.201610062276359	45.07754760032058	-134.87484252608647	-422.3533682317857	20.0	0.0	252	70560	-264.625080619906	-13.31521985590645
74.42345595359802	7	-268.8069157289713	-12.89016685403274	44.951464609426075	-147.35393035515577	-429.40553419530846	20.0	0.0	252	80640	-259.53661881551847	-12.143114977663606
83.53858375549316	8	-261.28684329161416	-12.345867360853081	46.523401393676274	-131.94741493612975	-430.55393049021825	20.0	0.0	252	90720	-254.48248055457475	-11.867511658955257
92.63804769515991	9	-253.8240399798337	-11.652023219092689	42.80317032743645	-103.84510312334547	-374.59815731726667	20.0	0.0	252	100800	-242.50155740959522	-10.775736827749165
101.77032518386841	10	-242.63879278323336	-10.827211544689574	44.48301238501989	-122.69544910338678	-379.53740890726635	20.0	0.0	252	110880	-233.9239103184807	-9.673426445987486
110.9575183391571	11	-230.51275106683502	-9.707386812389506	44.074738763197736	-105.28189770572165	-375.8841503584917	20.0	0.0	252	120960	-230.429592742346	-9.258878728921847
120.02294564247131	12	-226.05985774924707	-9.266968011373569	43.45543201853176	-105.58791958134269	-359.3455540701022	20.0	0.0	252	131040	-211.59572983656253	-8.269716590224395
129.24560356140137	13	-216.80668039078517	-8.564691221105877	42.28439769303882	-106.7794387276177	-354.0315106499646	20.0	0.0	252	141120	-215.02822751058397	-8.332535930058866
138.4119520187378	14	-206.20152132425872	-7.99512638708156	41.45152437609492	-96.79465267884216	-410.5500184395804	20.0	0.0	252	151200	-188.88755817664457	-6.398061663929621
147.47697639465332	15	-198.6400543655769	-7.467604075413688	42.190825873342554	-111.1889147166009	-329.1084766055709	20.0	0.0	252	161280	-200.15760481470832	-7.212702425408421
156.5834310054779	16	-192.30621282211408	-6.9261552176232515	38.88048403552996	-102.03164749952202	-321.83556158896647	20.0	0.0	252	171360	-185.28416016781944	-6.864293984969982
165.753422498703	17	-179.63514004729262	-6.160303572594307	38.54197846346301	-98.72772319890748	-298.87286823459715	20.0	0.0	252	181440	-172.29334273086033	-5.59568871243566
174.8592779636383	18	-169.37167089713068	-5.594841587622473	36.898166351489486	-93.12639641084546	-306.8005760887279	20.0	0.0	252	191520	-164.4011685613863	-5.458109960202141
183.84517645835876	19	-162.76425378505002	-5.191339247029359	36.8150141354867	-88.51041512161768	-285.64819195623556	20.0	0.0	252	201600	-143.79306382126757	-4.727968367663241
192.87706685066223	20	-152.85373245132647	-4.740868199297471	35.366762619190155	-73.92982693320604	-289.32086301119614	20.0	0.0	252	211680	-139.95025412506823	-4.262183261189473
201.9934515953064	21	-146.0420999100071	-4.461135519972838	35.14824469997192	-74.48007467619757	-272.91278510704353	20.0	0.0	252	221760	-132.94787645864167	-3.843249759701672
211.12541842460632	22	-138.08484122331538	-4.099514468030927	32.33463212812677	-76.02971372927087	-267.9898102316201	20.0	0.0	252	231840	-135.23238462957138	-3.791110284523375
220.3041114807129	23	-133.0784153417916	-3.8655758657634722	31.123150166172486	-78.99837885557379	-274.48405093082073	20.0	0.0	252	241920	-123.59442547953081	-3.772352894206984
229.4914972782135	24	-128.67624247657218	-3.702226630743957	31.274017951176607	-63.69682539748008	-252.58867387567372	19.991666666666667	0.1823839052353274	252	252000	-121.41452199081606	-2.875901341377686
238.56709337234497	25	-121.70716332384673	-3.34895682584848	28.997288269748434	-59.90833346693203	-280.8684679038453	20.0	0.0	252	262080	-115.153206776879	-2.9519712099539297
247.6871657371521	26	-114.07899646792681	-3.1034393763209085	25.44200708417216	-69.13451187199931	-235.74039118727654	20.0	0.0	252	272160	-109.62916778919178	-2.7539811030436443
256.83127093315125	27	-110.33671338871642	-2.7493912818792747	23.587768530684443	-65.36755193760384	-204.707791439841	20.0	0.0	252	282240	-105.14891135136823	-2.674972859043868
265.8986577987671	28	-105.68055504187508	-2.6253666657871038	24.432672561985882	-59.329164090278404	-265.43422208107756	20.0	0.0	252	292320	-100.02335550771234	-2.724202836149697
275.0477223396301	29	-100.31507335342702	-2.4898464313204114	19.650340744842406	-63.66724436997668	-192.40304230746878	20.0	0.0	252	302400	-96.08972182084261	-2.438192530574167
284.23050570487976	30	-96.37800078448227	-2.2667172548290457	19.6675986549212	-61.39305362785681	-181.89598843351087	19.989583333333332	0.22797988154415916	252	312480	-91.03924897595192	-2.1507890416642597
293.43974566459656	31	-93.85865817673795	-2.134404223205665	21.272355076080988	-53.80558844599385	-190.74224618031215	20.0	0.0	252	322560	-84.67400578336837	-1.8068521995191016
302.56654620170593	32	-88.55727641435251	-2.0729867854541557	19.38410492854277	-53.21713021492415	-203.704989904835	20.0	0.0	252	332640	-86.60379233024575	-1.725582197780848
311.6624014377594	33	-85.00242349850747	-1.911821756785909	21.940961584812538	-49.89869851061318	-285.55809749619283	20.0	0.0	252	342720	-85.27726490209372	-1.6309931404218643
320.77403950691223	34	-81.99341942222945	-1.7951908901413662	16.996018524824375	-51.48504163530745	-168.48788751187956	20.0	0.0	252	352800	-81.09631273031822	-1.9122939370951009
330.02150225639343	35	-79.83432105519614	-1.7866695411273639	18.399695228598873	-49.79131091195782	-249.5721800476317	20.0	0.0	252	362880	-81.8288938177245	-1.747315410121467
339.06283831596375	36	-77.08502738464118	-1.715357794766066	15.63772423815151	-44.199838321162446	-158.54905303409734	20.0	0.0	252	372960	-74.68938233747836	-1.7760214323634942
348.1731331348419	37	-75.21576711850743	-1.6034369732480533	16.261255746955396	-45.71987789952252	-181.68482781147054	20.0	0.0	252	383040	-69.16180866398302	-1.4020887183205513
357.24393224716187	38	-72.7750522228439	-1.6554840370644697	16.175102856765317	-42.566495558007844	-155.1229440473407	20.0	0.0	252	393120	-71.10158452951177	-1.5159160521845496
366.3775625228882	39	-70.98043459569656	-1.5729609135062244	14.744267184490619	-44.90149699364484	-179.1248866002083	20.0	0.0	252	403200	-67.54316943600911	-1.4387001826794867
375.5195508003235	40	-68.65648620433241	-1.4812122707270063	17.406778428647023	-42.18038534922622	-252.90831226426386	19.983333333333334	0.3647678104706547	252	413280	-63.1625194435451	-1.1307244298097312
384.5859625339508	41	-67.7752992263726	-1.4906031656363823	24.372778345889035	-40.180360241308186	-394.42414489520434	20.0	0.0	252	423360	-64.08938545494611	-1.3035472214447201
393.6774010658264	42	-64.30034639141054	-1.386766478016011	12.559924084485216	-39.27646142297008	-118.77458974289858	19.995833333333334	0.09119195261766369	252	433440	-61.15577169356203	-1.3341015200797193
402.7395613193512	43	-62.19128021011103	-1.2699445309816215	12.933509083365257	-39.95281530823479	-157.4440288998897	20.0	0.0	252	443520	-59.65318294613536	-1.5181990374816827
411.85329604148865	44	-60.25171604982873	-1.2329751259180635	11.204830570016028	-39.66672191855188	-114.66430279634244	19.95625	0.6090998310348368	252	453600	-58.15574862607364	-1.0906523035512838
420.97119975090027	45	-58.69826287895876	-1.137675964370874	11.349385671786377	-37.49043572769153	-113.98342524253539	19.991666666666667	0.18238390523532738	253	463680	-56.30991941666838	-1.0849109575045153
430.16137742996216	46	-57.66815283740872	-1.1178363007315641	12.373062159505375	-35.433226678286346	-152.93366202727148	20.0	0.0	252	473760	-55.80344500841102	-1.1867115068277234
