Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
66	445.47191095352173	1000	68000	23.11610479559448	-69.39617973558425	260	68000
67	452.13319849967957	1000	69000	23.11610479559448	7.31861383676529	262	69000
68	458.8141450881958	1000	70000	23.11610479559448	-42.154601470467895	263	70000
69	465.46890902519226	1000	71000	23.11610479559448	19.7774673125205	265	71000
70	472.14127230644226	1000	72000	100.1466010267794	33.17260684312183	268	72000
71	478.78848338127136	1000	73000	100.1466010267794	-1.702023575182976	270	73000
72	485.4283299446106	1000	74000	100.1466010267794	19.882412866873842	272	74000
73	492.0958442687988	1000	75000	100.1466010267794	21.94575852727973	273	75000
74	498.71894574165344	1000	76000	100.1466010267794	-48.978470439646216	274	76000
75	505.3989408016205	1000	77000	101.17719768497413	38.605823922939436	276	77000
76	512.0465278625488	1000	78000	101.17719768497413	21.248868756964526	278	78000
77	518.6644356250763	1000	79000	149.4173511279633	57.73463461667053	280	79000
78	525.3403477668762	1000	80000	149.4173511279633	46.65291989941648	283	80000
79	531.9747178554535	1000	81000	171.95852302581318	171.95852302581318	284	81000
80	538.6037039756775	1000	82000	171.95852302581318	154.89505471852192	286	82000
81	545.2504334449768	1000	83000	171.95852302581318	51.68346198631955	292	83000
82	551.9011948108673	1000	84000	171.95852302581318	171.11980202652398	293	84000
83	558.5503075122833	1000	85000	171.95852302581318	132.16442968862017	294	85000
84	565.2042074203491	1000	86000	171.95852302581318	-8.851665880041944	296	86000
85	571.8773331642151	1000	87000	171.95852302581318	137.16293156294424	297	87000
86	578.5083241462708	1000	88000	171.95852302581318	131.48700259336678	298	88000
87	585.1753680706024	1000	89000	532.0708866630036	27.378399008987344	302	89000
88	591.8242635726929	1000	90000	532.0708866630036	23.023179614224134	305	90000
89	598.4950385093689	1000	91000	532.0708866630036	170.52490618039047	306	91000
90	605.1591475009918	1000	92000	532.0708866630036	169.6411797952863	307	92000
91	611.7946453094482	1000	93000	532.0708866630036	264.85384500915916	309	93000
92	618.5098176002502	1000	94000	532.0708866630036	241.8635345339279	310	94000
93	625.1784112453461	1000	95000	532.0708866630036	146.95939157665902	311	95000
94	631.7890355587006	1000	96000	532.0708866630036	456.28690151664944	312	96000
95	638.4802963733673	1000	97000	532.0708866630036	473.7870982373123	313	97000
96	645.139974117279	1000	98000	532.0708866630036	35.650083484582545	315	98000
97	651.8354506492615	1000	99000	532.0708866630036	386.70192665172306	316	99000
98	658.4963593482971	1000	100000	532.0708866630036	158.70212702977994	318	100000
99	665.1373348236084	1000	101000	532.0708866630036	211.62271172413074	319	101000
100	671.8157622814178	1000	102000	532.0708866630036	277.31654775351484	320	102000
101	678.4831776618958	1000	103000	532.0708866630036	62.048556157493564	322	103000
102	685.1117267608643	1000	104000	532.0708866630036	23.209551585798298	324	104000
103	691.7933821678162	1000	105000	532.0708866630036	4.446722905019356	326	105000
104	698.438074350357	1000	106000	532.0708866630036	283.60082104116066	327	106000
105	705.0976758003235	1000	107000	532.0708866630036	329.04048855225824	328	107000
106	711.7384355068207	1000	108000	644.1030623140604	644.1030623140604	329	108000
107	718.3476169109344	1000	109000	644.1030623140604	292.4196629610674	330	109000
108	724.9690866470337	1000	110000	644.1030623140604	188.66916239016592	331	110000
109	731.6515870094299	1000	111000	644.1030623140604	72.039751615679	338	111000
110	738.3276195526123	1000	112000	644.1030623140604	288.3192139634916	339	112000
111	744.9224107265472	1000	113000	644.1030623140604	81.40133818669159	340	113000
112	751.5848662853241	1000	114000	715.4708893206717	412.02764942291003	342	114000
113	758.2142765522003	1000	115000	715.4708893206717	537.737271571158	346	115000
114	764.8894321918488	1000	116000	715.4708893206717	421.9467557111656	347	116000
115	771.5659449100494	1000	117000	715.4708893206717	520.362476764986	348	117000
116	778.2468457221985	1000	118000	715.4708893206717	422.88142791784	349	118000
117	784.9019019603729	1000	119000	760.4631713089243	194.605408290989	351	119000
118	791.5719850063324	1000	120000	760.4631713089243	17.351453033617116	353	120000
119	798.1921148300171	1000	121000	760.4631713089243	142.43040010042927	355	121000
120	804.8914158344269	1000	122000	760.4631713089243	319.6197312991559	356	122000
121	811.5568952560425	1000	123000	760.4631713089243	380.20633076977055	357	123000
122	818.2255651950836	1000	124000	760.4631713089243	213.42097499721507	361	124000
123	824.906575679779	1000	125000	760.4631713089243	163.02472180577067	362	125000
124	831.5767548084259	1000	126000	760.4631713089243	11.902446418094067	364	126000
125	838.2319326400757	1000	127000	760.4631713089243	103.29749228634736	366	127000
126	844.8950917720795	1000	128000	760.4631713089243	195.1680110598068	367	128000
127	851.5661473274231	1000	129000	760.4631713089243	527.267133265552	368	129000
128	858.2385318279266	1000	130000	760.4631713089243	61.767328195733036	371	130000
129	864.873437166214	1000	131000	760.4631713089243	317.9181398379131	372	131000
130	871.5091187953949	1000	132000	760.4631713089243	220.31939574708215	373	132000
131	878.1644096374512	1000	133000	760.4631713089243	269.3914167296198	374	133000
132	884.7960379123688	1000	134000	760.4631713089243	119.5681226594909	376	134000
133	891.4579403400421	1000	135000	760.4631713089243	275.69180377595774	377	135000
134	898.0993728637695	1000	136000	760.4631713089243	11.699127521665119	380	136000
135	904.7552664279938	1000	137000	760.4631713089243	262.492093144327	382	137000
136	911.4579656124115	1000	138000	760.4631713089243	162.1807491298516	383	138000
137	918.0841152667999	1000	139000	760.4631713089243	116.47177869679773	385	139000
138	924.7724573612213	1000	140000	760.4631713089243	204.6190567776164	386	140000
139	931.4717884063721	1000	141000	760.4631713089243	21.311931789347422	390	141000
140	938.158661365509	1000	142000	760.4631713089243	258.8765907370061	393	142000
141	944.8427882194519	1000	143000	760.4631713089243	293.6201639171542	394	143000
142	951.4909369945526	1000	144000	760.4631713089243	128.94894767100777	396	144000
143	958.1495044231415	1000	145000	760.4631713089243	210.2212180665199	397	145000
144	964.8439104557037	1000	146000	760.4631713089243	317.36804043234736	398	146000
145	971.5148372650146	1000	147000	760.4631713089243	415.3474153573762	399	147000
146	978.166375875473	1000	148000	760.4631713089243	306.5126986573213	400	148000
147	984.7958388328552	1000	149000	760.4631713089243	505.1226487259611	401	149000
148	991.4680168628693	1000	150000	760.4631713089243	238.87506173629984	402	150000
149	998.1228096485138	1000	151000	760.4631713089243	1.0954615401131644	405	151000
150	1004.7783687114716	1000	152000	760.4631713089243	343.81852518520645	406	152000
151	1011.4234256744385	1000	153000	760.4631713089243	406.8806064707133	407	153000
152	1018.0634541511536	1000	154000	823.6803294108862	146.37737153135433	410	154000
153	1024.727398633957	1000	155000	823.6803294108862	56.20418423264091	412	155000
154	1031.3827004432678	1000	156000	823.6803294108862	23.330291368438157	415	156000
155	1038.0590534210205	1000	157000	823.6803294108862	46.470447877525295	419	157000
156	1044.7309262752533	1000	158000	823.6803294108862	246.4632927477689	420	158000
157	1051.3971610069275	1000	159000	823.6803294108862	221.42537010883697	421	159000
158	1058.0886273384094	1000	160000	823.6803294108862	40.301742574221485	423	160000
159	1064.785575389862	1000	161000	823.6803294108862	130.43530007963784	425	161000
160	1071.4172389507294	1000	162000	823.6803294108862	275.9715871607719	426	162000
161	1078.0996358394623	1000	163000	823.6803294108862	317.21616004491744	427	163000
162	1084.7492291927338	1000	164000	823.6803294108862	60.64774023026454	430	164000
163	1091.4127521514893	1000	165000	823.6803294108862	37.39468945956338	433	165000
164	1098.091159582138	1000	166000	823.6803294108862	120.11628632079936	435	166000
165	1104.7153804302216	1000	167000	823.6803294108862	164.8351404414306	436	167000
166	1111.4022018909454	1000	168000	823.6803294108862	60.227722621080574	439	168000
167	1118.0603086948395	1000	169000	823.6803294108862	326.17605850117513	442	169000
168	1124.7317531108856	1000	170000	823.6803294108862	285.706875263773	443	170000
169	1131.419808626175	1000	171000	823.6803294108862	277.5330142421074	444	171000
170	1138.0768809318542	1000	172000	823.6803294108862	300.2592898906859	445	172000
171	1144.7685866355896	1000	173000	823.6803294108862	27.14780444024423	449	173000
172	1151.3892614841461	1000	174000	823.6803294108862	259.65057703331735	450	174000
173	1158.0730493068695	1000	175000	823.6803294108862	62.548401318219604	452	175000
174	1164.740174293518	1000	176000	823.6803294108862	257.85499503820756	453	176000
175	1171.3861873149872	1000	177000	823.6803294108862	36.56042741792694	454	177000
176	1178.073746919632	1000	178000	823.6803294108862	357.835670245418	455	178000
177	1184.734304189682	1000	179000	823.6803294108862	55.00010271159658	461	179000
178	1191.3660809993744	1000	180000	823.6803294108862	302.8461582416664	462	180000
179	1198.0300197601318	1000	181000	823.6803294108862	564.7303890168747	463	181000
180	1204.702137708664	1000	182000	823.6803294108862	336.8146249723757	464	182000
181	1211.3662605285645	1000	183000	823.6803294108862	429.5536258822766	466	183000
182	1218.0356357097626	1000	184000	823.6803294108862	42.99788934515939	468	184000
183	1224.7087938785553	1000	185000	823.6803294108862	386.8851439384493	472	185000
184	1231.3451075553894	1000	186000	823.6803294108862	30.768152374872805	474	186000
185	1238.0016405582428	1000	187000	823.6803294108862	275.1771455863069	475	187000
186	1244.690434217453	1000	188000	823.6803294108862	34.148872628459344	477	188000
187	1251.3519971370697	1000	189000	823.6803294108862	1.3206754368790459	479	189000
188	1257.9911761283875	1000	190000	823.6803294108862	81.31552351290951	483	190000
189	1264.6528391838074	1000	191000	823.6803294108862	391.12109454227476	484	191000
190	1271.319090604782	1000	192000	823.6803294108862	249.48352025609654	489	192000
191	1278.0127375125885	1000	193000	823.6803294108862	-5.708855810775171	491	193000
192	1284.6569592952728	1000	194000	823.6803294108862	87.38356362245675	492	194000
193	1291.3130955696106	1000	195000	823.6803294108862	46.268707857508446	494	195000
194	1297.952216386795	1000	196000	823.6803294108862	168.1254209299466	498	196000
195	1304.615388393402	1000	197000	823.6803294108862	562.9082343692922	499	197000
196	1311.2855596542358	1000	198000	823.6803294108862	442.5487989876752	500	198000
197	1317.9487681388855	1000	199000	823.6803294108862	436.0370511047015	501	199000
198	1324.607102394104	1000	200000	898.7468070855155	898.7468070855155	502	200000
199	1331.2750871181488	1000	201000	898.7468070855155	428.92939365026837	505	201000
200	1337.9255585670471	1000	202000	898.7468070855155	325.7311604073427	506	202000
201	1344.5732896327972	1000	203000	898.7468070855155	23.431222173133065	510	203000
202	1351.2341763973236	1000	204000	898.7468070855155	432.85375512157964	512	204000
203	1357.8654329776764	1000	205000	898.7468070855155	16.484211184439385	516	205000
204	1364.5175514221191	1000	206000	898.7468070855155	367.166507869251	517	206000
205	1371.1886940002441	1000	207000	898.7468070855155	29.85469017444765	522	207000
206	1377.8571190834045	1000	208000	898.7468070855155	316.21281704847564	525	208000
207	1384.495612859726	1000	209000	898.7468070855155	148.37293874162154	528	209000
208	1391.1779198646545	1000	210000	898.7468070855155	263.44825197254977	529	210000
209	1397.8480920791626	1000	211000	898.7468070855155	427.42639154674185	530	211000
210	1404.509569644928	1000	212000	898.7468070855155	360.55774613483857	531	212000
211	1411.1902678012848	1000	213000	898.7468070855155	426.4024495567513	532	213000
212	1417.8599081039429	1000	214000	898.7468070855155	664.7766050273133	533	214000
213	1424.5368475914001	1000	215000	898.7468070855155	0.4324370098756172	535	215000
214	1431.2068283557892	1000	216000	898.7468070855155	307.502478930672	536	216000
215	1437.8203365802765	1000	217000	1094.9277822618278	1094.9277822618278	537	217000
216	1444.5108189582825	1000	218000	1094.9277822618278	421.58322108841605	538	218000
217	1451.214671611786	1000	219000	1094.9277822618278	431.8763388877828	539	219000
218	1457.885982990265	1000	220000	1094.9277822618278	800.5818925385868	540	220000
219	1464.5508234500885	1000	221000	1094.9277822618278	218.04513042425458	541	221000
220	1471.271213054657	1000	222000	1094.9277822618278	252.7007411097917	542	222000
221	1477.9312977790833	1000	223000	1094.9277822618278	328.6813963182592	543	223000
222	1484.5882692337036	1000	224000	1094.9277822618278	110.55485671089912	545	224000
223	1491.2555520534515	1000	225000	1094.9277822618278	497.66833260967235	547	225000
224	1497.894156217575	1000	226000	1094.9277822618278	209.96299272167062	549	226000
225	1504.5774970054626	1000	227000	1094.9277822618278	357.5911046017929	550	227000
226	1511.234524488449	1000	228000	1094.9277822618278	451.92070393534505	551	228000
227	1517.879299402237	1000	229000	1094.9277822618278	588.6541567668821	552	229000
228	1524.518758058548	1000	230000	1094.9277822618278	-4.417618834115611	554	230000
229	1531.1939747333527	1000	231000	1094.9277822618278	228.60392042089794	557	231000
230	1537.8574011325836	1000	232000	1094.9277822618278	149.14966330791353	560	232000
231	1544.5078971385956	1000	233000	1094.9277822618278	441.996641480847	561	233000
232	1551.1715767383575	1000	234000	1094.9277822618278	387.70303539703593	562	234000
233	1557.8279881477356	1000	235000	1094.9277822618278	531.7846874805232	563	235000
234	1564.4573304653168	1000	236000	1094.9277822618278	111.2917556867371	566	236000
235	1571.1417825222015	1000	237000	1094.9277822618278	382.24766639682923	567	237000
236	1577.8207383155823	1000	238000	1094.9277822618278	313.1495251007624	568	238000
237	1584.4865865707397	1000	239000	1094.9277822618278	102.99546677766612	571	239000
238	1591.1557874679565	1000	240000	1094.9277822618278	120.9369207156364	573	240000
239	1597.805799484253	1000	241000	1094.9277822618278	76.59492154133784	575	241000
240	1604.4663310050964	1000	242000	1094.9277822618278	187.36230506020382	577	242000
241	1611.0872492790222	1000	243000	1094.9277822618278	321.7760937723268	579	243000
242	1617.7596814632416	1000	244000	1094.9277822618278	70.17203779270396	581	244000
243	1624.4213070869446	1000	245000	1094.9277822618278	491.70960390196115	582	245000
244	1631.095106601715	1000	246000	1094.9277822618278	342.3957345334898	583	246000
245	1637.7736859321594	1000	247000	1094.9277822618278	549.2967404250229	584	247000
246	1644.4571759700775	1000	248000	1094.9277822618278	41.309906937079475	588	248000
247	1651.1396243572235	1000	249000	1094.9277822618278	66.57445393658784	592	249000
248	1657.817598104477	1000	250000	1094.9277822618278	423.78348448161836	593	250000
249	1664.4730834960938	1000	251000	1094.9277822618278	307.76381940030444	594	251000
250	1671.177255153656	1000	252000	1094.9277822618278	391.69380040958936	595	252000
251	1677.8321845531464	1000	253000	1094.9277822618278	284.29910073071625	597	253000
252	1684.4838848114014	1000	254000	1094.9277822618278	220.21512689171612	599	254000
253	1691.124636888504	1000	255000	1094.9277822618278	288.8253001068809	600	255000
254	1697.8179688453674	1000	256000	1094.9277822618278	38.70498698084071	609	256000
255	1704.4820308685303	1000	257000	1094.9277822618278	409.5578110438936	610	257000
256	1711.1599817276	1000	258000	1094.9277822618278	485.3080536857825	611	258000
257	1717.829255104065	1000	259000	1094.9277822618278	536.1325474596467	612	259000
258	1724.5200474262238	1000	260000	1094.9277822618278	52.40642492532086	614	260000
259	1731.1537499427795	1000	261000	1094.9277822618278	240.058965011692	615	261000
260	1737.8453817367554	1000	262000	1094.9277822618278	379.9935332454893	616	262000
261	1744.5313560962677	1000	263000	1094.9277822618278	202.69751183673978	620	263000
262	1751.2020208835602	1000	264000	1094.9277822618278	387.04644544425304	621	264000
263	1757.8440113067627	1000	265000	1094.9277822618278	351.8061340192304	624	265000
264	1764.5132439136505	1000	266000	1094.9277822618278	37.62625821885223	626	266000
265	1771.2153749465942	1000	267000	1094.9277822618278	195.47359687329745	628	267000
266	1777.8934392929077	1000	268000	1094.9277822618278	468.57673748574285	629	268000
267	1784.5418627262115	1000	269000	1094.9277822618278	69.86521719374979	631	269000
268	1791.1974976062775	1000	270000	1094.9277822618278	502.50249227597084	632	270000
269	1797.8692660331726	1000	271000	1094.9277822618278	116.0716968310876	636	271000
270	1804.5253114700317	1000	272000	1094.9277822618278	226.42437033716465	637	272000
271	1811.1808915138245	1000	273000	1094.9277822618278	3.2143890083823434	640	273000
272	1817.8489949703217	1000	274000	1094.9277822618278	306.78516333679727	641	274000
273	1824.5009679794312	1000	275000	1094.9277822618278	21.253220086399512	643	275000
274	1831.178507566452	1000	276000	1094.9277822618278	897.4302063261885	644	276000
275	1837.8534660339355	1000	277000	1094.9277822618278	386.62603708446903	645	277000
276	1844.520822763443	1000	278000	1094.9277822618278	120.0123339965859	647	278000
277	1851.1921513080597	1000	279000	1094.9277822618278	338.640524460184	649	279000
278	1857.869315624237	1000	280000	1094.9277822618278	128.73412530547284	651	280000
279	1864.5599236488342	1000	281000	1094.9277822618278	496.3486953028751	652	281000
280	1871.2512896060944	1000	282000	1094.9277822618278	117.70004619014065	653	282000
281	1877.966301202774	1000	283000	1094.9277822618278	37.5619228559084	655	283000
282	1884.636578798294	1000	284000	1094.9277822618278	454.8800534414525	656	284000
283	1891.2766087055206	1000	285000	1094.9277822618278	507.7596967663763	657	285000
284	1897.9505429267883	1000	286000	1094.9277822618278	197.6983536707105	659	286000
285	1904.586926460266	1000	287000	1094.9277822618278	254.93140278530396	660	287000
286	1911.2401540279388	1000	288000	1094.9277822618278	285.8816967775914	661	288000
287	1917.8824517726898	1000	289000	1094.9277822618278	355.8764621876209	662	289000
288	1924.52361536026	1000	290000	1094.9277822618278	355.56047561892706	663	290000
289	1931.1679284572601	1000	291000	1094.9277822618278	238.8598709946367	665	291000
290	1937.829274892807	1000	292000	1094.9277822618278	498.0481219298422	666	292000
291	1944.515205860138	1000	293000	1094.9277822618278	201.08869930525913	670	293000
292	1951.1864755153656	1000	294000	1094.9277822618278	219.20982089296234	672	294000
293	1957.882698059082	1000	295000	1094.9277822618278	49.99219155825163	674	295000
294	1964.5922961235046	1000	296000	1094.9277822618278	180.77436153662288	676	296000
295	1971.2676072120667	1000	297000	1094.9277822618278	317.1651084196347	677	297000
296	1977.9434916973114	1000	298000	1094.9277822618278	488.14877130183424	678	298000
297	1984.5850956439972	1000	299000	1094.9277822618278	442.36907419147155	680	299000
298	1991.251799583435	1000	300000	1094.9277822618278	224.19976875559925	681	300000
299	1997.91956782341	1000	301000	1094.9277822618278	23.25078608208913	685	301000
300	2004.5692157745361	1000	302000	1094.9277822618278	364.0082665737105	686	302000
301	2011.2588562965393	1000	303000	1094.9277822618278	86.48078008384803	688	303000
302	2017.9289708137512	1000	304000	1094.9277822618278	221.06455813918296	691	304000
303	2024.5711679458618	1000	305000	1094.9277822618278	305.5404074702095	692	305000
304	2031.2219178676605	1000	306000	1094.9277822618278	298.9918521396458	693	306000
305	2037.8730111122131	1000	307000	1094.9277822618278	496.5445819402639	694	307000
306	2044.5365943908691	1000	308000	1094.9277822618278	22.271104191224676	696	308000
307	2051.2403388023376	1000	309000	1094.9277822618278	7.49613558855965	700	309000
308	2057.8887243270874	1000	310000	1094.9277822618278	163.61881386918037	703	310000
309	2064.5508794784546	1000	311000	1094.9277822618278	608.2485907680569	704	311000
310	2071.2310070991516	1000	312000	1094.9277822618278	530.1354082601382	707	312000
311	2077.9221975803375	1000	313000	1094.9277822618278	368.5299824351083	708	313000
312	2084.604028224945	1000	314000	1094.9277822618278	336.5213873357802	709	314000
313	2091.278868198395	1000	315000	1094.9277822618278	273.330054475246	710	315000
314	2097.922914505005	1000	316000	1094.9277822618278	549.6469716280903	711	316000
315	2104.5969414711	1000	317000	1094.9277822618278	271.684489370571	712	317000
316	2111.2857115268707	1000	318000	1094.9277822618278	233.21640447034258	713	318000
317	2117.9871487617493	1000	319000	1094.9277822618278	38.40855089212669	716	319000
318	2124.6849794387817	1000	320000	1094.9277822618278	653.2185071540956	717	320000
319	2131.354697704315	1000	321000	1094.9277822618278	372.68792548875876	718	321000
320	2138.015750169754	1000	322000	1094.9277822618278	293.7426627506902	720	322000
321	2144.7161831855774	1000	323000	1094.9277822618278	846.1404908207804	721	323000
322	2151.4286103248596	1000	324000	1094.9277822618278	8.350024151315429	722	324000
323	2158.109314918518	1000	325000	1094.9277822618278	295.20070518561283	725	325000
324	2164.768273830414	1000	326000	1094.9277822618278	609.8368346156554	726	326000
325	2171.3734493255615	1000	327000	1094.9277822618278	320.5112564078827	727	327000
326	2178.063487768173	1000	328000	1094.9277822618278	260.5446135262046	730	328000
327	2184.7334971427917	1000	329000	1094.9277822618278	339.01476823242973	731	329000
328	2191.4011425971985	1000	330000	1094.9277822618278	5.323988097999971	734	330000
329	2198.100602865219	1000	331000	1094.9277822618278	39.817112887274504	737	331000
330	2204.750866174698	1000	332000	1094.9277822618278	324.16507826861084	738	332000
331	2211.4359800815582	1000	333000	1094.9277822618278	565.9861679700805	739	333000
332	2218.089900970459	1000	334000	1094.9277822618278	292.6816669228812	740	334000
333	2224.7757906913757	1000	335000	1094.9277822618278	294.55712539193064	741	335000
334	2231.429195165634	1000	336000	1094.9277822618278	352.6081593038288	742	336000
335	2238.098384141922	1000	337000	1149.7463387419723	1149.7463387419723	743	337000
336	2244.757996082306	1000	338000	1149.7463387419723	254.2972037882339	746	338000
337	2251.423719882965	1000	339000	1149.7463387419723	278.9948262917431	747	339000
338	2258.1097457408905	1000	340000	1149.7463387419723	446.56725817057816	748	340000
339	2264.7810010910034	1000	341000	1149.7463387419723	365.8959350848264	751	341000
340	2271.4743614196777	1000	342000	1149.7463387419723	257.58351862783286	755	342000
341	2278.112284898758	1000	343000	1149.7463387419723	144.74611129762297	758	343000
342	2284.756148815155	1000	344000	1149.7463387419723	252.17462322742517	759	344000
343	2291.401734828949	1000	345000	1149.7463387419723	65.10575126612976	761	345000
344	2298.0385189056396	1000	346000	1149.7463387419723	387.6378679679009	762	346000
345	2304.696939945221	1000	347000	1149.7463387419723	0.36770759753505333	764	347000
346	2311.3707683086395	1000	348000	1149.7463387419723	308.614897134247	765	348000
347	2318.020343542099	1000	349000	1149.7463387419723	365.349585063137	766	349000
348	2324.7101254463196	1000	350000	1149.7463387419723	21.362324528659684	768	350000
349	2331.3846492767334	1000	351000	1149.7463387419723	282.9572736908805	769	351000
350	2338.0644674301147	1000	352000	1149.7463387419723	364.1918952814971	770	352000
351	2344.767716884613	1000	353000	1149.7463387419723	523.3166165212791	771	353000
352	2351.451154232025	1000	354000	1149.7463387419723	99.18191709443097	773	354000
353	2358.109088420868	1000	355000	1149.7463387419723	34.91904545343566	775	355000
354	2364.802500486374	1000	356000	1149.7463387419723	232.36599293255028	778	356000
355	2371.4818847179413	1000	357000	1149.7463387419723	77.7462310649173	781	357000
356	2378.1464099884033	1000	358000	1149.7463387419723	11.501437004067018	783	358000
357	2384.820529937744	1000	359000	1149.7463387419723	522.0015397850842	784	359000
358	2391.524908542633	1000	360000	1149.7463387419723	458.49157948814934	785	360000
359	2398.237071275711	1000	361000	1149.7463387419723	581.1294415216422	786	361000
360	2404.881704568863	1000	362000	1149.7463387419723	181.70943074159123	788	362000
361	2411.5246992111206	1000	363000	1149.7463387419723	529.7584191213097	792	363000
362	2418.2039275169373	1000	364000	1149.7463387419723	656.1722440022903	793	364000
363	2424.852893590927	1000	365000	1149.7463387419723	397.31309419852136	794	365000
364	2431.5264110565186	1000	366000	1149.7463387419723	136.07015303503303	795	366000
