,ReturnAvg,ReturnStd,ReturnMin,ReturnMax,TrainingLossStart,TrainingLossFinal
0,-169.52454741433888,38.99545898767649,-247.4034515343581,-120.75962515260073,,
1,54.15793447085847,23.421058537902613,29.087937028084372,110.63923142012307,1.023651361465454,0.028062211349606514
