Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
90	553.620178937912	1000	92000	2017.513258315342	1961.7220902829604	92	92000
91	559.6900751590729	1000	93000	2017.513258315342	1929.7712430106644	93	93000
92	565.7424509525299	1000	94000	2161.1689819351877	2161.1689819351877	94	94000
93	571.8291790485382	1000	95000	2161.1689819351877	1955.8019446692376	95	95000
94	577.8992214202881	1000	96000	2161.1689819351877	215.19045157505587	96	96000
95	583.9445941448212	1000	97000	2161.1689819351877	1668.1047083170197	97	97000
96	590.0232818126678	1000	98000	2161.1689819351877	2102.92287582532	98	98000
97	596.0522985458374	1000	99000	2161.1689819351877	417.5560913157786	99	99000
98	602.1126885414124	1000	100000	2247.9872785950474	2247.9872785950474	100	100000
99	608.1680271625519	1000	101000	2247.9872785950474	-115.03244101785091	101	101000
100	614.2271914482117	1000	102000	2247.9872785950474	1495.0739817698798	102	102000
101	620.3018238544464	1000	103000	2247.9872785950474	1914.018475852424	103	103000
102	626.3695979118347	1000	104000	2247.9872785950474	2199.370649190443	104	104000
103	632.425318479538	1000	105000	2247.9872785950474	1942.8023620299577	105	105000
104	638.4974319934845	1000	106000	2247.9872785950474	2036.014143442397	106	106000
105	644.5637941360474	1000	107000	2247.9872785950474	2137.5441189036915	107	107000
106	650.6521635055542	1000	108000	2247.9872785950474	2168.013267466235	108	108000
107	656.7068727016449	1000	109000	2247.9872785950474	1937.9945825200255	109	109000
108	662.7962470054626	1000	110000	2247.9872785950474	1945.8262884995302	110	110000
109	668.878226518631	1000	111000	2247.9872785950474	559.2205847815148	111	111000
110	674.9516997337341	1000	112000	2247.9872785950474	264.2288094335992	112	112000
111	681.0392818450928	1000	113000	2353.2930024225625	2353.2930024225625	113	113000
112	687.0882334709167	1000	114000	2353.2930024225625	2223.3866929834903	114	114000
113	693.1487798690796	1000	115000	2353.2930024225625	2230.7776673594735	115	115000
114	699.1853277683258	1000	116000	2353.2930024225625	2252.7011967824815	116	116000
115	705.2731223106384	1000	117000	2353.2930024225625	2156.066987446605	117	117000
116	711.3603518009186	1000	118000	2353.2930024225625	2241.0724232296634	118	118000
117	717.4085643291473	1000	119000	2353.2930024225625	2197.096750012677	119	119000
118	723.4800710678101	1000	120000	2353.2930024225625	2215.3829174243306	120	120000
119	729.5059218406677	1000	121000	2353.2930024225625	992.6042106666264	121	121000
120	735.5551993846893	1000	122000	2353.2930024225625	2147.0731834671706	122	122000
121	741.641273021698	1000	123000	2423.623829027115	2423.623829027115	123	123000
122	747.6982095241547	1000	124000	2484.0851062863953	2484.0851062863953	124	124000
123	753.7863576412201	1000	125000	2484.0851062863953	2370.6688408918612	125	125000
124	759.875967502594	1000	126000	2484.0851062863953	2311.7088382143365	126	126000
125	765.9208192825317	1000	127000	2497.5618714178704	2497.5618714178704	127	127000
126	772.0204668045044	1000	128000	2497.5618714178704	2347.857650042721	128	128000
127	778.1036472320557	1000	129000	2497.5618714178704	2459.2948500439093	129	129000
128	784.1607518196106	1000	130000	2497.5618714178704	2066.2618484181403	130	130000
129	790.2159340381622	1000	131000	2497.5618714178704	2401.1654681521345	131	131000
130	796.3251039981842	1000	132000	2497.5618714178704	34.37786657093515	132	132000
131	802.3753092288971	1000	133000	2497.5618714178704	2389.4800108092845	133	133000
132	808.4413177967072	1000	134000	2497.5618714178704	-72.64803160919594	134	134000
133	814.5004258155823	1000	135000	2595.752757343227	2595.752757343227	135	135000
134	820.5910315513611	1000	136000	2595.752757343227	2415.506920892255	136	136000
135	826.6504278182983	1000	137000	2595.752757343227	2157.5463167595135	137	137000
136	832.7320456504822	1000	138000	2595.752757343227	2532.108481222105	138	138000
137	838.787843465805	1000	139000	2595.752757343227	2228.749490474955	139	139000
138	844.8672358989716	1000	140000	2595.752757343227	406.90361473290557	140	140000
139	850.9337859153748	1000	141000	2595.752757343227	2475.3288877393366	141	141000
140	857.0262477397919	1000	142000	2595.752757343227	2433.495748159034	142	142000
141	863.0925092697144	1000	143000	2595.752757343227	2384.6386140384607	143	143000
142	869.1633899211884	1000	144000	2595.752757343227	2461.6323161916357	144	144000
143	875.2356667518616	1000	145000	2595.752757343227	1517.1784065494282	145	145000
144	881.3148379325867	1000	146000	2595.752757343227	2506.3604748531375	146	146000
145	887.3766219615936	1000	147000	2595.752757343227	2449.9313380408184	147	147000
146	893.4241237640381	1000	148000	2595.752757343227	2503.9513113476014	148	148000
147	899.4842865467072	1000	149000	2595.752757343227	2588.3838522867436	149	149000
148	905.5635364055634	1000	150000	2595.752757343227	2500.107048989957	150	150000
149	911.6443943977356	1000	151000	2595.752757343227	2361.3879631517966	151	151000
150	917.6920528411865	1000	152000	2595.752757343227	2469.3402270697834	152	152000
151	923.7979006767273	1000	153000	2611.4854738768768	2611.4854738768768	153	153000
152	929.8710851669312	1000	154000	2611.4854738768768	1982.0537015402683	154	154000
153	935.9588634967804	1000	155000	2611.4854738768768	538.6329446404951	155	155000
154	942.0027401447296	1000	156000	2611.4854738768768	2548.1725133528953	156	156000
155	948.0951907634735	1000	157000	2611.4854738768768	575.020912165861	157	157000
156	954.1775979995728	1000	158000	2697.341160649335	2697.341160649335	158	158000
157	960.2677800655365	1000	159000	2786.8985058390545	2786.8985058390545	159	159000
158	966.3026361465454	1000	160000	2810.5917779369734	2810.5917779369734	160	160000
159	972.3800339698792	1000	161000	2810.5917779369734	2695.407531642884	161	161000
160	978.4377279281616	1000	162000	2810.5917779369734	1790.8361132245768	162	162000
161	984.4946682453156	1000	163000	2810.5917779369734	1389.4911649988883	163	163000
162	990.5777540206909	1000	164000	2810.5917779369734	2701.5924282816195	164	164000
163	996.643637418747	1000	165000	2810.5917779369734	2594.483807536852	165	165000
164	1002.7269539833069	1000	166000	2810.5917779369734	2639.5174750212623	166	166000
165	1008.8000314235687	1000	167000	2810.5917779369734	2693.598876978127	167	167000
166	1014.8612396717072	1000	168000	2810.5917779369734	2649.316563419264	168	168000
167	1020.9399111270905	1000	169000	2810.5917779369734	2629.128623470209	169	169000
168	1027.0285170078278	1000	170000	2810.5917779369734	2796.0321170389825	170	170000
169	1033.0980706214905	1000	171000	2810.5917779369734	2643.7797545563085	171	171000
170	1039.1726734638214	1000	172000	2810.5917779369734	2655.4899591178946	172	172000
171	1045.2852656841278	1000	173000	2810.5917779369734	2521.166578000635	173	173000
172	1051.360423564911	1000	174000	2844.8735111489846	2844.8735111489846	174	174000
173	1057.4600574970245	1000	175000	2844.8735111489846	2754.4256844759393	175	175000
174	1063.539564371109	1000	176000	2844.8735111489846	2783.1048547856835	176	176000
175	1069.6199011802673	1000	177000	2844.8735111489846	1080.6327752460124	177	177000
176	1075.6993865966797	1000	178000	2844.8735111489846	2755.861204689901	178	178000
177	1081.748848438263	1000	179000	2844.8735111489846	2765.5658261315634	179	179000
178	1087.8268058300018	1000	180000	2844.8735111489846	2728.5370992100056	180	180000
179	1093.9030723571777	1000	181000	2844.8735111489846	2789.05269212049	181	181000
180	1099.9742350578308	1000	182000	2886.2118555670104	2886.2118555670104	182	182000
181	1106.0523517131805	1000	183000	2886.2118555670104	2115.034856997439	183	183000
182	1112.1448225975037	1000	184000	2886.2118555670104	2581.528045753251	184	184000
183	1118.2169659137726	1000	185000	2886.2118555670104	2696.955102711739	185	185000
184	1124.3123486042023	1000	186000	2943.4881390420433	2943.4881390420433	186	186000
185	1130.379703760147	1000	187000	2943.4881390420433	2924.3141188126046	187	187000
186	1136.448875427246	1000	188000	2969.50350021498	2969.50350021498	188	188000
187	1142.5351333618164	1000	189000	2969.50350021498	2902.6883748573396	189	189000
188	1148.6054019927979	1000	190000	2969.50350021498	2824.4764199823094	190	190000
189	1154.655898809433	1000	191000	2969.50350021498	2815.21785163694	191	191000
190	1160.744520664215	1000	192000	2969.50350021498	2919.9785982738754	192	192000
191	1166.8053288459778	1000	193000	2969.50350021498	2680.984435329615	193	193000
192	1172.9096357822418	1000	194000	2969.50350021498	2926.879908491007	194	194000
193	1178.9809045791626	1000	195000	2969.50350021498	952.8160250153554	195	195000
194	1185.0461943149567	1000	196000	2969.50350021498	2725.6052550326945	196	196000
195	1191.1401071548462	1000	197000	3044.5183934999136	3044.5183934999136	197	197000
196	1197.197210073471	1000	198000	3044.5183934999136	2845.8849747184204	198	198000
197	1203.273593902588	1000	199000	3044.5183934999136	2893.374066395724	199	199000
198	1209.311463356018	1000	200000	3059.536755446963	3059.536755446963	200	200000
199	1215.3860836029053	1000	201000	3059.536755446963	2760.966561382489	201	201000
200	1221.4414281845093	1000	202000	3059.536755446963	2955.840139092424	202	202000
201	1227.5190975666046	1000	203000	3059.536755446963	2855.500709479496	203	203000
202	1233.5817177295685	1000	204000	3059.536755446963	2929.056795010111	204	204000
203	1239.6258182525635	1000	205000	3059.536755446963	2832.9372388635707	205	205000
204	1245.6777589321136	1000	206000	3059.536755446963	3020.4026172169038	206	206000
205	1251.7652928829193	1000	207000	3059.536755446963	2943.324532903537	207	207000
206	1257.8441474437714	1000	208000	3059.536755446963	3052.5017127206847	208	208000
207	1263.9090585708618	1000	209000	3059.536755446963	2806.1989895013025	209	209000
208	1269.9969727993011	1000	210000	3059.536755446963	2793.974663643868	210	210000
209	1276.0717461109161	1000	211000	3059.536755446963	2997.196260569986	211	211000
210	1282.1614589691162	1000	212000	3059.536755446963	1766.9602796171944	212	212000
211	1288.2365770339966	1000	213000	3059.536755446963	2969.823981309816	213	213000
212	1294.3129377365112	1000	214000	3059.536755446963	1846.7412313824238	214	214000
213	1300.3837461471558	1000	215000	3098.111960908847	3098.111960908847	215	215000
214	1306.4319999217987	1000	216000	3098.111960908847	3055.2082294090696	216	216000
215	1312.51948428154	1000	217000	3098.111960908847	2855.4297882863334	217	217000
216	1318.5960764884949	1000	218000	3098.111960908847	2967.5856518104874	218	218000
217	1324.6662104129791	1000	219000	3098.111960908847	2986.379256548365	219	219000
218	1330.7250442504883	1000	220000	3098.111960908847	3016.468923680543	220	220000
219	1336.8133256435394	1000	221000	3098.111960908847	3047.014267057682	221	221000
220	1342.9090514183044	1000	222000	3098.111960908847	1304.7777607521898	222	222000
221	1348.9800832271576	1000	223000	3098.111960908847	2884.018666670548	223	223000
222	1355.08003115654	1000	224000	3125.811504948249	3125.811504948249	224	224000
223	1361.182597398758	1000	225000	3320.1933625892343	3320.1933625892343	225	225000
224	1367.263986825943	1000	226000	3320.1933625892343	782.8211536837422	226	226000
225	1373.3385469913483	1000	227000	3320.1933625892343	1327.1180668194788	227	227000
226	1379.4342215061188	1000	228000	3321.695496009612	3321.695496009612	228	228000
227	1385.5182709693909	1000	229000	3321.695496009612	3018.7825535874827	229	229000
228	1391.6028439998627	1000	230000	3321.695496009612	3129.2080811174615	230	230000
229	1397.702351808548	1000	231000	3321.695496009612	3173.582436725929	231	231000
230	1403.8135402202606	1000	232000	3339.694786770302	3339.694786770302	232	232000
231	1409.8254227638245	1000	233000	3362.673244035613	3362.673244035613	233	233000
232	1415.9269218444824	1000	234000	3362.673244035613	3208.4888655737195	234	234000
233	1422.0181665420532	1000	235000	3362.673244035613	3177.947760074895	235	235000
234	1428.0968613624573	1000	236000	3362.673244035613	3066.261214297326	236	236000
235	1434.1640639305115	1000	237000	3362.673244035613	3132.7770934723944	237	237000
236	1440.226312160492	1000	238000	3362.673244035613	3214.0848411229945	238	238000
237	1446.3001844882965	1000	239000	3420.382285425516	3420.382285425516	239	239000
238	1452.3693251609802	1000	240000	3420.382285425516	3093.6846805842556	240	240000
239	1458.4472374916077	1000	241000	3437.989816358243	3437.989816358243	241	241000
240	1464.51886510849	1000	242000	3437.989816358243	3128.125022586286	242	242000
241	1470.572928905487	1000	243000	3437.989816358243	3163.4032751502064	243	243000
242	1476.6733648777008	1000	244000	3437.989816358243	1811.5779302416108	244	244000
243	1482.7587542533875	1000	245000	3437.989816358243	3150.1767874249936	245	245000
244	1488.8304319381714	1000	246000	3474.151711611852	3474.151711611852	246	246000
245	1494.926434993744	1000	247000	3474.151711611852	3151.9519823727787	247	247000
246	1500.9779086112976	1000	248000	3474.151711611852	3344.716220707498	248	248000
247	1507.042058467865	1000	249000	3474.151711611852	3088.9325044124084	249	249000
248	1513.1236786842346	1000	250000	3474.151711611852	3186.667545676117	250	250000
249	1519.1902284622192	1000	251000	3474.151711611852	3322.737382332169	251	251000
250	1525.267340183258	1000	252000	3474.151711611852	3213.3211056953783	252	252000
251	1531.3440334796906	1000	253000	3474.151711611852	3127.441610297201	253	253000
252	1537.4084613323212	1000	254000	3474.151711611852	3041.6310429698983	254	254000
253	1543.5090844631195	1000	255000	3474.151711611852	3254.798023317211	255	255000
254	1549.5899593830109	1000	256000	3474.151711611852	3154.402351114483	256	256000
255	1555.676210641861	1000	257000	3474.151711611852	3289.6964856074874	257	257000
256	1561.7533934116364	1000	258000	3474.151711611852	3290.7387063035726	258	258000
257	1567.8447380065918	1000	259000	3474.151711611852	3154.363594388361	259	259000
258	1573.9108443260193	1000	260000	3474.151711611852	3399.5083544841254	260	260000
259	1579.9678783416748	1000	261000	3474.151711611852	3226.415777046495	261	261000
260	1586.048795223236	1000	262000	3474.151711611852	3092.0291923936247	262	262000
261	1592.1278355121613	1000	263000	3474.151711611852	3212.346706415451	263	263000
262	1598.1660718917847	1000	264000	3474.151711611852	3232.920198643992	264	264000
263	1604.2558953762054	1000	265000	3484.7573120844895	3484.7573120844895	265	265000
264	1610.2845723628998	1000	266000	3484.7573120844895	3481.2353605874428	266	266000
265	1616.3518130779266	1000	267000	3596.764692876294	3596.764692876294	267	267000
266	1622.4329943656921	1000	268000	3596.764692876294	3346.891983181323	268	268000
267	1628.5262799263	1000	269000	3596.764692876294	3522.473299754648	269	269000
268	1634.5982565879822	1000	270000	3596.764692876294	3432.2674998340926	270	270000
269	1640.6952185630798	1000	271000	3596.764692876294	3426.7237336316216	271	271000
270	1646.7955667972565	1000	272000	3596.764692876294	3529.07419650721	272	272000
271	1652.9037523269653	1000	273000	3596.764692876294	3450.5340465531335	273	273000
272	1658.9505591392517	1000	274000	3596.764692876294	3346.5545436697776	274	274000
273	1665.04949259758	1000	275000	3596.764692876294	3560.2444414746265	275	275000
274	1671.1457784175873	1000	276000	3596.764692876294	3266.5807547550767	276	276000
275	1677.1780757904053	1000	277000	3596.764692876294	3567.8158507997437	277	277000
276	1683.2515664100647	1000	278000	3596.764692876294	3518.236340404702	278	278000
277	1689.3245961666107	1000	279000	3596.764692876294	3571.6604295545253	279	279000
278	1695.4321370124817	1000	280000	3596.764692876294	3319.7678873965538	280	280000
279	1701.477240562439	1000	281000	3596.764692876294	3542.1657795621263	281	281000
280	1707.569355726242	1000	282000	3596.764692876294	3569.20477579583	282	282000
281	1713.6089782714844	1000	283000	3596.764692876294	3529.587838125631	283	283000
282	1719.6746797561646	1000	284000	3596.764692876294	3424.294331228752	284	284000
283	1725.7652473449707	1000	285000	3596.764692876294	3441.0351357541203	285	285000
284	1731.8556957244873	1000	286000	3596.764692876294	3495.0991125609958	286	286000
285	1737.9684207439423	1000	287000	3596.764692876294	3566.74485050425	287	287000
286	1744.0748851299286	1000	288000	3596.764692876294	3454.193922693737	288	288000
287	1750.1479954719543	1000	289000	3596.764692876294	3510.9380461534015	289	289000
288	1756.2454028129578	1000	290000	3596.764692876294	3504.4779869455233	290	290000
289	1762.3556876182556	1000	291000	3596.764692876294	2441.3280828338206	291	291000
290	1768.4395141601562	1000	292000	3596.764692876294	3363.4694762235795	292	292000
291	1774.4855244159698	1000	293000	3596.764692876294	3483.656529090374	293	293000
292	1780.5882427692413	1000	294000	3596.764692876294	694.2629620181831	294	294000
293	1786.661075592041	1000	295000	3596.764692876294	3501.101838530537	295	295000
294	1792.6932997703552	1000	296000	3596.764692876294	3562.818055287404	296	296000
295	1798.7832996845245	1000	297000	3596.764692876294	3524.039111179419	297	297000
296	1804.8561787605286	1000	298000	3596.764692876294	3397.2792605966038	298	298000
297	1810.9535586833954	1000	299000	3596.764692876294	3356.4458766796083	299	299000
298	1817.0281946659088	1000	300000	3596.764692876294	3529.4020152549333	300	300000
299	1823.1233942508698	1000	301000	3651.056546217548	3651.056546217548	301	301000
300	1829.1905057430267	1000	302000	3651.056546217548	3459.4047905334332	302	302000
301	1835.2708640098572	1000	303000	3651.056546217548	3229.428330333519	303	303000
302	1841.3682055473328	1000	304000	3651.056546217548	3183.6279384245663	304	304000
303	1847.4720644950867	1000	305000	3651.056546217548	3390.1211264081066	305	305000
304	1853.5440545082092	1000	306000	3651.056546217548	3530.985964913256	306	306000
305	1859.606838941574	1000	307000	3651.056546217548	3383.9530363713307	307	307000
306	1865.6837933063507	1000	308000	3651.056546217548	3513.589636244415	308	308000
307	1871.7612369060516	1000	309000	3651.056546217548	3467.133728045051	309	309000
308	1877.8228504657745	1000	310000	3651.056546217548	3432.0412237683677	310	310000
309	1883.923110961914	1000	311000	3651.056546217548	3273.3884974826415	311	311000
310	1890.0036108493805	1000	312000	3651.056546217548	1802.8822613412294	312	312000
311	1896.107337474823	1000	313000	3651.056546217548	3556.8257153494023	313	313000
312	1902.2007167339325	1000	314000	3651.056546217548	3290.3279752054505	314	314000
313	1908.2388730049133	1000	315000	3651.056546217548	3514.528946657993	315	315000
314	1914.355188369751	1000	316000	3651.056546217548	3511.027553435043	316	316000
315	1920.4707129001617	1000	317000	3651.056546217548	3630.4938352522745	317	317000
316	1926.5367953777313	1000	318000	3651.056546217548	3481.654371725837	318	318000
317	1932.5970940589905	1000	319000	3732.2502023461284	3732.2502023461284	319	319000
318	1938.6951804161072	1000	320000	3732.2502023461284	3541.236595510574	320	320000
319	1944.7856965065002	1000	321000	3732.2502023461284	3525.059070500424	321	321000
320	1950.8486716747284	1000	322000	3732.2502023461284	3640.7112790735364	322	322000
321	1956.9480066299438	1000	323000	3732.2502023461284	3385.6069731512493	323	323000
322	1963.0526132583618	1000	324000	3732.2502023461284	1100.6038265942377	324	324000
323	1969.1429948806763	1000	325000	3732.2502023461284	3455.1149045719394	325	325000
324	1975.22438955307	1000	326000	3732.2502023461284	3675.136960284969	326	326000
325	1981.3223481178284	1000	327000	3732.2502023461284	3365.6006612018737	327	327000
326	1987.4199829101562	1000	328000	3732.2502023461284	1007.5726173269699	328	328000
327	1993.4844307899475	1000	329000	3732.2502023461284	3715.8394628780443	329	329000
328	1999.5438878536224	1000	330000	3732.2502023461284	1349.2683414753328	330	330000
329	2005.6715831756592	1000	331000	3732.2502023461284	3615.883144960152	331	331000
330	2011.7700798511505	1000	332000	3732.2502023461284	3615.162142909742	332	332000
331	2017.8388793468475	1000	333000	3732.2502023461284	3671.751258260077	333	333000
332	2023.9273254871368	1000	334000	3732.2502023461284	2853.857853987767	334	334000
333	2030.0229699611664	1000	335000	3732.2502023461284	3574.1171468329208	335	335000
334	2036.1098668575287	1000	336000	3732.2502023461284	3669.450380538672	336	336000
335	2042.194853067398	1000	337000	3732.2502023461284	3593.242947107491	337	337000
336	2048.2841868400574	1000	338000	3732.2502023461284	3650.808226353377	338	338000
337	2054.3741393089294	1000	339000	3732.2502023461284	3611.734180620853	339	339000
338	2060.4586782455444	1000	340000	3732.2502023461284	3501.149766696743	340	340000
339	2066.5383365154266	1000	341000	3732.2502023461284	3455.281281619049	341	341000
340	2072.6255118846893	1000	342000	3732.2502023461284	3522.8539948077796	342	342000
341	2078.7086334228516	1000	343000	3882.697822616712	3882.697822616712	343	343000
342	2084.794914007187	1000	344000	3882.697822616712	2665.467172076411	344	344000
343	2090.9087052345276	1000	345000	3882.697822616712	3784.282665525885	345	345000
344	2096.980747461319	1000	346000	3882.697822616712	3650.915413537397	346	346000
345	2103.084316253662	1000	347000	3882.697822616712	3695.5292808643517	347	347000
346	2109.1716656684875	1000	348000	3882.697822616712	3407.6236125397663	348	348000
347	2115.2719020843506	1000	349000	3882.697822616712	3679.370095270773	349	349000
348	2121.3646268844604	1000	350000	3882.697822616712	3571.7772346934694	350	350000
349	2127.463415145874	1000	351000	3882.697822616712	3698.784260035624	351	351000
350	2133.567172765732	1000	352000	3882.697822616712	3837.527745664775	352	352000
351	2139.6569635868073	1000	353000	3956.370668063174	3956.370668063174	353	353000
352	2145.733338832855	1000	354000	3956.370668063174	3620.9186084340113	354	354000
353	2151.7978689670563	1000	355000	3956.370668063174	3857.727185129079	355	355000
354	2157.886513233185	1000	356000	3956.370668063174	3819.5739685997733	356	356000
355	2163.9705448150635	1000	357000	3956.370668063174	3482.938956849725	357	357000
356	2170.0577030181885	1000	358000	3956.370668063174	3691.7124608893278	358	358000
357	2176.164831161499	1000	359000	3956.370668063174	3646.7754491701758	359	359000
358	2182.247218132019	1000	360000	3956.370668063174	3574.315892571301	360	360000
359	2188.363161802292	1000	361000	3956.370668063174	2112.2240782978024	361	361000
360	2194.4515278339386	1000	362000	3956.370668063174	3683.068746746405	362	362000
361	2200.5402739048004	1000	363000	3956.370668063174	3504.6177044971146	363	363000
