Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
71	561.6805462837219	1000	73000	683.9270095319864	239.14226416692378	173	73000
72	569.4300224781036	1000	74000	683.9270095319864	209.37505889946135	174	74000
73	577.2502610683441	1000	75000	832.9565622298949	832.9565622298949	175	75000
74	585.063559293747	1000	76000	832.9565622298949	220.07362275106408	176	76000
75	592.8057107925415	1000	77000	832.9565622298949	71.1969801083396	179	77000
76	600.6316487789154	1000	78000	832.9565622298949	213.06889584940603	180	78000
77	608.4310491085052	1000	79000	832.9565622298949	491.71142184749175	181	79000
78	616.1944353580475	1000	80000	832.9565622298949	71.61895482228623	183	80000
79	624.0329723358154	1000	81000	832.9565622298949	696.8077647269381	184	81000
80	631.8474247455597	1000	82000	832.9565622298949	51.68856181579756	187	82000
81	639.6785280704498	1000	83000	832.9565622298949	191.40292471344543	190	83000
82	647.4449491500854	1000	84000	832.9565622298949	38.34308808567303	191	84000
83	655.2176475524902	1000	85000	832.9565622298949	192.26993746870437	192	85000
84	663.0647141933441	1000	86000	832.9565622298949	295.6466957180416	193	86000
85	670.902400970459	1000	87000	832.9565622298949	312.9626212473975	194	87000
86	678.6820333003998	1000	88000	832.9565622298949	74.98203726824966	196	88000
87	686.5170845985413	1000	89000	832.9565622298949	197.5466861078093	197	89000
88	694.3529102802277	1000	90000	832.9565622298949	303.143277373768	204	90000
89	702.0995140075684	1000	91000	832.9565622298949	681.5314962595679	205	91000
90	709.8483226299286	1000	92000	832.9565622298949	38.492260390942945	207	92000
91	717.6940984725952	1000	93000	832.9565622298949	164.05806760670538	209	93000
92	725.5047874450684	1000	94000	832.9565622298949	270.4896333296599	210	94000
93	733.298718214035	1000	95000	832.9565622298949	327.9126867447129	217	95000
94	741.0786492824554	1000	96000	832.9565622298949	303.40818755518825	218	96000
95	748.912219285965	1000	97000	832.9565622298949	12.617239150411999	219	97000
96	756.7184903621674	1000	98000	832.9565622298949	40.06354320665389	222	98000
97	764.5750272274017	1000	99000	832.9565622298949	83.42456339158842	224	99000
98	772.3187987804413	1000	100000	832.9565622298949	300.1077162642331	225	100000
99	780.1278023719788	1000	101000	832.9565622298949	296.4682998414901	228	101000
100	787.9016580581665	1000	102000	832.9565622298949	424.2997821333049	230	102000
101	795.6800496578217	1000	103000	832.9565622298949	248.41451509008706	232	103000
102	803.5114991664886	1000	104000	832.9565622298949	172.85789261951896	234	104000
103	811.2461802959442	1000	105000	832.9565622298949	211.33945781314964	235	105000
104	819.0436789989471	1000	106000	832.9565622298949	-9.912389974822474	239	106000
105	826.8716840744019	1000	107000	832.9565622298949	220.89159927421133	240	107000
106	834.6831192970276	1000	108000	832.9565622298949	186.48270584154537	241	108000
107	842.5111598968506	1000	109000	832.9565622298949	222.36626776533785	242	109000
108	850.3285703659058	1000	110000	832.9565622298949	462.9037344844563	243	110000
109	858.1537294387817	1000	111000	832.9565622298949	226.88325589633408	249	111000
110	865.9494369029999	1000	112000	832.9565622298949	90.65444655621238	250	112000
111	873.831978559494	1000	113000	832.9565622298949	386.8917070319933	251	113000
112	881.6733396053314	1000	114000	832.9565622298949	377.61386082094384	253	114000
113	889.4656548500061	1000	115000	832.9565622298949	521.5414938127644	254	115000
114	897.2839541435242	1000	116000	832.9565622298949	583.4436848677127	256	116000
115	905.1229038238525	1000	117000	832.9565622298949	543.7436326965868	257	117000
116	912.9717411994934	1000	118000	832.9565622298949	216.00439424646473	258	118000
117	920.7601273059845	1000	119000	832.9565622298949	27.094299181301643	259	119000
118	928.5693664550781	1000	120000	832.9565622298949	110.38236365357699	261	120000
119	936.3972392082214	1000	121000	832.9565622298949	406.2605719897713	264	121000
120	944.1697809696198	1000	122000	832.9565622298949	357.66960303206355	265	122000
121	952.022890329361	1000	123000	832.9565622298949	188.19344951166326	266	123000
122	959.8255636692047	1000	124000	832.9565622298949	164.71764243088586	268	124000
123	967.670933008194	1000	125000	832.9565622298949	131.836025763663	269	125000
124	975.4894778728485	1000	126000	832.9565622298949	301.14718824587334	270	126000
125	983.3399593830109	1000	127000	832.9565622298949	179.34166285621555	271	127000
126	991.0913989543915	1000	128000	832.9565622298949	158.0940177965186	272	128000
127	998.8593256473541	1000	129000	832.9565622298949	231.37551930901148	273	129000
128	1006.6133527755737	1000	130000	832.9565622298949	778.2003597605559	274	130000
129	1014.4183831214905	1000	131000	832.9565622298949	614.4540361115438	275	131000
130	1022.2068967819214	1000	132000	832.9565622298949	209.70434855272487	277	132000
131	1030.060396194458	1000	133000	832.9565622298949	501.5575320800858	279	133000
132	1037.8638751506805	1000	134000	1003.1321096132269	1003.1321096132269	280	134000
133	1045.6669118404388	1000	135000	1003.1321096132269	330.7081340815823	281	135000
134	1053.481863975525	1000	136000	1003.1321096132269	257.18971707179594	282	136000
135	1061.3201141357422	1000	137000	1003.1321096132269	592.3761933095439	283	137000
136	1069.146562576294	1000	138000	1003.1321096132269	534.2932020758254	284	138000
137	1077.0248701572418	1000	139000	1003.1321096132269	39.54596776750621	287	139000
138	1084.7935981750488	1000	140000	1003.1321096132269	395.08957346006065	288	140000
139	1092.603140592575	1000	141000	1003.1321096132269	567.9859224266555	291	141000
140	1100.4457986354828	1000	142000	1029.9561295221622	1029.9561295221622	292	142000
141	1108.2648465633392	1000	143000	1029.9561295221622	849.4630726107965	293	143000
142	1115.9239249229431	1000	144000	1029.9561295221622	381.61927771953896	294	144000
143	1123.79412317276	1000	145000	1029.9561295221622	601.1098406488526	295	145000
144	1131.5464494228363	1000	146000	1281.7282026669025	1281.7282026669025	296	146000
145	1139.3975265026093	1000	147000	1281.7282026669025	367.4908741869923	297	147000
146	1147.2143976688385	1000	148000	1281.7282026669025	10.549692814889651	303	148000
147	1155.0797169208527	1000	149000	1281.7282026669025	349.1525659964498	305	149000
148	1162.8561069965363	1000	150000	1281.7282026669025	180.15905357929526	306	150000
149	1170.6880085468292	1000	151000	1281.7282026669025	772.9155790389533	308	151000
150	1178.5256309509277	1000	152000	1281.7282026669025	303.770568665236	309	152000
151	1186.3903770446777	1000	153000	1281.7282026669025	274.539455534614	310	153000
152	1194.2096648216248	1000	154000	1281.7282026669025	560.0284144248134	311	154000
153	1201.8726377487183	1000	155000	1281.7282026669025	279.99171315588455	312	155000
154	1209.6580038070679	1000	156000	1281.7282026669025	624.9495820389918	313	156000
155	1217.4919333457947	1000	157000	1281.7282026669025	279.0404630524999	314	157000
156	1225.3260622024536	1000	158000	1281.7282026669025	247.89261095267466	316	158000
157	1233.080516576767	1000	159000	1281.7282026669025	195.94378829826778	317	159000
158	1240.9311847686768	1000	160000	1281.7282026669025	144.31816790113035	318	160000
159	1248.784337759018	1000	161000	1281.7282026669025	192.64937133721241	320	161000
160	1256.5997972488403	1000	162000	1639.2887297953084	1639.2887297953084	321	162000
161	1264.4479880332947	1000	163000	1639.2887297953084	160.2285858395399	322	163000
162	1272.2081513404846	1000	164000	1639.2887297953084	195.72677636795194	323	164000
163	1280.032301902771	1000	165000	1639.2887297953084	179.913528051917	324	165000
164	1287.9119288921356	1000	166000	1639.2887297953084	312.1873268038513	325	166000
165	1295.7281749248505	1000	167000	1639.2887297953084	285.14384431721123	326	167000
166	1303.5094556808472	1000	168000	1639.2887297953084	44.983458527265114	328	168000
167	1311.3530521392822	1000	169000	1639.2887297953084	100.62452791465353	330	169000
168	1319.144377231598	1000	170000	1639.2887297953084	395.42394870982764	331	170000
169	1327.0109980106354	1000	171000	1639.2887297953084	354.7273937611564	334	171000
170	1334.8151149749756	1000	172000	1639.2887297953084	68.31306280866013	336	172000
171	1342.6589148044586	1000	173000	1639.2887297953084	232.71882999666175	337	173000
172	1350.5015125274658	1000	174000	1639.2887297953084	387.76151303758314	338	174000
173	1358.326907634735	1000	175000	1639.2887297953084	477.8168594098052	339	175000
174	1366.1874721050262	1000	176000	1639.2887297953084	658.4233751657307	340	176000
175	1373.9685018062592	1000	177000	1639.2887297953084	76.98017630125935	341	177000
176	1381.7383527755737	1000	178000	1639.2887297953084	1286.2566479019824	342	178000
177	1389.4952309131622	1000	179000	1639.2887297953084	58.48929044437381	344	179000
178	1397.3763208389282	1000	180000	1639.2887297953084	507.0008842693262	345	180000
179	1405.184180021286	1000	181000	1639.2887297953084	160.9405297520963	346	181000
180	1412.9805104732513	1000	182000	1639.2887297953084	332.6652908900891	347	182000
181	1420.806712627411	1000	183000	1639.2887297953084	268.50056558933346	349	183000
182	1428.6460218429565	1000	184000	1639.2887297953084	435.6305828614197	350	184000
183	1436.4835147857666	1000	185000	1639.2887297953084	24.51824673673592	352	185000
184	1444.2632367610931	1000	186000	1639.2887297953084	630.6088532773779	353	186000
185	1452.114292383194	1000	187000	1639.2887297953084	305.344883395288	354	187000
186	1459.932315826416	1000	188000	1639.2887297953084	258.34430553032536	357	188000
187	1467.7503983974457	1000	189000	1639.2887297953084	445.3776787598597	358	189000
188	1475.5077846050262	1000	190000	1639.2887297953084	125.03577586842289	359	190000
189	1483.3557784557343	1000	191000	1639.2887297953084	180.0228389390884	361	191000
190	1491.2166409492493	1000	192000	1639.2887297953084	919.9332030253046	362	192000
191	1499.0257697105408	1000	193000	1639.2887297953084	457.7367284870858	363	193000
192	1506.824877023697	1000	194000	1639.2887297953084	216.5682404971559	364	194000
193	1514.6513719558716	1000	195000	1639.2887297953084	974.8036518881617	366	195000
194	1522.50559258461	1000	196000	1639.2887297953084	361.95260862646387	367	196000
195	1530.2716090679169	1000	197000	1639.2887297953084	1086.647416680358	368	197000
196	1538.161948442459	1000	198000	1639.2887297953084	661.0665590591083	369	198000
197	1545.9995064735413	1000	199000	1639.2887297953084	362.5007705593889	370	199000
198	1553.8571186065674	1000	200000	1639.2887297953084	168.58400925905605	371	200000
199	1561.7051775455475	1000	201000	1639.2887297953084	166.4812610775708	372	201000
200	1569.54025888443	1000	202000	1639.2887297953084	453.7012267942521	373	202000
201	1577.3793392181396	1000	203000	1639.2887297953084	324.7205053718304	374	203000
202	1585.2098834514618	1000	204000	1639.2887297953084	277.5425269716395	375	204000
203	1593.097069978714	1000	205000	1639.2887297953084	566.2547651829763	376	205000
204	1600.8493375778198	1000	206000	1639.2887297953084	277.36474663951077	377	206000
205	1608.5625705718994	1000	207000	1639.2887297953084	257.5936850376761	379	207000
206	1616.384541273117	1000	208000	1639.2887297953084	219.51074263021002	380	208000
207	1624.254604101181	1000	209000	1639.2887297953084	244.6960367335416	381	209000
208	1632.1153771877289	1000	210000	1639.2887297953084	94.79904046530912	385	210000
209	1639.9648985862732	1000	211000	1639.2887297953084	641.576128917435	386	211000
210	1647.7573671340942	1000	212000	1639.2887297953084	102.51357411592696	388	212000
211	1655.5913846492767	1000	213000	1639.2887297953084	16.375787638913284	390	213000
212	1663.38618683815	1000	214000	1639.2887297953084	231.4288165312192	391	214000
213	1671.170582294464	1000	215000	1639.2887297953084	912.0955893660762	392	215000
214	1678.9590656757355	1000	216000	1639.2887297953084	189.91852622089493	395	216000
215	1686.7761600017548	1000	217000	1639.2887297953084	106.90350051961424	396	217000
216	1694.6704370975494	1000	218000	1639.2887297953084	255.86679525455432	397	218000
217	1702.5060939788818	1000	219000	1639.2887297953084	416.5832028017422	398	219000
218	1710.3352544307709	1000	220000	1639.2887297953084	124.33327891103147	400	220000
219	1718.1053442955017	1000	221000	1639.2887297953084	1578.8016516494754	401	221000
220	1725.951743364334	1000	222000	1639.2887297953084	1591.64571040082	402	222000
221	1733.8172590732574	1000	223000	1639.2887297953084	480.87798744277103	403	223000
222	1741.666110277176	1000	224000	1639.2887297953084	27.17584328245641	407	224000
223	1749.5272424221039	1000	225000	1639.2887297953084	509.8188365871226	408	225000
224	1757.3003737926483	1000	226000	1639.2887297953084	736.9598393618886	409	226000
225	1765.0261297225952	1000	227000	1639.2887297953084	960.6170009510853	411	227000
226	1772.818796157837	1000	228000	1639.2887297953084	980.5031555016085	412	228000
227	1780.6498000621796	1000	229000	1639.2887297953084	313.11628654564555	413	229000
228	1788.5461966991425	1000	230000	1639.2887297953084	390.2195140850108	414	230000
229	1796.2978992462158	1000	231000	1639.2887297953084	948.9967170728337	415	231000
230	1804.1406059265137	1000	232000	1639.2887297953084	152.62019069112753	418	232000
231	1811.9455254077911	1000	233000	1639.2887297953084	81.03766229386424	419	233000
232	1819.8057916164398	1000	234000	1639.2887297953084	139.3128371010743	421	234000
233	1827.6154272556305	1000	235000	1672.0693263983062	1672.0693263983062	422	235000
234	1835.4602794647217	1000	236000	1672.0693263983062	433.23034864950444	424	236000
235	1843.2771968841553	1000	237000	1672.0693263983062	1522.4016449518572	425	237000
236	1851.1008169651031	1000	238000	1672.0693263983062	332.77172758604956	426	238000
237	1858.88662981987	1000	239000	1672.0693263983062	142.51437087031582	427	239000
238	1866.646584033966	1000	240000	1672.0693263983062	417.3993686441194	430	240000
239	1874.4455881118774	1000	241000	1672.0693263983062	176.84563758140453	431	241000
240	1882.1623301506042	1000	242000	1672.0693263983062	589.7953417808202	432	242000
241	1889.9048528671265	1000	243000	1672.0693263983062	335.4131404111239	433	243000
242	1897.6931715011597	1000	244000	1672.0693263983062	1658.3804644712634	434	244000
243	1905.5010669231415	1000	245000	1672.0693263983062	575.023645984728	435	245000
244	1913.2576048374176	1000	246000	1672.0693263983062	1244.0030595122603	436	246000
245	1921.0721576213837	1000	247000	1672.0693263983062	92.70486804876984	439	247000
246	1928.8808007240295	1000	248000	1672.0693263983062	345.26051514647145	441	248000
247	1936.7337410449982	1000	249000	1672.0693263983062	631.9781783035075	442	249000
248	1944.5980625152588	1000	250000	1672.0693263983062	488.7321014482482	443	250000
249	1952.4337198734283	1000	251000	1672.0693263983062	264.26454743871625	445	251000
250	1960.234292268753	1000	252000	1672.0693263983062	436.7170522532474	447	252000
251	1968.083419084549	1000	253000	1672.0693263983062	569.9501548903744	449	253000
252	1975.8930854797363	1000	254000	1672.0693263983062	947.8884887953259	450	254000
253	1983.6689393520355	1000	255000	1672.0693263983062	1163.495136495193	451	255000
254	1991.4421722888947	1000	256000	1672.0693263983062	581.0108924719598	453	256000
255	1999.2971365451813	1000	257000	1672.0693263983062	155.47025626684243	456	257000
256	2007.0674786567688	1000	258000	1672.0693263983062	1603.0322023097942	457	258000
257	2014.876808166504	1000	259000	1672.0693263983062	1367.8797026636366	458	259000
258	2022.7102105617523	1000	260000	1672.0693263983062	428.5116387965707	460	260000
259	2030.516963005066	1000	261000	1672.0693263983062	444.142164363479	461	261000
260	2038.2968068122864	1000	262000	1672.0693263983062	973.1034921049898	463	262000
261	2046.0884165763855	1000	263000	1672.0693263983062	1476.6485919629476	464	263000
262	2053.9337904453278	1000	264000	1672.0693263983062	969.1912289121458	465	264000
263	2061.681031703949	1000	265000	1672.0693263983062	825.0382815206441	466	265000
264	2069.47895860672	1000	266000	1672.0693263983062	16.50185249841594	468	266000
265	2077.211483478546	1000	267000	1996.2165395812121	1996.2165395812121	469	267000
266	2084.996766805649	1000	268000	1996.2165395812121	1182.5269561304576	470	268000
267	2092.862790822983	1000	269000	1996.2165395812121	265.55074638179315	471	269000
268	2100.7157995700836	1000	270000	1996.2165395812121	316.16981312702956	472	270000
269	2108.526661157608	1000	271000	1996.2165395812121	511.98463781627925	473	271000
270	2116.283037662506	1000	272000	1996.2165395812121	258.26228619922205	474	272000
271	2124.0681295394897	1000	273000	1996.2165395812121	163.23522036834024	476	273000
272	2131.9110193252563	1000	274000	1996.2165395812121	1444.962493639569	477	274000
273	2139.7598118782043	1000	275000	1996.2165395812121	468.50706192350464	478	275000
274	2147.605097770691	1000	276000	1996.2165395812121	226.64489193827185	480	276000
275	2155.404774427414	1000	277000	1996.2165395812121	126.12086464210779	482	277000
276	2163.238501548767	1000	278000	1996.2165395812121	1782.344754800043	483	278000
277	2171.07915186882	1000	279000	1996.2165395812121	66.90929540202045	486	279000
278	2178.8938643932343	1000	280000	1996.2165395812121	268.478099925558	488	280000
279	2186.8036370277405	1000	281000	1996.2165395812121	282.0194048757256	490	281000
280	2194.630178451538	1000	282000	1996.2165395812121	112.59993348023029	492	282000
281	2202.466283082962	1000	283000	1996.2165395812121	1949.0518869466107	493	283000
282	2210.2782847881317	1000	284000	1996.2165395812121	190.17866770405442	494	284000
283	2218.148485183716	1000	285000	1996.2165395812121	356.48197472713696	496	285000
284	2225.946575164795	1000	286000	1996.2165395812121	475.4748366263031	499	286000
285	2233.7748703956604	1000	287000	1996.2165395812121	520.0607113961833	500	287000
286	2241.649906396866	1000	288000	1996.2165395812121	285.5421617142182	501	288000
287	2249.4988117218018	1000	289000	1996.2165395812121	229.01750320552645	504	289000
288	2257.3557147979736	1000	290000	1996.2165395812121	156.49669171970027	506	290000
289	2265.1520738601685	1000	291000	1996.2165395812121	161.06599666822518	510	291000
290	2273.022644519806	1000	292000	1996.2165395812121	1031.6344969724341	511	292000
291	2280.839899778366	1000	293000	1996.2165395812121	54.39129892234589	515	293000
292	2288.59130859375	1000	294000	1996.2165395812121	433.4574796721893	517	294000
293	2296.421491622925	1000	295000	1996.2165395812121	1354.134177126431	518	295000
294	2304.246229171753	1000	296000	1996.2165395812121	167.0438661575246	520	296000
295	2312.081885576248	1000	297000	1996.2165395812121	195.16984375674565	521	297000
296	2319.9331262111664	1000	298000	1996.2165395812121	513.1630109833088	522	298000
297	2327.7933304309845	1000	299000	1996.2165395812121	692.1506432739559	524	299000
298	2335.596881866455	1000	300000	1996.2165395812121	652.623658577446	525	300000
299	2343.3979461193085	1000	301000	1996.2165395812121	326.13089167576584	526	301000
300	2351.1232368946075	1000	302000	1996.2165395812121	321.0833516372443	527	302000
301	2358.939337491989	1000	303000	1996.2165395812121	1127.259526326348	529	303000
302	2366.765555381775	1000	304000	2011.1335342484335	2011.1335342484335	530	304000
303	2374.592962026596	1000	305000	2011.1335342484335	347.3767587500976	531	305000
304	2382.3332176208496	1000	306000	2011.1335342484335	1060.1022871510677	533	306000
305	2390.2112441062927	1000	307000	2011.1335342484335	439.7681748427424	534	307000
306	2397.9534108638763	1000	308000	2011.1335342484335	1008.4753382839938	536	308000
307	2405.786819458008	1000	309000	2011.1335342484335	383.2901708925821	538	309000
308	2413.6328978538513	1000	310000	2011.1335342484335	836.7280821368543	539	310000
309	2421.497497320175	1000	311000	2011.1335342484335	32.37582919960852	541	311000
310	2429.2619948387146	1000	312000	2112.390742726474	581.084777177077	544	312000
311	2437.0831863880157	1000	313000	2160.9299710849177	2160.9299710849177	545	313000
312	2444.889229297638	1000	314000	2160.9299710849177	1945.6607507727565	546	314000
313	2452.7119793891907	1000	315000	2160.9299710849177	1089.0238222043447	548	315000
314	2460.568742752075	1000	316000	2160.9299710849177	1444.5648775068005	549	316000
315	2468.36465549469	1000	317000	2160.9299710849177	101.944258021493	552	317000
316	2476.1778411865234	1000	318000	2160.9299710849177	2023.9083285924078	553	318000
317	2483.9808185100555	1000	319000	2160.9299710849177	573.7374026331054	554	319000
318	2491.6916060447693	1000	320000	2160.9299710849177	40.174274188296295	556	320000
319	2499.471077442169	1000	321000	2160.9299710849177	684.7000403805779	558	321000
320	2507.31179189682	1000	322000	2160.9299710849177	772.7213721799351	559	322000
321	2515.0901489257812	1000	323000	2160.9299710849177	843.3270850577055	561	323000
322	2522.9404532909393	1000	324000	2160.9299710849177	465.22083583457703	563	324000
323	2530.777586221695	1000	325000	2160.9299710849177	382.25955559223894	564	325000
324	2538.5799045562744	1000	326000	2160.9299710849177	126.78721520944586	566	326000
325	2546.4482135772705	1000	327000	2160.9299710849177	687.8611666163825	567	327000
326	2554.2087786197662	1000	328000	2160.9299710849177	485.8267524712612	568	328000
327	2561.988128185272	1000	329000	2160.9299710849177	200.7382900623667	570	329000
328	2569.821223258972	1000	330000	2160.9299710849177	1725.2447130870773	571	330000
329	2577.620348930359	1000	331000	2160.9299710849177	958.1052729460052	574	331000
330	2585.2344539165497	1000	332000	2160.9299710849177	1899.7588065113537	575	332000
331	2592.430284500122	1000	333000	2160.9299710849177	859.2576107553649	576	333000
332	2599.5586462020874	1000	334000	2160.9299710849177	1222.3970298515183	578	334000
333	2606.8567593097687	1000	335000	2160.9299710849177	711.9016491943937	581	335000
334	2613.9958629608154	1000	336000	2160.9299710849177	1469.87703886924	582	336000
335	2621.2734653949738	1000	337000	2160.9299710849177	1158.2261422839947	583	337000
336	2628.592924118042	1000	338000	2160.9299710849177	846.0924110526124	585	338000
337	2635.677371263504	1000	339000	2160.9299710849177	237.04688605955704	586	339000
338	2642.997145175934	1000	340000	2276.4070333572804	425.00899513896724	589	340000
339	2650.2444183826447	1000	341000	2276.4070333572804	962.8444017972174	591	341000
340	2657.3875641822815	1000	342000	2276.4070333572804	535.9556452167191	592	342000
341	2664.55016541481	1000	343000	2276.4070333572804	996.0279480263792	593	343000
342	2671.736748933792	1000	344000	2276.4070333572804	102.78083546879807	595	344000
343	2679.0228142738342	1000	345000	2276.4070333572804	380.3072993505141	596	345000
344	2686.2069602012634	1000	346000	2276.4070333572804	26.140457739085782	598	346000
345	2693.3746104240417	1000	347000	2276.4070333572804	424.9791447247578	602	347000
346	2700.5148980617523	1000	348000	2276.4070333572804	296.4542231798556	604	348000
347	2707.7565524578094	1000	349000	2276.4070333572804	80.6587609653052	606	349000
348	2714.9807176589966	1000	350000	2276.4070333572804	212.402531401697	607	350000
349	2722.1090564727783	1000	351000	2276.4070333572804	1873.1639814957787	608	351000
350	2729.4004426002502	1000	352000	2276.4070333572804	233.27715126400201	611	352000
351	2736.6017277240753	1000	353000	2276.4070333572804	322.3457155452431	613	353000
352	2743.8650453090668	1000	354000	2276.4070333572804	486.7997275708133	614	354000
353	2751.111171245575	1000	355000	2276.4070333572804	1974.9671937574612	615	355000
354	2758.2306575775146	1000	356000	2276.4070333572804	960.0104488111297	616	356000
355	2765.2987349033356	1000	357000	2276.4070333572804	399.8031067626888	617	357000
356	2772.421053171158	1000	358000	2276.4070333572804	1027.1325497855316	620	358000
357	2779.7087597846985	1000	359000	2276.4070333572804	391.3016210019596	622	359000
358	2786.8195650577545	1000	360000	2276.4070333572804	1058.8980863572604	623	360000
359	2794.0538930892944	1000	361000	2276.4070333572804	160.42025667363518	625	361000
360	2801.2816162109375	1000	362000	2276.4070333572804	2040.1895476651614	626	362000
361	2808.4256336688995	1000	363000	2276.4070333572804	616.9434285658032	628	363000
362	2815.6537590026855	1000	364000	2276.4070333572804	122.96895696607149	632	364000
363	2822.764451265335	1000	365000	2276.4070333572804	1982.8853769783352	633	365000
