Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
959.2003765106201	59	79.02635	23.750193	127.80971	-25.386568	151.0	0.0	30049	1802940
975.100236415863	60	93.845474	20.773115	136.0775	-28.346752	151.0	0.0	30049	1832989
990.9634976387024	61	100.34695	20.861895	150.58176	24.399422	151.0	0.0	30049	1863038
1006.8689436912537	62	111.660095	21.21893	155.14969	31.530901	151.0	0.0	30049	1893087
1022.6812443733215	63	101.425896	28.212458	150.97935	-3.9563415	151.0	0.0	30049	1923136
1038.5940380096436	64	95.8878	34.461803	143.07999	-14.1935215	151.0	0.0	30049	1953185
1054.5116910934448	65	114.00638	19.979006	155.59592	6.1348457	151.0	0.0	30049	1983234
1070.4708487987518	66	110.64998	20.035282	151.55984	-1.6759796	151.0	0.0	30049	2013283
1086.2592570781708	67	100.40635	21.39612	144.8935	14.378603	151.0	0.0	30049	2043332
1102.0734946727753	68	96.50104	21.098385	143.82037	0.96522903	151.0	0.0	30049	2073381
1118.0576281547546	69	109.398636	19.975058	161.24966	15.357172	151.0	0.0	30049	2103430
1134.0367572307587	70	123.72906	16.720596	163.36644	59.193	151.0	0.0	30049	2133479
1149.8242993354797	71	123.57452	18.07527	160.29303	30.79562	151.0	0.0	30049	2163528
1165.5642266273499	72	125.97409	14.6496105	166.84157	59.74817	151.0	0.0	30049	2193577
1181.4278745651245	73	116.90902	16.586037	152.07816	75.0811	151.0	0.0	30049	2223626
1197.318947315216	74	77.76961	26.102684	128.68832	-27.284536	151.0	0.0	30049	2253675
1213.0739188194275	75	55.337723	33.328175	133.10797	-45.990204	151.0	0.0	30049	2283724
1228.9507913589478	76	93.605446	27.899572	149.91518	2.1875467	151.0	0.0	30049	2313773
1244.7746069431305	77	126.65199	19.95514	168.61493	1.5968914	151.0	0.0	30049	2343822
1260.5943932533264	78	104.21936	42.2229	155.92569	-17.715208	151.0	0.0	30049	2373871
1276.5827629566193	79	98.004456	37.162117	148.85957	-23.918116	151.0	0.0	30049	2403920
1292.4982171058655	80	116.513466	16.361269	151.2817	-0.13403463	151.0	0.0	30049	2433969
1308.3841683864594	81	114.55657	16.150911	142.84528	-14.361941	151.0	0.0	30049	2464018
1324.1616151332855	82	100.66022	21.071447	153.16585	11.162788	151.0	0.0	30049	2494067
1339.9555366039276	83	89.62352	24.963184	161.71664	-5.566409	151.0	0.0	30049	2524116
1355.891855955124	84	102.37626	28.353844	182.33278	-0.6179218	151.0	0.0	30049	2554165
1371.8171408176422	85	121.90496	27.208748	183.24081	16.348305	151.0	0.0	30049	2584214
1387.6912603378296	86	129.68506	25.599367	215.49393	15.045799	151.0	0.0	30049	2614263
1403.5170888900757	87	132.31859	21.623964	195.0254	8.079556	151.0	0.0	30049	2644312
1419.281492471695	88	136.34393	19.887424	177.64572	-4.954607	151.0	0.0	30049	2674361
1435.0388474464417	89	125.145966	32.923115	176.93332	6.981987	151.0	0.0	30049	2704410
1450.8275256156921	90	93.547485	53.513947	171.89215	-12.8406315	151.0	0.0	30049	2734459
1466.667317867279	91	87.43911	55.355328	168.00603	-14.534192	151.0	0.0	30049	2764508
1482.5211696624756	92	107.179474	35.367924	148.28717	-20.260063	151.0	0.0	30049	2794557
1498.3467149734497	93	120.85563	14.496029	154.3172	41.920074	151.0	0.0	30049	2824606
1514.2552995681763	94	131.43758	24.677511	175.72658	-32.211243	151.0	0.0	30049	2854655
1530.2360150814056	95	117.95949	28.321371	169.97081	-2.626969	151.0	0.0	30049	2884704
1546.0314021110535	96	119.52347	31.00137	173.69704	-8.02839	151.0	0.0	30049	2914753
1561.7607431411743	97	130.14633	24.58457	175.28383	4.8210945	151.0	0.0	30049	2944802
1577.5768029689789	98	133.3314	22.985844	183.94992	43.959106	151.0	0.0	30049	2974851
1593.119758605957	99	129.19574	18.992495	182.25137	52.484978	151.0	0.0	30049	3004900
