Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
454.15579295158386	0	-173.9057106438282	-9.590509256065504	67.79264801692646	-38.308317870972864	-413.7258461119329	20.0	0.0	1035	10035	-166.0974056438124	-8.206724432533031
1097.278487443924	1	-169.37025556691873	-9.217694247996416	63.45100619162456	-40.20708628244131	-352.54963070477606	20.0	0.0	1035	20070	-185.69833831176612	-10.325961374906333
1733.7616572380066	2	-161.07371224401302	-8.74438528847626	64.58181845253281	-29.542403649149822	-404.82972047524044	20.0	0.0	1035	30105	-172.34354186979152	-8.900382913369468
2371.4474902153015	3	-169.1923090859555	-8.972671210779549	68.22512633268119	-35.33681827114974	-365.5234198072965	20.0	0.0	1035	40140	-156.3565808131095	-8.268836207906492
2970.782278060913	4	-168.03517474821695	-9.104534090389992	68.01332170797068	-35.80252895993913	-406.80763802161994	20.0	0.0	1035	50175	-172.9032871937538	-9.022395258022968
3524.5262496471405	5	-170.02076209671245	-8.779363240380885	63.82623908692136	-32.68875231289566	-371.62966981418407	20.0	0.0	1035	60210	-155.94370625355498	-7.858107960821501
3906.334871530533	6	-161.1128047300168	-8.43761670590696	65.20243291281632	-26.752202343576002	-329.86785505594327	20.0	0.0	1035	70245	-149.69772651337303	-7.923404142681367
4288.32038807869	7	-163.34194658334857	-8.17007229905408	58.917507688336975	-26.244999206163985	-352.6500618173051	20.0	0.0	1035	80280	-158.72121718324905	-7.678109583796662
4669.950892925262	8	-153.13123355345223	-7.590354266904529	59.68436235917304	-30.46927722894166	-316.6674473783768	20.0	0.0	1035	90315	-177.17081060558	-9.205717243115151
5051.690879106522	9	-163.48146353112216	-8.064878421535774	62.695219110233324	-31.359158794613148	-371.1087289321723	20.0	0.0	1035	100350	-140.54281400783427	-6.739111455159392
5433.125191688538	10	-150.7859817837348	-7.33093547671302	61.063332096188006	-29.390314344537185	-348.5905717754377	20.0	0.0	1035	110385	-158.4887156571138	-7.751206322367261
5814.966378927231	11	-156.17132163878895	-7.412806209337706	61.49273103754183	-27.994879791003854	-341.10013031259393	20.0	0.0	1035	120420	-167.22612640751035	-8.12402256137713
6197.54122877121	12	-151.64156243088527	-7.314365570428061	65.99802976832248	-29.25455507236016	-388.3318707323015	20.0	0.0	1035	130455	-162.73378462084756	-7.858767419306856
6578.518609046936	13	-155.00156551838538	-7.469385000039483	62.17716247849115	-25.04372862238525	-344.65695265621116	20.0	0.0	1035	140490	-154.23346803499743	-7.399647364279696
6960.789471387863	14	-149.1820450515806	-6.998657740523156	67.50070564332292	-21.841375264347374	-396.24720094533177	20.0	0.0	1035	150525	-140.79871831369476	-6.421885025630834
7342.134996891022	15	-145.09264034682758	-6.863668263237701	61.58915101811774	-25.253184794880447	-379.13147168584993	20.0	0.0	1035	160560	-138.0006484452215	-6.501318969453151
7723.555673599243	16	-152.6404516244304	-6.917922458610873	59.117129715636416	-26.122101007920016	-389.9196926084616	20.0	0.0	1035	170595	-130.38844458015367	-6.076493333940435
8105.309784650803	17	-141.0597574447568	-6.438862771724196	63.622655557453356	-19.037274315961316	-380.1826889189696	20.0	0.0	1035	180630	-146.59337853218096	-7.246937197920143
8486.676181316376	18	-149.68605561787842	-6.784831851449285	67.76365485459095	-27.491850388606316	-416.30451369373804	20.0	0.0	1035	190665	-145.0333851752358	-6.525459198149287
8868.785388469696	19	-141.9970664765776	-6.1352447497899645	64.21586627770263	-22.35597862960797	-347.4561843149371	20.0	0.0	1035	200700	-136.5552805794409	-5.979894058257261
9250.546840190887	20	-142.51181145300833	-6.047442354880343	65.20662658202491	-20.043234861559085	-361.25753675291423	20.0	0.0	1035	210735	-127.2739045313871	-5.914488583116198
9632.23690533638	21	-138.696564566082	-6.0339902371190375	66.52730281475995	-19.65634056678029	-379.653917989009	20.0	0.0	1035	220770	-159.85875912713598	-6.998026105218429
10014.250739336014	22	-136.67794941057966	-5.663309431517404	62.33820256206282	-20.421003039278688	-384.5868119560596	20.0	0.0	1035	230805	-132.0210150760371	-5.363386844090847
10396.422975063324	23	-137.59021948423043	-5.722121509745895	65.17676344554172	-22.36430712076738	-416.09658837675005	20.0	0.0	1035	240840	-138.01640843727748	-5.9569736998663965
10777.720933198929	24	-139.36115303414496	-5.903689230588994	64.93892707048508	-19.490444017517586	-420.677464063904	20.0	0.0	1035	250875	-125.66808433069016	-5.0790752956626
11159.71468257904	25	-129.8491248508745	-5.30753827482141	58.20395570195629	-14.348101402975285	-344.4125199351888	20.0	0.0	1035	260910	-146.6644669675029	-5.821620305569598
11540.451985836029	26	-133.9215382712386	-5.41577696736689	56.88986982809593	-20.833084565041077	-366.82182126045035	20.0	0.0	1035	270945	-115.40180719954965	-4.750052337434119
11920.728711605072	27	-133.78656250077202	-5.362137058259728	61.19803872631747	-19.83354518552027	-356.5793674662419	20.0	0.0	1035	280980	-134.83870906975795	-5.573750355884739
12301.688189983368	28	-128.31931344982598	-5.191923221373061	58.709461658976984	-25.28101248112346	-360.6480832071794	20.0	0.0	1035	291015	-129.95575879793594	-5.75945679462013
12681.809879302979	29	-132.60862014734903	-5.144266259150294	61.44689025556747	-19.667173606416185	-362.12519667928655	20.0	0.0	1035	301050	-141.95376458542125	-5.607903072088783
