Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
10.42975664138794	0	-293.08040379018604	-15.09885812100694	44.91749170849819	-169.5104921737287	-438.7981728080057	20.0	0.0	252	10080	-295.88396317068515	-14.981533494340992
19.89554452896118	1	-292.71340388858306	-14.97432571734782	48.92238113529217	-145.3853299034804	-426.26531662610984	20.0	0.0	252	20160	-272.84082398797983	-13.820683169787955
29.021153450012207	2	-293.3740825821767	-15.26745756094801	46.95752595352368	-160.11838943984438	-431.05271049174974	20.0	0.0	252	30240	-296.2128180453904	-15.290309650926693
38.068116188049316	3	-288.3579216096459	-14.740882981119817	49.951276681144485	-158.71997010586068	-442.08309638933486	20.0	0.0	252	40320	-280.26824285223455	-14.10452153099707
47.13976454734802	4	-284.823199360199	-14.469025602173101	50.688031344176714	-101.10740337681487	-443.95340028392036	20.0	0.0	252	50400	-284.28036234804824	-14.768483346484246
56.213764667510986	5	-283.7606720303368	-14.208127888163313	49.95171841914165	-129.65314539301343	-444.8850736137111	20.0	0.0	252	60480	-275.9903847330601	-13.251766461926438
65.27167391777039	6	-282.0549421161186	-14.02212921704949	49.56660513474505	-121.15013552475384	-429.5352060202663	20.0	0.0	252	70560	-275.52133065147467	-13.490569867964114
74.41436839103699	7	-277.42688334673915	-13.769830897640862	49.272251490842585	-122.28218424038431	-399.7117811735865	20.0	0.0	252	80640	-273.77525842192455	-14.075754037088851
83.53739929199219	8	-274.45206330963276	-13.318334872091993	45.90602344835424	-107.08323870458423	-416.69066515139286	20.0	0.0	252	90720	-260.725856421193	-12.449180274673163
92.64807105064392	9	-264.26650039476675	-12.553333955520413	49.01286148819086	-137.1023405773259	-426.5157190334382	20.0	0.0	252	100800	-262.2379788400917	-12.693715988637692
101.87318468093872	10	-258.6656633969526	-11.925208955747996	46.79438088862929	-132.6535571895601	-383.7453953384092	20.0	0.0	252	110880	-247.3091501178117	-11.011381620935756
110.99479985237122	11	-249.42388153492496	-11.337253061748637	49.477048147809235	-109.20942483412739	-374.6418992078563	20.0	0.0	252	120960	-235.43149706250688	-10.487132952599408
120.0573878288269	12	-244.85421865926668	-10.704187285450196	48.34534166129327	-127.90828194216145	-431.05069550512707	20.0	0.0	252	131040	-236.91782479588392	-10.271272300958431
129.2274889945984	13	-236.20050880267505	-10.15851945780042	47.77339757149664	-108.64726518925055	-384.0130761715303	20.0	0.0	252	141120	-227.58441704664872	-9.268208775476959
138.41789865493774	14	-228.55466146703915	-9.388614895573959	48.44016478132665	-114.70119912143113	-390.62630193686203	20.0	0.0	252	151200	-210.76888686607086	-8.281070833145195
147.56476545333862	15	-213.74166772815144	-8.36126754943768	46.01196029119362	-109.29404059874093	-373.2227476698306	20.0	0.0	252	161280	-199.47365062166742	-7.379350535312617
156.68769192695618	16	-202.80680434884044	-7.490451702857199	45.4795372594493	-91.64294483461045	-403.3065329231584	20.0	0.0	252	171360	-188.54773937386503	-6.437074201937963
165.82329893112183	17	-192.96796869470484	-7.129476288417804	43.889861213788095	-95.89182901486699	-350.86573465775194	20.0	0.0	252	181440	-184.2929631922917	-6.541166554507122
174.93193554878235	18	-179.5739370217987	-6.163069612279461	36.99176456562846	-94.44948972174237	-305.9620517124336	20.0	0.0	252	191520	-173.94009419690772	-5.956322009757538
184.00758504867554	19	-176.70289924398355	-6.0326445136883695	36.12234604730765	-97.31032084690011	-337.8021045309731	20.0	0.0	252	201600	-170.5238387244788	-5.255460096974403
193.04993534088135	20	-167.60696025021443	-5.463742291721117	35.433726063536824	-88.98069615025771	-301.62314199532005	20.0	0.0	252	211680	-154.1126855943926	-5.205994547107857
202.18784356117249	21	-162.13525284141082	-5.115159305465312	37.84045207886434	-87.91815340505708	-321.99769789605915	20.0	0.0	252	221760	-156.3874739719545	-4.935942692798857
211.35739398002625	22	-154.6754791816458	-4.89027586624748	33.770118978904044	-75.4639488973552	-291.49170887365125	20.0	0.0	252	231840	-144.03864616961945	-4.9511919152648645
220.50569033622742	23	-146.05195150268096	-4.3861744884219265	30.083308506660227	-79.16916060862697	-276.3279088695986	20.0	0.0	252	241920	-139.3573197063237	-4.134506753544127
229.6720585823059	24	-139.64359804290038	-4.151627925790543	32.00293328654392	-72.45446844757561	-308.64596945169075	20.0	0.0	252	252000	-137.46700500412345	-3.727153297475894
238.7682240009308	25	-134.75868744290295	-3.923122652363034	31.0169465625952	-73.03028755375274	-263.2520137098089	20.0	0.0	252	262080	-130.97487785579767	-3.662609382997872
247.91960167884827	26	-128.4843331881719	-3.5361684815609125	28.254100970603137	-68.07496116075791	-252.1426266883218	20.0	0.0	252	272160	-123.37228595868804	-3.131221597017459
257.04748797416687	27	-120.86285963881036	-3.3992281416687096	26.36966040937585	-74.91025815659722	-259.0606643943038	20.0	0.0	252	282240	-121.3869345317106	-3.2843943608423403
266.23300790786743	28	-116.56166322655605	-3.1420480923529275	23.354222401750963	-52.705875324036946	-208.66440984853756	20.0	0.0	252	292320	-112.277130659972	-2.970931490671893
275.3576419353485	29	-113.10624843950296	-3.060291533395544	24.690365144950366	-65.870869114776	-221.20493090960954	20.0	0.0	252	302400	-106.92156452217016	-2.9245198753167845
284.4643428325653	30	-108.2348742425076	-2.801872835201606	23.953174080283425	-64.57044328316057	-325.3270129944247	20.0	0.0	252	312480	-107.29182395679362	-2.851522561065824
293.6205370426178	31	-102.24678930275363	-2.6648591029034274	19.433492915518592	-55.131304926769154	-198.89432519084198	20.0	0.0	252	322560	-102.94182005353146	-2.7920249498215575
302.74753427505493	32	-101.635559003263	-2.6587697840058078	20.8661427938556	-62.84453334254027	-207.03163543682317	20.0	0.0	252	332640	-94.83534656539054	-2.1608312420764
311.78534865379333	33	-98.11791358244139	-2.4855308308537043	22.1887153776442	-61.607376007494196	-334.49882192153905	20.0	0.0	252	342720	-92.25098850437735	-2.1097561908093723
