Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
195	1195.1111824512482	1000	197000	3334.605929319197	603.0071380187305	197	197000
196	1201.3206675052643	1000	198000	3334.605929319197	225.5474780678939	198	198000
197	1207.5129747390747	1000	199000	3334.605929319197	-1.6314283490585422	199	199000
198	1213.7078268527985	1000	200000	3334.605929319197	-17.994048313256783	200	200000
199	1219.905019044876	1000	201000	3334.605929319197	39.07814195439509	201	201000
200	1226.1084396839142	1000	202000	3334.605929319197	-230.84275911542161	202	202000
201	1232.3032536506653	1000	203000	3334.605929319197	-382.50764949613074	203	203000
202	1238.4995288848877	1000	204000	3334.605929319197	-387.62131160030316	204	204000
203	1244.6801607608795	1000	205000	3334.605929319197	-189.41496712691878	205	205000
204	1250.874026298523	1000	206000	3334.605929319197	-400.8717427282928	206	206000
205	1257.0497407913208	1000	207000	3334.605929319197	-440.34411206145836	207	207000
206	1263.2358450889587	1000	208000	3334.605929319197	-490.9472535538832	208	208000
207	1269.439444065094	1000	209000	3334.605929319197	-392.830150465631	209	209000
208	1275.6476411819458	1000	210000	3334.605929319197	-479.142214929397	210	210000
209	1281.827811717987	1000	211000	3334.605929319197	-593.592984010855	211	211000
210	1288.029376745224	1000	212000	3334.605929319197	-525.4540185078134	212	212000
211	1294.2268006801605	1000	213000	3334.605929319197	-547.769770747851	213	213000
212	1300.434406042099	1000	214000	3334.605929319197	-851.3249212517923	214	214000
213	1306.6321070194244	1000	215000	3334.605929319197	-1018.4359986861442	215	215000
214	1312.8356084823608	1000	216000	3334.605929319197	-890.2593673857873	216	216000
215	1319.0365171432495	1000	217000	3334.605929319197	-834.5953405921833	217	217000
216	1325.2257461547852	1000	218000	3334.605929319197	-802.120564525991	218	218000
217	1331.4268815517426	1000	219000	3334.605929319197	-739.9186309744932	219	219000
218	1337.6210136413574	1000	220000	3334.605929319197	-734.1865448398639	220	220000
219	1343.8202970027924	1000	221000	3334.605929319197	-774.632851404075	221	221000
220	1350.0245831012726	1000	222000	3334.605929319197	-772.6426282805267	222	222000
221	1356.223563194275	1000	223000	3334.605929319197	-729.1487355394978	223	223000
222	1362.4181039333344	1000	224000	3334.605929319197	-757.1300316225929	224	224000
223	1368.6150176525116	1000	225000	3334.605929319197	-735.304270434277	225	225000
224	1374.8117089271545	1000	226000	3334.605929319197	-712.806362878464	226	226000
225	1381.0125687122345	1000	227000	3334.605929319197	-697.023442530514	227	227000
226	1387.1974744796753	1000	228000	3334.605929319197	-717.2347195587444	228	228000
227	1393.4085726737976	1000	229000	3334.605929319197	-727.0800834233102	229	229000
228	1399.6158854961395	1000	230000	3334.605929319197	-740.8250559047572	230	230000
229	1405.818067073822	1000	231000	3334.605929319197	-703.5149204193851	231	231000
230	1412.0056233406067	1000	232000	3334.605929319197	-726.4528450092328	232	232000
231	1418.2041156291962	1000	233000	3334.605929319197	-1284.5529221160168	233	233000
232	1424.4029784202576	1000	234000	3334.605929319197	-726.8093654461815	234	234000
233	1430.5981414318085	1000	235000	3334.605929319197	-470.15535413093687	235	235000
234	1436.8116285800934	1000	236000	3334.605929319197	-439.0546651484139	236	236000
235	1443.0311708450317	1000	237000	3334.605929319197	-524.7036179188741	237	237000
236	1449.2316100597382	1000	238000	3334.605929319197	-593.9345748716199	238	238000
237	1455.4238197803497	1000	239000	3334.605929319197	-1640.9151113876155	239	239000
238	1461.6172020435333	1000	240000	3334.605929319197	-1427.767604803058	240	240000
239	1467.8300325870514	1000	241000	3334.605929319197	-1599.891943358014	241	241000
240	1474.0230298042297	1000	242000	3334.605929319197	-1609.0301821246835	242	242000
241	1480.21674990654	1000	243000	3334.605929319197	-1661.3336095796878	243	243000
242	1486.403310060501	1000	244000	3334.605929319197	-1609.813923249692	244	244000
243	1492.5999155044556	1000	245000	3334.605929319197	-1616.4542855588766	245	245000
244	1498.8051300048828	1000	246000	3334.605929319197	-1610.5753545790365	246	246000
245	1505.0110077857971	1000	247000	3334.605929319197	-1647.1848158068208	247	247000
246	1511.214849472046	1000	248000	3334.605929319197	-1448.8284194163878	248	248000
247	1517.4381339550018	1000	249000	3334.605929319197	-814.9554285450445	249	249000
248	1523.632161140442	1000	250000	3334.605929319197	-736.3831883111321	250	250000
249	1529.8352408409119	1000	251000	3334.605929319197	-697.1252899039187	251	251000
250	1536.0333020687103	1000	252000	3334.605929319197	-643.6841563186163	252	252000
251	1542.2475640773773	1000	253000	3334.605929319197	-679.8795023903308	253	253000
252	1548.448338508606	1000	254000	3334.605929319197	-802.248413957571	254	254000
253	1554.646014213562	1000	255000	3334.605929319197	-1023.7929444689906	255	255000
254	1560.825879573822	1000	256000	3334.605929319197	-826.0305034310195	256	256000
255	1567.01815700531	1000	257000	3334.605929319197	-736.1917427784158	257	257000
256	1573.219465970993	1000	258000	3334.605929319197	-645.136327697872	258	258000
257	1579.4242601394653	1000	259000	3334.605929319197	-673.4014555178976	259	259000
258	1585.635410308838	1000	260000	3334.605929319197	-644.243495702296	260	260000
259	1591.836830854416	1000	261000	3334.605929319197	-565.4002676648134	261	261000
260	1598.0273914337158	1000	262000	3334.605929319197	-373.2462176126217	262	262000
261	1604.2220664024353	1000	263000	3334.605929319197	-362.286174278195	263	263000
262	1610.4332113265991	1000	264000	3334.605929319197	-371.0626357884896	264	264000
263	1616.6507568359375	1000	265000	3334.605929319197	-323.1150225917862	265	265000
264	1622.874830007553	1000	266000	3334.605929319197	-308.80677004003553	266	266000
265	1629.0839281082153	1000	267000	3334.605929319197	-110.85287123044125	267	267000
266	1635.2978854179382	1000	268000	3334.605929319197	-393.3673362606748	268	268000
267	1641.5093274116516	1000	269000	3334.605929319197	-163.045435870829	269	269000
268	1647.7200903892517	1000	270000	3334.605929319197	-420.81489777249675	270	270000
269	1653.909192085266	1000	271000	3334.605929319197	-454.5921161090309	271	271000
270	1660.1093802452087	1000	272000	3334.605929319197	-535.7801441403125	272	272000
271	1666.3176743984222	1000	273000	3334.605929319197	-616.2163557131286	273	273000
272	1672.5115513801575	1000	274000	3334.605929319197	-609.3136540944333	274	274000
273	1678.718413591385	1000	275000	3334.605929319197	-648.6001775962491	275	275000
274	1684.9125971794128	1000	276000	3334.605929319197	-663.7899519134534	276	276000
275	1691.1172456741333	1000	277000	3334.605929319197	-648.8576399237635	277	277000
276	1697.3295936584473	1000	278000	3334.605929319197	-637.3343969040777	278	278000
277	1703.5468485355377	1000	279000	3334.605929319197	-605.1853270031512	279	279000
278	1709.7786033153534	1000	280000	3334.605929319197	-603.324880637558	280	280000
279	1716.0023758411407	1000	281000	3334.605929319197	-596.1811548294272	281	281000
280	1722.197350025177	1000	282000	3334.605929319197	-597.8200112795719	282	282000
281	1728.3929905891418	1000	283000	3334.605929319197	-610.1037963643633	283	283000
282	1734.603875875473	1000	284000	3334.605929319197	-627.6861082078095	284	284000
283	1740.808528661728	1000	285000	3334.605929319197	-600.6412400162201	285	285000
284	1747.013855934143	1000	286000	3334.605929319197	-577.4541909598375	286	286000
285	1753.1996614933014	1000	287000	3334.605929319197	-574.7265854210763	287	287000
286	1759.419529914856	1000	288000	3334.605929319197	-598.2435378487326	288	288000
287	1765.634090423584	1000	289000	3334.605929319197	-601.3022739338851	289	289000
288	1771.8478436470032	1000	290000	3334.605929319197	-617.2332652397071	290	290000
289	1778.066062927246	1000	291000	3334.605929319197	-608.4954923349088	291	291000
290	1784.274437904358	1000	292000	3334.605929319197	-657.4272813041797	292	292000
291	1790.4751086235046	1000	293000	3334.605929319197	-599.2861462985105	293	293000
292	1796.680154800415	1000	294000	3334.605929319197	-399.42425645776507	294	294000
293	1802.8792111873627	1000	295000	3334.605929319197	-546.7328895802502	295	295000
294	1809.0798437595367	1000	296000	3334.605929319197	-540.3499974399588	296	296000
295	1815.3059980869293	1000	297000	3334.605929319197	-536.1794554091747	297	297000
296	1821.523541688919	1000	298000	3334.605929319197	-507.5503390972337	298	298000
297	1827.725494146347	1000	299000	3334.605929319197	-613.4640978440823	299	299000
298	1833.9342622756958	1000	300000	3334.605929319197	-731.0028087399255	300	300000
299	1840.1443181037903	1000	301000	3334.605929319197	-724.3106286838845	301	301000
300	1846.3621039390564	1000	302000	3334.605929319197	-512.612538034894	302	302000
301	1852.562869310379	1000	303000	3334.605929319197	-781.8092902933878	303	303000
302	1858.7683653831482	1000	304000	3334.605929319197	-563.6895007411845	304	304000
303	1864.973460674286	1000	305000	3334.605929319197	-144.32134245160856	305	305000
304	1871.1968865394592	1000	306000	3334.605929319197	-714.0691470980789	306	306000
305	1877.396006345749	1000	307000	3334.605929319197	-374.80139129281673	307	307000
306	1883.595589876175	1000	308000	3334.605929319197	-737.1691832027705	308	308000
307	1889.8008790016174	1000	309000	3334.605929319197	-514.06625201138	309	309000
308	1896.0033731460571	1000	310000	3334.605929319197	-618.4224280697188	310	310000
309	1902.2081463336945	1000	311000	3334.605929319197	-352.58771484412955	311	311000
310	1908.4035143852234	1000	312000	3334.605929319197	-560.0302115347976	312	312000
311	1914.6092820167542	1000	313000	3334.605929319197	-688.1829795314262	313	313000
312	1920.8079316616058	1000	314000	3334.605929319197	-626.15241704118	314	314000
313	1927.006872177124	1000	315000	3334.605929319197	-398.2653819101019	315	315000
314	1933.210003376007	1000	316000	3334.605929319197	-215.61009574079625	316	316000
315	1939.4104089736938	1000	317000	3334.605929319197	-475.9649165496872	317	317000
316	1945.619560956955	1000	318000	3334.605929319197	-1181.8384525893	318	318000
317	1951.8174755573273	1000	319000	3334.605929319197	-646.2459876325502	319	319000
318	1958.0392482280731	1000	320000	3334.605929319197	-1000.0277837965093	320	320000
319	1964.2346444129944	1000	321000	3334.605929319197	-743.8793427611591	321	321000
320	1970.4371230602264	1000	322000	3334.605929319197	-365.8740709944408	322	322000
321	1976.6460840702057	1000	323000	3334.605929319197	-608.941253487002	323	323000
322	1982.846735239029	1000	324000	3334.605929319197	-677.8406687996003	324	324000
323	1989.06170129776	1000	325000	3334.605929319197	-493.5046545139482	325	325000
324	1995.2772555351257	1000	326000	3334.605929319197	-681.068226478173	326	326000
325	2001.4808349609375	1000	327000	3334.605929319197	-596.4818169060056	327	327000
326	2007.67915391922	1000	328000	3334.605929319197	-703.2999034716199	328	328000
327	2013.8820502758026	1000	329000	3334.605929319197	-522.0941490400863	329	329000
328	2020.0809700489044	1000	330000	3334.605929319197	-249.86573791562427	330	330000
329	2026.2825675010681	1000	331000	3334.605929319197	-624.72176216541	331	331000
330	2032.4894351959229	1000	332000	3334.605929319197	-724.0592131727904	332	332000
331	2038.69677400589	1000	333000	3334.605929319197	-655.4557995410482	333	333000
332	2044.9381051063538	1000	334000	3334.605929319197	-666.2404592971848	334	334000
333	2051.1423230171204	1000	335000	3334.605929319197	-377.15454492391757	335	335000
334	2057.3600652217865	1000	336000	3334.605929319197	-489.5227158424645	336	336000
335	2063.5678412914276	1000	337000	3334.605929319197	-253.5612601961851	337	337000
336	2069.770666360855	1000	338000	3334.605929319197	-665.5509388607704	338	338000
337	2075.9682800769806	1000	339000	3334.605929319197	-553.0338542269119	339	339000
338	2082.1946082115173	1000	340000	3334.605929319197	-589.6427823623256	340	340000
339	2088.4043805599213	1000	341000	3334.605929319197	-486.1249099937821	341	341000
340	2094.6048715114594	1000	342000	3334.605929319197	-663.2062897383048	342	342000
341	2100.8147213459015	1000	343000	3334.605929319197	-664.5028852022435	343	343000
342	2107.0151958465576	1000	344000	3334.605929319197	-539.4877469185759	344	344000
343	2113.2211475372314	1000	345000	3334.605929319197	-582.4294712618463	345	345000
344	2119.4365861415863	1000	346000	3334.605929319197	-734.9966855713499	346	346000
345	2125.6597805023193	1000	347000	3334.605929319197	-628.5807162502432	347	347000
346	2131.8553404808044	1000	348000	3334.605929319197	-631.6179270700272	348	348000
347	2138.0669343471527	1000	349000	3334.605929319197	-603.4728143987467	349	349000
348	2144.2856254577637	1000	350000	3334.605929319197	-688.9094984916553	350	350000
349	2150.4924867153168	1000	351000	3334.605929319197	-585.0466900229611	351	351000
350	2156.6975240707397	1000	352000	3334.605929319197	-586.1359838034768	352	352000
351	2162.9034299850464	1000	353000	3334.605929319197	-522.2775775361771	353	353000
352	2169.11040186882	1000	354000	3334.605929319197	-509.6913000170884	354	354000
353	2175.316515684128	1000	355000	3334.605929319197	-758.397048827333	355	355000
354	2181.533499956131	1000	356000	3334.605929319197	-717.0100911285433	356	356000
355	2187.74592089653	1000	357000	3334.605929319197	-587.1466885712408	357	357000
356	2193.947627067566	1000	358000	3334.605929319197	-818.6527295494247	358	358000
357	2200.145215511322	1000	359000	3334.605929319197	-563.0258960263321	359	359000
358	2206.3436176776886	1000	360000	3334.605929319197	-458.8162218554484	360	360000
359	2212.538619995117	1000	361000	3334.605929319197	-634.7058484462344	361	361000
360	2218.743065595627	1000	362000	3334.605929319197	-720.3079910615132	362	362000
361	2224.950916290283	1000	363000	3334.605929319197	-532.3491949392601	363	363000
362	2231.1646869182587	1000	364000	3334.605929319197	-657.6316588620565	364	364000
