Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.4569568634033203	0	-0.41354847	0.07194539	-0.26351318	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.014210272	-0.014210272	1008	1008
3.3121445178985596	1	-0.40528893	0.08270374	-0.29287773	-0.6597156	21.0	0.0	-0.019299475	-0.019299475	-0.01428901	-0.01428901	1008	2016
3.983731746673584	2	-0.420866	0.07046529	-0.2973763	-0.5458552	21.0	0.0	-0.020041239	-0.020041239	-0.01318434	-0.01318434	1008	3024
4.664355278015137	3	-0.43949878	0.08891477	-0.29649618	-0.65225184	21.0	0.0	-0.020928511	-0.020928511	-0.01490135	-0.01490135	1008	4032
5.373018503189087	4	-0.41352293	0.08506157	-0.26179674	-0.6337584	21.0	0.0	-0.019691566	-0.019691566	-0.012581182	-0.012581182	1008	5040
6.11454963684082	5	-0.4116658	0.093757704	-0.26438314	-0.6053475	21.0	0.0	-0.019603135	-0.019603135	-0.012906737	-0.012906737	1008	6048
6.8882293701171875	6	-0.40143192	0.078622565	-0.22610779	-0.57487744	21.0	0.0	-0.019115807	-0.019115807	-0.011477624	-0.011477624	1008	7056
7.6682398319244385	7	-0.4081749	0.10205929	-0.16663964	-0.7351707	21.0	0.0	-0.019436901	-0.019436901	-0.01178108	-0.01178108	1008	8064
8.429478406906128	8	-0.41884866	0.10658647	-0.22209284	-0.70552415	21.0	0.0	-0.019945174	-0.019945174	-0.0106166	-0.0106166	1008	9072
9.201437711715698	9	-0.23809166	1.3959578	9.313333	-0.5930753	21.0	0.0	-0.0113376975	-0.0113376975	-0.00088992197	-0.00088992197	1008	10080
10.047017574310303	10	-0.24338937	1.4023631	9.34846	-0.6594508	21.0	0.0	-0.0115899695	-0.0115899695	-0.00018316697	-0.00018316697	1008	11088
10.966639041900635	11	-0.4472165	0.100258715	-0.27546012	-0.703586	21.0	0.0	-0.021296024	-0.021296024	-0.0097696725	-0.0097696725	1008	12096
11.87484073638916	12	-0.07575735	2.8282094	19.301916	-0.69283396	21.0	0.0	-0.0036074936	-0.0036074936	0.01004262	0.01004262	1008	13104
12.843613862991333	13	0.33943236	4.4612155	29.343357	-0.72696245	21.0	0.0	0.016163444	0.016163444	0.029551271	0.029551271	1008	14112
13.836781740188599	14	1.1590829	6.808335	39.233223	-0.751963	21.0	0.0	0.05519442	0.05519442	0.06933213	0.06933213	1008	15120
14.81948208808899	15	1.9757375	8.986511	49.37554	-0.7210107	21.0	0.0	0.09408272	0.09408272	0.10991896	0.10991896	1008	16128
15.855901718139648	16	2.7927997	8.690607	29.425219	-0.70845836	21.0	0.0	0.13299046	0.13299046	0.1485035	0.1485035	1008	17136
16.93597960472107	17	1.0982572	5.4853272	29.16653	-0.8152709	21.0	0.0	0.05229796	0.05229796	0.06809183	0.06809183	1008	18144
18.12514638900757	18	7.107712	15.633922	59.19085	-0.86861855	21.0	0.0	0.33846247	0.33846247	0.35476425	0.35476425	1008	19152
19.292946815490723	19	7.0926127	14.943979	59.34482	-0.85548115	21.0	0.0	0.33774343	0.33774343	0.35394147	0.35394147	1008	20160
20.42073941230774	20	7.306728	15.46434	49.23266	-0.7393656	21.0	0.0	0.34793937	0.34793937	0.36410692	0.36410692	1008	21168
21.61001181602478	21	8.519105	15.064367	49.2667	-0.7896432	21.0	0.0	0.40567166	0.40567166	0.42237607	0.42237607	1008	22176
22.874700784683228	22	8.954239	16.99009	69.04849	-1.1189566	21.0	0.0	0.42639235	0.42639235	0.44245493	0.44245493	1008	23184
24.20365619659424	23	12.26249	20.719513	69.22599	-0.75258565	21.0	0.0	0.5839281	0.5839281	0.6002557	0.6002557	1008	24192
25.501145362854004	24	23.659798	23.254711	69.1441	-0.7805097	21.0	0.0	1.1266569	1.1266569	1.1433685	1.1433685	1008	25200
26.781885147094727	25	18.27147	21.612328	69.00886	-0.9593674	21.0	0.0	0.87007	0.87007	0.8862488	0.8862488	1008	26208
28.07888126373291	26	27.16871	24.295883	89.05993	-0.80095464	21.0	0.0	1.2937483	1.2937483	1.3103364	1.3103364	1008	27216
29.401915788650513	27	28.407219	25.598694	98.93132	-0.8131935	21.0	0.0	1.3527248	1.3527248	1.369009	1.369009	1008	28224
30.7323157787323	28	37.101627	24.880573	88.83357	-0.78196317	21.0	0.0	1.7667443	1.7667443	1.7839065	1.7839065	1008	29232
32.045893907547	29	39.77661	29.370914	98.90967	-0.77386284	21.0	0.0	1.8941244	1.8941244	1.9115692	1.9115692	1008	30240
33.443843841552734	30	37.928265	29.731466	108.889534	-0.8699803	21.0	0.0	1.8061078	1.8061078	1.8226329	1.8226329	1008	31248
34.833136558532715	31	48.66917	27.76417	98.980705	-0.735236	21.0	0.0	2.3175795	2.3175795	2.3346078	2.3346078	1008	32256
