Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
500.09468960762024	0	-170.54797754504568	-9.48007118745339	63.83229364666159	-42.244341265805446	-373.8830136218236	20.0	0.0	1020	10020	-174.33316147908025	-8.924860951889741
999.2566115856171	1	-162.94073471845144	-8.736112037242396	63.39008997612898	-39.38462351198948	-334.353332607133	20.0	0.0	1020	20040	-165.26118674044193	-8.565761891617571
1496.391523361206	2	-172.54360724627517	-9.074642656975678	66.61283002719675	-29.78072182833029	-367.64977859939773	20.0	0.0	1020	30060	-153.33037273858093	-8.111083522235784
1994.1115183830261	3	-159.73491022067495	-8.441262000608447	62.69644409693	-30.356553573235004	-351.9048059877244	20.0	0.0	1020	40080	-154.53052356092235	-8.084116185920664
2492.320221424103	4	-160.69849249475544	-8.041924318056845	61.14089432030428	-37.531612939598766	-324.69885810114926	20.0	0.0	1020	50100	-179.4488660093829	-8.946972789614223
2989.8247039318085	5	-159.84093199099527	-8.10804707815452	60.5592693798583	-37.4018854885596	-334.6473721039692	20.0	0.0	1020	60120	-150.91146900222526	-7.563676805631706
3488.535533428192	6	-160.80152829325274	-7.995802520797845	63.772025756571125	-29.610393848240495	-399.72295932522945	20.0	0.0	1020	70140	-147.48802951669708	-6.979897769790716
3987.40273809433	7	-164.63254824436393	-8.330342249489128	64.27818842070967	-29.35476267434547	-357.5971414320295	20.0	0.0	1020	80160	-164.69167153355718	-7.892002466783976
4486.917589902878	8	-157.8253756537862	-7.7807554186092265	64.47703065484264	-28.119256585254185	-351.7898767813665	20.0	0.0	1020	90180	-147.39539718420747	-7.523200256425044
4985.576403617859	9	-161.7213741826785	-7.697622959246621	63.54253086421464	-29.890014291629416	-340.9390144169062	20.0	0.0	1020	100200	-135.38030618962367	-6.054972174397218
5483.445174217224	10	-145.15710984266448	-7.0465679863158055	61.03919963184054	-27.162714589146518	-317.2620957057583	20.0	0.0	1020	110220	-153.66858006876666	-6.790890464859296
5982.030648946762	11	-153.57451441949064	-7.523588946814946	61.26369097468073	-27.718638335850855	-380.80656909999936	20.0	0.0	1020	120240	-152.16097613770285	-6.9131380783367895
6480.509907245636	12	-153.32032693153522	-7.153067390546797	62.11240855506007	-29.814986163042352	-343.26333794304065	20.0	0.0	1020	130260	-161.7308160677323	-8.069806251422984
6978.692113399506	13	-149.85667693480076	-7.0761839401529825	63.83762430175482	-33.25612219686126	-369.44982730236507	20.0	0.0	1020	140280	-148.8573719916439	-7.089267051784323
7476.70713019371	14	-137.51193299883795	-6.407502897157152	64.09279058954864	-25.91336095025908	-340.76794852951934	20.0	0.0	1020	150300	-152.43464147811687	-7.069265807122794
7975.452630996704	15	-149.46944364963682	-6.758936055512066	68.03409709614525	-23.514579118881652	-335.0158462292788	20.0	0.0	1020	160320	-134.44795823446907	-5.916312112650571
8474.16832947731	16	-145.91739372872973	-6.634514870276801	64.03769391310426	-31.672162027427046	-362.11808901742	20.0	0.0	1020	170340	-133.83901377982357	-5.692071810908509
8974.030190467834	17	-148.0039949961542	-6.803967407852188	69.40091693597354	-22.346087969630272	-363.24109638456395	20.0	0.0	1020	180360	-111.96635345126263	-5.607600264194029
9472.827669382095	18	-138.65689095965345	-6.244625786573343	63.54483694177975	-24.00567921158358	-357.007162832839	20.0	0.0	1020	190380	-134.62384933486996	-5.349465655914943
9970.734536647797	19	-145.155958494829	-6.284606443419256	64.44642404699053	-27.770654429620947	-416.20429227151	20.0	0.0	1020	200400	-126.77135438042245	-5.408247525827265
10470.379522323608	20	-142.42332110446085	-6.0995444306785975	67.36068091800699	-28.469269840368455	-337.3832933738741	20.0	0.0	1020	210420	-146.17470416218833	-7.083465972523348
10969.475532054901	21	-138.70196878848117	-5.960415537337524	69.2855846027332	-23.99949184335935	-420.75075737863517	20.0	0.0	1020	220440	-136.85538232782233	-6.220240586583606
11467.927467107773	22	-133.89254507495477	-5.909686226470397	59.739041331468705	-25.700293696380076	-444.95721669448716	20.0	0.0	1020	230460	-135.55489833169614	-5.976201402099265
11966.698947191238	23	-125.04048801613794	-5.330739669539309	65.14340882464911	-23.196111046206802	-416.84157658136985	20.0	0.0	1020	240480	-138.24708508246272	-6.072271433901631
12464.632929563522	24	-134.05505266616257	-5.516645036775647	59.69733882568599	-21.348668404722755	-344.27736512893733	20.0	0.0	1020	250500	-118.66939585536682	-5.204493491177918
12962.665945529938	25	-124.89292443123458	-5.0321221939392	57.837590096147885	-21.48807569753976	-345.7365077583903	20.0	0.0	1020	260520	-127.90137747048935	-5.310346919882836
13460.770820140839	26	-126.4716292902509	-5.171193866824713	57.37960612645833	-21.686772417741626	-328.22126157905757	20.0	0.0	1020	270540	-123.15342185077125	-4.945275721219011
13947.637995958328	27	-124.1637599407183	-5.059751661790084	62.40309570774944	-24.468123073932297	-427.4870073672873	20.0	0.0	1020	280560	-114.45448606189579	-4.8111599287020095
14426.491269111633	28	-116.90202201706012	-4.750419854929365	56.43079683390084	-25.162630527226522	-422.5078432235675	20.0	0.0	1020	290580	-122.82845417576888	-4.609810980922105
14906.206218004227	29	-122.02424413735677	-4.8419153596646485	55.66333969091332	-22.925230994496065	-381.91437534985226	20.0	0.0	1020	300600	-124.69905177606303	-5.000279773681727
15385.098065137863	30	-121.1520911292833	-4.681138011440289	60.261645283660975	-22.08570801188654	-404.70486307054426	20.0	0.0	1020	310620	-121.95103086437757	-4.3665555274162084
15864.289885997772	31	-118.53875961791063	-4.757795573627025	61.70738397631506	-20.95472946818375	-379.9109055648403	20.0	0.0	1020	320640	-116.43328755908303	-5.583030290489959
16344.238631486893	32	-131.3231619647715	-5.213766881886463	61.544522970725275	-17.539075862093064	-364.81084928678865	20.0	0.0	1020	330660	-116.61884870731464	-3.861055586084573
16823.804819107056	33	-115.34389931998459	-4.737074968142973	60.868793789420415	-20.92273548532564	-368.27205848208075	20.0	0.0	1020	340680	-123.31418962811652	-5.016114665772168
17302.679709911346	34	-112.34399360699986	-4.549816742017397	58.8148298971197	-20.35217164265127	-491.7489974030416	20.0	0.0	1020	350700	-118.06006640753905	-4.783499330546744
17782.864787340164	35	-122.65978157209902	-4.746761272855017	63.42924298718618	-20.89168702996342	-395.65653226318585	20.0	0.0	1020	360720	-107.27015523005828	-4.278877403853766
18262.51176428795	36	-119.0063260039578	-4.742500245254712	65.32497968252713	-29.029116569942218	-402.50810527397243	20.0	0.0	1020	370740	-120.07606525219107	-4.418289308364594
