Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
23.102142572402954	0	-187.65828	54.923985	-26.068214	-331.72296	151.0	0.0	-1.24277	-1.24277	-1.2427628	-1.2427628	-0.69171923	0.062458552	0.004263525	0.0013947355	0.6921456	30049	30049
44.76386904716492	1	-112.06602	42.594707	-12.079761	-246.18246	151.0	0.0	-0.74215895	-0.74215895	-0.74194455	-0.74194455	-0.6895828	0.28861818	0.27287233	0.24565618	0.71687007	30049	60098
65.12547302246094	2	-88.60274	37.40913	2.397112	-207.38956	151.0	0.0	-0.5867731	-0.5867731	-0.58651006	-0.58651006	-0.6373247	0.31392604	0.35096973	0.3501204	0.6724216	30049	90147
85.45593500137329	3	-81.2231	29.741838	6.347273	-171.15723	151.0	0.0	-0.5379014	-0.5379014	-0.53786343	-0.53786343	-0.6733532	0.31040302	0.30932462	0.33776987	0.70428574	30049	120196
105.86632990837097	4	-76.11288	30.559889	11.6989975	-164.48172	151.0	0.0	-0.5040588	-0.5040588	-0.5038782	-0.5038782	-0.68628126	0.2613095	0.23516408	0.3519388	0.7097977	30049	150245
126.21826481819153	5	-70.58394	29.70899	2.4119492	-158.97484	151.0	0.0	-0.46744335	-0.46744335	-0.46740758	-0.46740758	-0.6624564	0.15953486	0.25753316	0.32770282	0.6882098	30049	180294
146.62496161460876	6	-66.32886	28.85945	52.500507	-161.55643	151.0	0.0	-0.43926394	-0.43926394	-0.43917456	-0.43917456	-0.6798973	0.16827267	0.102946006	0.21348962	0.6901919	30049	210343
167.11839985847473	7	-59.142044	27.201092	-1.0822067	-166.51785	151.0	0.0	-0.39166915	-0.39166915	-0.39167243	-0.39167243	-0.696105	0.01651134	0.0010336195	0.0011396023	0.69620836	30049	240392
187.50666880607605	8	-54.659233	29.419409	60.08449	-145.12378	151.0	0.0	-0.36198166	-0.36198166	-0.36197436	-0.36197436	-0.6935737	0.01223931	0.00088953885	0.0059327926	0.69366264	30049	270441
207.79160809516907	9	-50.363056	27.423018	13.238777	-146.14722	151.0	0.0	-0.33353013	-0.33353013	-0.3335381	-0.3335381	-0.69547474	0.009865867	0.00020509656	6.64231e-05	0.6954951	30049	300490
228.03553915023804	10	-51.24646	31.306936	17.276382	-170.72673	151.0	0.0	-0.33938056	-0.33938056	-0.3393932	-0.3393932	-0.691617	0.0107944785	0.0008897735	0.00030682745	0.69170594	30049	330539
248.34087204933167	11	-45.775127	23.817064	17.797028	-111.622635	151.0	0.0	-0.30314648	-0.30314648	-0.30314514	-0.30314514	-0.69304204	0.003424973	0.00011890789	2.8088802e-05	0.69305396	30049	360588
268.60147428512573	12	-41.736298	25.30996	21.219961	-131.29851	151.0	0.0	-0.2763994	-0.2763994	-0.27639568	-0.27639568	-0.69311845	0.0021238571	3.4252385e-05	9.789132e-06	0.6931218	30049	390637
288.8965847492218	13	-40.365078	26.698847	32.459007	-99.3276	151.0	0.0	-0.26731837	-0.26731837	-0.26731443	-0.26731443	-0.6931741	0.002154125	1.8874482e-06	3.195144e-06	0.69317424	30049	420686
309.0638310909271	14	-40.01119	26.66061	25.72249	-137.54796	151.0	0.0	-0.26497477	-0.26497477	-0.2649801	-0.2649801	-0.6929085	0.023254685	0.0019109633	0.0014580511	0.6930995	30049	450735
329.29177951812744	15	-36.635746	20.213554	10.288579	-97.206924	151.0	0.0	-0.24262084	-0.24262084	-0.24262126	-0.24262126	-0.6931607	0.0008194627	4.68938e-06	1.8556037e-05	0.6931612	30049	480784
349.5086441040039	16	-32.2407	19.370167	18.949509	-111.5703	151.0	0.0	-0.21351457	-0.21351457	-0.21350385	-0.21350385	-0.692868	0.008429357	0.0005923457	0.00019851676	0.69292724	30049	510833
